A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
1.6303340379411548,0.2124665950707751,0,0,0,0,3.6216242092238344,0.39361025698047475,0.10709084445581932,3.67548
0.9203998064559841,0.07464219516177187,0,0,0,0,4.560803367906748,0.48643237458017646,0.1613026626366377,3.01565
0.8216964219648597,0.07067683889959207,0,0,0,0,4.4753768385351025,0.6213312966767814,0.23675896867637386,2.62432
0.817571529336383,0.042889096203006974,0,0,0,0,2.4265338389834694,0.08767928668426586,0.05136816102143435,1.70688
0.9459220461589547,0.042732207786734,0,0,0,0,1.7837327314464815,0.05078973646488932,0.036656468478369265,1.38556
1.0052270764027296,0.038397185076529755,0,0,0,0,1.573168494293713,0.03733753563157476,0.029620035406429542,1.26055
1.3922823315646666,0.05665601862394778,0,0,0,0,1.153442045825242,0.021787149988689292,0.020338632576584914,1.07122
1.3166537711244841,0.05164530178726912,0,0,0,0,1.0809858357503928,0.018342581244661257,0.01905366398456523,0.96268
1.6471332133404855,0.10352006599060415,0,0,0,0,0.901650503771395,0.018697183951640405,0.022252194553509002,0.84024
1.9051403744722832,0.04929805977204904,0,0,0,0,0.8025909687830797,0.007408562136525751,0.009599567399872696,0.77176
1.892536145021197,0.06619590262967003,0,0,0,0,0.7293502125440441,0.008638672442277834,0.013173326688134307,0.65577
