r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-8.707973771029540924e-05,1.879276663532970765e-05
9.499999999999999556e-01,-1.667206014067189324e-01,1.454672226928662880e-03
1.050000000000000044e+00,-9.467803428121566167e-01,7.811688271603434847e-03
1.150000000000000133e+00,-9.465477119204983580e-01,8.004768643118416807e-03
1.250000000000000000e+00,-6.221341753495679416e-01,4.036103793156537063e-03
1.350000000000000089e+00,-4.065361090191799143e-01,3.294890608867555738e-03
1.450000000000000178e+00,-2.875458208660211512e-01,1.618503910512855302e-03
1.550000000000000044e+00,-2.122771560663057888e-01,1.423922257579623421e-03
1.650000000000000133e+00,-1.745153656502317630e-01,1.892786588334281501e-03
1.750000000000000000e+00,-1.461400384061813662e-01,1.283326493811153641e-03
1.850000000000000089e+00,-1.260481582475314610e-01,1.424188404068331805e-03
1.950000000000000178e+00,-1.115352414172248591e-01,8.671854723436271282e-04
2.049999999999999822e+00,-9.854531802208654767e-02,1.107018112351025813e-03
2.150000000000000355e+00,-8.571351538292888705e-02,1.004377649595885637e-03
2.250000000000000000e+00,-7.248019768504128379e-02,7.861048296466980560e-04
2.350000000000000533e+00,-6.198878259026097126e-02,1.183564130128547274e-03
2.450000000000000178e+00,-5.262204118473210596e-02,6.916247838361371143e-04
2.549999999999999822e+00,-4.602614593882048410e-02,7.033229924826541520e-04
2.650000000000000355e+00,-3.956971012131518112e-02,6.742880467348466708e-04
2.750000000000000000e+00,-3.599933607925809298e-02,5.406599916608112759e-04
2.850000000000000533e+00,-3.140802842369257164e-02,6.835178887666511173e-04
2.950000000000000178e+00,-2.732745914324499065e-02,7.509847560947505076e-04
3.049999999999999822e+00,-2.552623830950135828e-02,6.914136530444219128e-04
3.150000000000000355e+00,-2.239470853211909113e-02,9.129297106447878483e-04
3.250000000000000000e+00,-1.911293027642391174e-02,7.612411717952211271e-04
3.350000000000000533e+00,-1.762880249686458317e-02,5.976848879118441121e-04
3.450000000000000178e+00,-1.505559765406920894e-02,5.835227391879331408e-04
3.549999999999999822e+00,-1.410439088662620612e-02,6.931111238759457950e-04
3.650000000000000355e+00,-1.191216005099926534e-02,4.377993629337431180e-04
3.750000000000000000e+00,-1.047636567152032683e-02,6.283582434948392853e-04
3.850000000000000533e+00,-1.049228607865364607e-02,8.540885605246549290e-04
3.950000000000000178e+00,-9.212045705013461108e-03,6.231895233049689238e-04
4.050000000000000711e+00,-8.355736195558138152e-03,3.830002557238763048e-04
4.150000000000000355e+00,-7.760565972556232248e-03,4.051388087038920835e-04
4.250000000000000000e+00,-7.515404933217206471e-03,3.386975798088146753e-04
4.349999999999999645e+00,-5.777382791382334841e-03,4.316216522789396081e-04
4.450000000000000178e+00,-5.386279898800250265e-03,4.135801342990071713e-04
4.550000000000000711e+00,-4.667782551591992228e-03,3.400715784723390444e-04
4.650000000000000355e+00,-4.505030539629029107e-03,3.544408870175873392e-04
4.750000000000000000e+00,-3.489624478019281908e-03,3.911157550945817355e-04
4.850000000000000533e+00,-3.694425793961242550e-03,5.341048794553076044e-04
4.950000000000000178e+00,-3.490327890936706454e-03,5.572725531239192120e-04
5.050000000000000711e+00,-2.864714821704428434e-03,4.907533919719053684e-04
5.150000000000000355e+00,-2.936401319356862945e-03,2.249857351892597598e-04
5.250000000000000000e+00,-2.393113218956566084e-03,3.706283763576272085e-04
5.350000000000000533e+00,-2.714054812565436410e-03,3.431328436953213503e-04
5.450000000000000178e+00,-2.688370117882232877e-03,3.807853531981101572e-04
5.550000000000000711e+00,-2.341382063531139042e-03,2.646639452264846993e-04
5.650000000000000355e+00,-1.809302246816324369e-03,4.389306160188550946e-04
5.750000000000000000e+00,-1.757766447285469312e-03,3.923974886662174124e-04
5.850000000000000533e+00,-1.920496395600723672e-03,2.794508370898839437e-04
5.950000000000000178e+00,-1.876140200107068168e-03,2.431920418917498739e-04
6.050000000000000711e+00,-1.677473686811214960e-03,2.755986088204397545e-04
6.150000000000000355e+00,-1.168383382667492797e-03,3.825391673449294087e-04
6.250000000000000000e+00,-1.074555737183580063e-03,2.616328655015498559e-04
6.350000000000000533e+00,-1.178330123060833444e-03,3.067524541719198871e-04
6.450000000000000178e+00,-1.821936449066896644e-03,2.486483300024436337e-04
6.550000000000000711e+00,-1.490618443358826626e-03,2.694203413028266911e-04
6.650000000000000355e+00,-9.915366675716352340e-04,3.956736342567740861e-04
6.750000000000000000e+00,-1.097674245877566877e-03,2.210233068472590694e-04
6.850000000000000533e+00,-1.159477138229325676e-03,2.810603286727789032e-04
6.950000000000000178e+00,-1.078947172760669291e-03,2.312840029377250450e-04
7.050000000000000711e+00,-5.117545304727411527e-04,2.446565731267212628e-04
7.150000000000000355e+00,-1.083542946410753858e-03,2.236837816345719739e-04
7.250000000000000000e+00,-9.804651647296047656e-04,3.610017389158721828e-04
7.350000000000000533e+00,-7.186546925125103296e-04,1.646266655068920998e-04
7.450000000000000178e+00,-9.214807395384827732e-04,3.070114687562700657e-04
7.550000000000000711e+00,-8.373166217211958518e-04,2.258710361095845535e-04
7.650000000000000355e+00,-3.647840114206379772e-04,2.025398837586259116e-04
7.750000000000000000e+00,-5.173114576943582243e-04,2.608109491800013531e-04
7.850000000000000533e+00,-7.179391451374916638e-04,1.555226101275331105e-04
7.950000000000000178e+00,-2.645413256724182599e-04,2.251285924565421352e-04
8.050000000000000711e+00,-2.949908353988561771e-04,2.632073570882619029e-04
8.150000000000000355e+00,-2.548409053801714346e-04,2.807119828076255958e-04
8.250000000000000000e+00,1.858802686886207257e-04,2.752061674086059740e-04
8.350000000000001421e+00,-1.255293249865951813e-04,2.585665934604492442e-04
8.449999999999999289e+00,4.232192377113807864e-05,2.518350535585572240e-04
8.550000000000000711e+00,1.972716323116907480e-04,1.969267009475323760e-04
8.650000000000000355e+00,1.964606638172883279e-04,1.781214065914597713e-04
8.750000000000000000e+00,1.436992631361766470e-04,2.112367736863601580e-04
8.850000000000001421e+00,1.838875785015403554e-04,1.839858438067980425e-04
8.949999999999999289e+00,-2.082017576265471456e-04,5.859768684044152465e-05
9.050000000000000711e+00,6.556821333825180176e-05,1.733076248428376672e-04
9.150000000000000355e+00,-2.778314915843349688e-05,1.706380131263425168e-04
9.250000000000000000e+00,9.089320414459311505e-05,1.953774470516284598e-04
9.350000000000001421e+00,1.320192798700325963e-04,2.160942420371063757e-04
9.449999999999999289e+00,-1.999797580372053641e-05,2.529053936404544256e-04
9.550000000000000711e+00,3.005455386502209404e-05,1.317574302910906874e-04
9.650000000000002132e+00,1.386599181025127583e-04,2.147507981211447918e-04
9.750000000000000000e+00,-1.855242070947227177e-06,1.753710519750193255e-04
9.850000000000001421e+00,3.000837672388900689e-05,1.801186155206548165e-04
9.949999999999999289e+00,7.961703642287432645e-05,2.039246232308392992e-04
