A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
8.329937025428134,1.1648278522249929,0.0,0.0,0.0,0.0,1.1549927775995363,0.0803537655926198,0.10935053460470662,0.7348273685454962
9.874345270378498,2.6512957050054955,0.0,0.0,0.0,0.0,1.1277944765072045,0.0859864860826089,0.1426491112993709,0.6027831880575348
58.309246074634146,19.50532899144572,0.0,0.0,0.0,0.0,0.6473115639135194,0.02739458991077044,0.052235276966386836,0.5244461502214056
69.0629952435386,2.025797917051984,3.699321416709902,0.013435564132748533,-4.021443581210487,0.02861103833240798,0.6744161184431617,0.006985207606827294,0.020505042178230282,0.3406580462557314
26.973802967994867,0.3247191230043774,3.7082029621362302,0.006207050887858853,-0.8747699137229118,0.007479472161874695,0.8746572711027234,0.005825876718078196,0.021091786040846,0.27621542845143127
23.82450037537033,0.10669392141336015,3.724212012565681,0.009324228199635931,-0.8699503697503579,0.010802137133652929,0.8948926298972312,0.004904051977781505,0.019531812086162795,0.2510802354716362
18.261311582103435,0.08821370621040939,3.745303000625794,0.004836040327416774,2.2668567613461295,0.004812431784371111,0.9165994055765913,0.0040776622509573635,0.019143909472118182,0.21300049798585835
14.359508132660128,0.04234122633496394,3.7336106559447453,0.0034822965374703657,2.3104113257918404,0.0034604182793632125,0.9626395895134128,0.003915586846102351,0.02048588157149991,0.19113587240247157
15.674581032556977,2.2061508784828203,3.896069863122159,0.06776863627572403,5.10389330091451,0.1657474073870212,0.9154435584460148,0.04225544493196507,0.25389101201414627,0.16643143290795456
18.239667270714047,0.13054594194500757,-3.8003697615767664,0.0022293346867686085,-21.08389203205188,0.004132424318481321,0.8092728098154656,0.002572137183029391,0.01685604268672811,0.15259436813449737
8.580140557851326,0.012824411412308308,3.940952845778564,0.001404554834436934,-1.2485738782773268,0.001051887706367762,0.9543176208894784,0.001652073343458931,0.012796527327169365,0.12910325600221847
