r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-2.181242044459759562e-03,1.059398845984174827e-04
9.499999999999999556e-01,-3.623819828333878945e+00,3.907739452685046744e-02
1.050000000000000044e+00,-1.534243171614011736e+01,1.379260891879238171e-01
1.150000000000000133e+00,-1.065197694000493200e+01,6.488681416945571434e-02
1.250000000000000000e+00,-4.326539516618383985e+00,1.127453605933757125e-02
1.350000000000000089e+00,-1.328026995608651672e+00,1.489869230421031303e-02
1.450000000000000178e+00,2.856350499787403338e-02,2.018028176031621407e-02
1.550000000000000044e+00,7.259377717283423959e-01,2.130570942865581824e-02
1.650000000000000133e+00,1.126667752755905028e+00,2.334994180115617171e-02
1.750000000000000000e+00,1.389426287162454088e+00,2.441420546388360299e-02
1.850000000000000089e+00,1.506577639380236144e+00,2.321552703739964557e-02
1.950000000000000178e+00,1.452547346183640009e+00,2.065688360337079865e-02
2.049999999999999822e+00,1.206434859771384094e+00,1.474227530917410038e-02
2.150000000000000355e+00,7.465686732383229884e-01,6.891563897682711007e-03
2.250000000000000000e+00,2.616450107419988069e-01,3.831020054463723547e-03
2.350000000000000533e+00,-9.298008680138103443e-02,7.161813041947209975e-03
2.450000000000000178e+00,-2.947178726634729351e-01,7.717518115306920730e-03
2.549999999999999822e+00,-3.914467707334574054e-01,9.352984883379414707e-03
2.650000000000000355e+00,-4.131225502615049616e-01,8.916180068643959553e-03
2.750000000000000000e+00,-3.836777872943299417e-01,7.585998382658802261e-03
2.850000000000000533e+00,-3.117686019056038482e-01,4.795756238411286350e-03
2.950000000000000178e+00,-2.073861334605913709e-01,3.775048432409318019e-03
3.049999999999999822e+00,-1.063895992554022563e-01,1.974493985828569727e-03
3.150000000000000355e+00,-1.577407804653150475e-02,2.282238478315212760e-03
3.250000000000000000e+00,5.540558579914423021e-02,3.228257603059458709e-03
3.350000000000000533e+00,9.895998712644252238e-02,4.131499718769776619e-03
3.450000000000000178e+00,1.133001027340004158e-01,3.267882123212047935e-03
3.549999999999999822e+00,1.074544685218479650e-01,3.372780265453601944e-03
3.650000000000000355e+00,8.636026572890961872e-02,2.358310001969380135e-03
3.750000000000000000e+00,6.659622275461893337e-02,1.521880070779338097e-03
3.850000000000000533e+00,3.646808700089652217e-02,2.136932558247857036e-03
3.950000000000000178e+00,8.162224067880429618e-03,1.223247155069756087e-03
4.050000000000000711e+00,-1.469904000127684150e-02,1.809040524711583902e-03
4.150000000000000355e+00,-2.780279130289224979e-02,1.504224061023326986e-03
4.250000000000000000e+00,-3.112806754370214118e-02,2.075695283977373098e-03
4.349999999999999645e+00,-3.295950193918142229e-02,1.812402070556896113e-03
4.450000000000000178e+00,-2.572186584421633920e-02,1.046806200427910115e-03
4.550000000000000711e+00,-2.101436774869460539e-02,8.354504318699745207e-04
4.650000000000000355e+00,-1.267437941560523029e-02,1.109056870312840649e-03
4.750000000000000000e+00,-5.476796952198581189e-03,1.098033852862144834e-03
4.850000000000000533e+00,1.424376559328033309e-03,6.790785419335445411e-04
4.950000000000000178e+00,5.571056090649895154e-03,9.502874977778424546e-04
5.050000000000000711e+00,8.616240489926286009e-03,1.206251742792035977e-03
5.150000000000000355e+00,9.548631639420657180e-03,9.175417462142372279e-04
5.250000000000000000e+00,8.388066517497839297e-03,7.918095569825571705e-04
5.350000000000000533e+00,6.203914178562719775e-03,8.655517391750229420e-04
5.450000000000000178e+00,4.629023831533051955e-03,8.167542947723158706e-04
5.550000000000000711e+00,1.996621362715123200e-03,5.928798627918569885e-04
5.650000000000000355e+00,-9.797867341436728155e-05,7.967282954634267479e-04
5.750000000000000000e+00,-1.124685639286804317e-03,5.423424052680028782e-04
5.850000000000000533e+00,-3.110782223091002139e-03,7.069722854654333487e-04
5.950000000000000178e+00,-3.235052175794716871e-03,3.327897191374991717e-04
6.050000000000000711e+00,-3.262439192886423638e-03,5.668386902766281302e-04
6.150000000000000355e+00,-1.663031920112834159e-03,4.975920629885826002e-04
6.250000000000000000e+00,-1.502427761646307845e-03,6.323142415226238721e-04
6.350000000000000533e+00,-1.971893304950578414e-03,3.940218516091336764e-04
6.450000000000000178e+00,-1.718696583150602919e-04,5.711686050883753914e-04
6.550000000000000711e+00,-5.909829497401375691e-05,5.864999337769371580e-04
6.650000000000000355e+00,3.646370275564248193e-04,4.996940066648426857e-04
6.750000000000000000e+00,5.742377092429861839e-04,5.223838834659223426e-04
6.850000000000000533e+00,7.977450000816510350e-04,7.050670453111107430e-04
6.950000000000000178e+00,4.518650966974568700e-04,6.369919298351606370e-04
7.050000000000000711e+00,1.719836324279278104e-03,3.755445373900587842e-04
7.150000000000000355e+00,4.570623249775529473e-04,4.366165146283148657e-04
7.250000000000000000e+00,9.000142390090282597e-04,4.870123454353972921e-04
7.350000000000000533e+00,1.673003748634105500e-04,2.017677899855081021e-04
7.450000000000000178e+00,-2.990684958962041900e-04,4.570142838536548810e-04
7.550000000000000711e+00,4.602761624199480921e-05,5.626359608835160070e-04
7.650000000000000355e+00,-3.773481287336455489e-04,4.422773999706572151e-04
7.750000000000000000e+00,-7.951423252399170138e-04,5.074739642812859351e-04
7.850000000000000533e+00,-9.176313683312731662e-04,7.338221267827879039e-04
7.950000000000000178e+00,-9.421460298385753379e-04,4.670433885344138915e-04
8.050000000000000711e+00,2.967919479589742554e-04,3.689163661046045346e-04
8.150000000000000355e+00,4.921384716950249821e-04,3.408763341715387958e-04
8.250000000000000000e+00,-1.754485762139212815e-04,4.362258474215453081e-04
8.350000000000001421e+00,-7.526110487769966100e-05,3.290986454878903509e-04
8.449999999999999289e+00,1.789253234504295520e-04,3.900806003615423867e-04
8.550000000000000711e+00,6.811986947901305317e-04,5.023318024598229410e-04
8.650000000000000355e+00,-1.543763653480745345e-04,3.735974259141403085e-04
8.750000000000000000e+00,2.494934108110857698e-04,4.682548287713249303e-04
8.850000000000001421e+00,-1.662705393774111082e-04,3.958082067334362940e-04
8.949999999999999289e+00,6.455206026582782208e-04,3.911593346483713241e-04
9.050000000000000711e+00,-2.295955514153735669e-04,2.575166350253803218e-04
9.150000000000000355e+00,5.204648083609652925e-04,3.000947204857949300e-04
9.250000000000000000e+00,1.426575561942034051e-04,2.534672113617351930e-04
9.350000000000001421e+00,-3.967259781260556897e-04,3.728185181064563587e-04
9.449999999999999289e+00,-4.966368842603818834e-04,4.050068309201853233e-04
9.550000000000000711e+00,-4.661448465071549416e-04,3.846985752124872831e-04
9.650000000000002132e+00,-4.178850065066353197e-05,3.216108621758906913e-04
9.750000000000000000e+00,9.902516481532507866e-05,3.040973016928357787e-04
9.850000000000001421e+00,3.629010470104221397e-04,3.474963713768394183e-04
9.949999999999999289e+00,-3.470895024461073675e-04,1.474335430669246642e-04
