t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,7.970349166666665930e-01,2.437720339677078123e-03,7.952883333333333749e-01,1.716905171538473437e-03
8.000000000000000000e+00,5.974829791666667056e-01,1.225352346440125584e-03,5.966451875000000626e-01,8.483372196495125601e-04
1.200000000000000000e+01,5.330113055555555368e-01,9.114154681160834947e-04,5.325095416666667525e-01,6.542188155965583110e-04
1.600000000000000000e+01,5.015734999999998944e-01,6.613158829185813384e-04,5.012279166666666619e-01,4.774027552512161480e-04
2.000000000000000000e+01,4.829158000000000617e-01,6.212370020251415173e-04,4.826454416666666747e-01,4.347406302545629773e-04
2.400000000000000000e+01,4.705478958333333961e-01,4.186096989808141093e-04,4.703575902777777928e-01,3.081187664141889692e-04
2.800000000000000000e+01,4.620017738095237858e-01,3.796889275720757221e-04,4.618458809523809383e-01,2.714920122474294927e-04
3.200000000000000000e+01,4.557045000000000678e-01,3.518975433847439886e-04,4.555921406249999750e-01,2.736291614941461863e-04
3.600000000000000000e+01,4.508055601851851391e-01,3.423256311280187020e-04,4.507455879629629902e-01,2.574394606980420384e-04
4.000000000000000000e+01,4.468749583333333497e-01,3.044010224128470654e-04,4.468631249999999722e-01,2.316303782696609319e-04
4.400000000000000000e+01,4.436194318181818086e-01,2.533615888726998048e-04,4.436436742424242352e-01,2.221655262988727535e-04
4.800000000000000000e+01,4.410222569444444685e-01,2.314809690387876887e-04,4.410703125000000613e-01,1.728417540173609939e-04
5.200000000000000000e+01,4.387418910256410953e-01,2.118735639514842620e-04,4.388197435897435161e-01,1.944586627186347717e-04
5.600000000000000000e+01,4.368221726190475995e-01,2.021098316720000793e-04,4.369343750000000415e-01,1.838467762272649882e-04
6.000000000000000000e+01,4.351962500000000067e-01,2.032691629919731980e-04,4.353239722222222996e-01,1.898614940344920169e-04
6.400000000000000000e+01,4.337482812500000340e-01,1.882497996695252926e-04,4.338901302083333356e-01,1.761662940350875719e-04
6.800000000000000000e+01,4.324945588235293847e-01,2.057084180723741946e-04,4.326604901960783844e-01,1.713585385046321704e-04
7.200000000000000000e+01,4.313725462962962887e-01,1.712543610386194624e-04,4.315484490740740253e-01,1.780389304647480480e-04
7.600000000000000000e+01,4.303768640350876806e-01,1.840005975967393733e-04,4.305637719298245902e-01,1.843603708058034649e-04
8.000000000000000000e+01,4.294424166666667153e-01,1.684492839564217300e-04,4.296378124999999382e-01,1.827635565484492111e-04
8.400000000000000000e+01,4.285931746031746425e-01,1.611158275519243717e-04,4.287954365079365004e-01,1.825544718339840481e-04
8.800000000000000000e+01,4.278078787878786815e-01,1.546389787038414865e-04,4.280212878787878483e-01,1.834036908119326471e-04
9.200000000000000000e+01,4.271768297101449230e-01,1.568115552521345542e-04,4.273997463768116067e-01,1.703734616769610687e-04
9.600000000000000000e+01,4.265597916666665768e-01,1.622358056659756328e-04,4.267910937500000168e-01,1.717729191846834405e-04
1.000000000000000000e+02,4.259653499999999648e-01,1.601063813974902246e-04,4.262064999999999881e-01,1.755665784162502188e-04
1.040000000000000000e+02,4.253926762820512408e-01,1.624908508504382531e-04,4.256476282051281923e-01,1.766440303876100424e-04
1.080000000000000000e+02,4.249112345679011971e-01,1.738584365422483555e-04,4.251789814814815327e-01,1.783983335287878894e-04
1.120000000000000000e+02,4.244723363095238566e-01,1.697540311043937880e-04,4.247583928571428413e-01,1.812970343769565993e-04
1.160000000000000000e+02,4.240273132183907667e-01,1.724319972961983857e-04,4.243254022988505736e-01,1.827004006762860636e-04
1.200000000000000000e+02,4.236182916666666465e-01,1.761440923692298452e-04,4.239284722222221857e-01,1.867446823577320581e-04
1.240000000000000000e+02,4.232343010752687706e-01,1.767564456984568194e-04,4.235617069892473330e-01,1.870207982201460767e-04
1.280000000000000000e+02,4.228911979166666835e-01,1.839894628533002188e-04,4.232273828124999970e-01,1.988589745347640295e-04
1.320000000000000000e+02,4.225325631313131547e-01,1.909141582802562336e-04,4.228797601010100271e-01,1.885071006866629218e-04
1.360000000000000000e+02,4.222242034313724579e-01,1.821339676899208016e-04,4.225845588235294104e-01,1.989932810363811890e-04
1.400000000000000000e+02,4.219415952380952683e-01,1.914002010815304316e-04,4.223138690476190282e-01,1.956817494824132371e-04
1.440000000000000000e+02,4.216640972222222561e-01,1.898027336376643004e-04,4.220496296296296634e-01,1.911216507607553842e-04
1.480000000000000000e+02,4.213884346846847317e-01,1.827441263079239832e-04,4.217857995495495338e-01,1.964478204310737028e-04
1.520000000000000000e+02,4.211476754385965471e-01,1.927423993983143401e-04,4.215574342105263272e-01,1.973107803799717093e-04
1.560000000000000000e+02,4.209070512820513033e-01,1.870387545948942677e-04,4.213266346153846098e-01,1.949461336078867578e-04
1.600000000000000000e+02,4.206662187499999872e-01,2.018147987017311932e-04,4.210991770833333314e-01,2.002269933698718645e-04
