t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,8.021066666666666345e-01,5.931026333448170818e-03,7.929787499999999545e-01,4.473983418741382667e-03
8.000000000000000000e+00,6.004788541666665758e-01,2.943010035705671303e-03,5.958983124999999159e-01,2.310917575749466771e-03
1.200000000000000000e+01,5.358061388888888388e-01,1.823655373758799932e-03,5.326634722222222118e-01,1.407144125441086267e-03
1.600000000000000000e+01,5.040259166666667401e-01,1.393102426114816621e-03,5.015667500000000611e-01,1.082711699519602272e-03
2.000000000000000000e+01,4.851063249999999494e-01,1.075116855151078297e-03,4.830772166666666978e-01,8.685044898851234383e-04
2.400000000000000000e+01,4.725999097222221002e-01,9.791245649193272994e-04,4.708621388888888371e-01,6.844654926517547726e-04
2.800000000000000000e+01,4.638277499999999276e-01,8.052631014694412118e-04,4.623321785714285537e-01,6.245999805287312219e-04
3.200000000000000000e+01,4.572903385416666744e-01,6.803129180226988489e-04,4.559471666666666811e-01,4.966349701092360276e-04
3.600000000000000000e+01,4.522585462962963598e-01,6.059462023126855950e-04,4.510106296296296224e-01,4.255958490873741618e-04
4.000000000000000000e+01,4.480973750000000200e-01,5.572827423999886882e-04,4.469493333333333096e-01,3.530808092637879544e-04
4.400000000000000000e+01,4.448596969696969050e-01,4.671222236954871462e-04,4.437955681818180897e-01,3.244180235922090069e-04
4.800000000000000000e+01,4.421384722222221342e-01,4.597730375248275012e-04,4.411415625000000840e-01,3.294043867427358645e-04
5.200000000000000000e+01,4.398259615384615406e-01,3.958882391531356646e-04,4.388766666666666372e-01,2.881654098869784741e-04
5.600000000000000000e+01,4.379253869047619041e-01,4.068336119658474081e-04,4.370020833333333465e-01,2.432290156872400253e-04
6.000000000000000000e+01,4.361003055555555674e-01,3.439160883208235739e-04,4.351966944444444207e-01,2.442800423935542558e-04
6.400000000000000000e+01,4.346596614583333462e-01,3.618011599562731898e-04,4.337606770833333236e-01,2.321156500488245249e-04
6.800000000000000000e+01,4.333718627450980354e-01,3.332205006551971615e-04,4.324898774509803867e-01,2.360752173510841036e-04
7.200000000000000000e+01,4.321796527777778119e-01,3.197954519673745473e-04,4.313106249999999475e-01,2.440292725046394769e-04
7.600000000000000000e+01,4.311814473684210114e-01,3.072968588114486396e-04,4.303093640350876825e-01,2.443108354718199517e-04
8.000000000000000000e+01,4.302042500000000658e-01,3.164643560614815933e-04,4.293426666666667058e-01,2.501896132787943382e-04
8.400000000000000000e+01,4.293838095238095010e-01,3.201949064893246750e-04,4.285250595238095928e-01,2.584586020703112880e-04
8.800000000000000000e+01,4.285948295454545809e-01,3.064711049884606881e-04,4.277459469696969774e-01,2.627263039717274190e-04
9.200000000000000000e+01,4.279125905797102059e-01,3.115049471577027371e-04,4.270798007246376926e-01,2.758770855995473629e-04
9.600000000000000000e+01,4.272601562500000227e-01,3.043185002318905060e-04,4.264195312499999835e-01,2.724294546566912324e-04
