t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,8.064442499999998626e-01,1.102781550472835444e-02,8.046689999999999676e-01,1.591168943281892623e-02
8.000000000000000000e+00,6.035309374999999754e-01,5.562547601773881745e-03,6.024539583333332615e-01,8.109136196738406244e-03
1.200000000000000000e+01,5.376269027777778042e-01,3.729755630264885817e-03,5.365824166666667283e-01,5.300201936577634935e-03
1.600000000000000000e+01,5.055048020833332600e-01,2.882256381313096690e-03,5.045141145833333951e-01,3.936895527475161791e-03
2.000000000000000000e+01,4.866929583333333698e-01,2.324418584153801256e-03,4.857801416666666650e-01,3.183029851881801625e-03
2.400000000000000000e+01,4.742315694444444452e-01,1.992247876716276341e-03,4.734986874999999595e-01,2.695897163495821099e-03
2.800000000000000000e+01,4.653083095238095268e-01,1.769591077193576013e-03,4.646664880952380838e-01,2.287062956028284612e-03
3.200000000000000000e+01,4.585140885416666423e-01,1.569186738560669845e-03,4.579720364583332315e-01,1.987144180754918995e-03
3.600000000000000000e+01,4.532020648148147868e-01,1.517174108728617946e-03,4.528149768518517915e-01,1.824539458636894543e-03
4.000000000000000000e+01,4.490781666666666117e-01,1.402132838815631048e-03,4.488055000000000239e-01,1.621846038003500008e-03
4.400000000000000000e+01,4.457238257575757423e-01,1.328955303532479253e-03,4.454770454545454728e-01,1.476399347064353369e-03
4.800000000000000000e+01,4.427970138888888130e-01,1.219686134967786070e-03,4.425565624999999725e-01,1.369781980447764029e-03
5.200000000000000000e+01,4.406174999999999953e-01,1.230823876435557188e-03,4.403726282051281804e-01,1.263925440007278821e-03
5.600000000000000000e+01,4.385875892857143410e-01,1.218899023334408692e-03,4.383178273809523740e-01,1.174383265700085178e-03
6.000000000000000000e+01,4.368438888888889204e-01,1.159440198576052817e-03,4.365504722222223188e-01,1.130159300571099415e-03
6.400000000000000000e+01,4.353236197916666161e-01,1.158547236878054720e-03,4.349882291666665735e-01,1.101420586554129792e-03
6.800000000000000000e+01,4.339886029411765267e-01,1.123424474563166145e-03,4.336044362745098413e-01,1.058660789237675327e-03
7.200000000000000000e+01,4.329041898148148215e-01,1.123812674928009823e-03,4.324764814814815450e-01,1.009069220791476923e-03
7.600000000000000000e+01,4.318254605263157631e-01,1.094301837807153946e-03,4.313653728070175331e-01,9.886075628032838652e-04
8.000000000000000000e+01,4.309798125000000590e-01,1.092244517445280661e-03,4.304771666666666330e-01,9.630530083211510158e-04
8.400000000000000000e+01,4.300733134920634582e-01,1.098678142979244614e-03,4.295117658730158716e-01,9.505012065828891132e-04
8.800000000000000000e+01,4.294404166666666578e-01,1.083693527067776732e-03,4.288303030303030061e-01,9.355655151113150035e-04
9.200000000000000000e+01,4.286716847826087529e-01,1.070458712317458316e-03,4.280446920289855406e-01,9.003579026588127802e-04
9.600000000000000000e+01,4.280139236111110135e-01,1.067851212085201484e-03,4.273488541666666807e-01,8.872207727440087344e-04
1.000000000000000000e+02,4.274209166666667059e-01,1.064591915744195465e-03,4.267276833333332742e-01,8.629408905160877111e-04
1.040000000000000000e+02,4.268774679487180035e-01,1.052537989597865332e-03,4.261584294871795242e-01,8.485865403924210473e-04
1.080000000000000000e+02,4.263689660493826805e-01,1.064425470172510003e-03,4.256128086419752599e-01,8.420129628249632594e-04
1.120000000000000000e+02,4.258916815476189721e-01,1.067539946820557448e-03,4.251192113095237923e-01,8.349956824151969935e-04
1.160000000000000000e+02,4.254888074712644408e-01,1.058513481028385168e-03,4.246757040229884872e-01,8.188699184781515631e-04
1.200000000000000000e+02,4.250415138888888889e-01,1.064353061203457537e-03,4.241988472222222306e-01,8.190553201042774598e-04
1.240000000000000000e+02,4.246395833333333480e-01,1.058436417061270774e-03,4.237744086021505430e-01,8.203120279134495626e-04
1.280000000000000000e+02,4.242514322916666747e-01,1.051974859830736783e-03,4.233559765625000137e-01,8.130475340951733715e-04
1.320000000000000000e+02,4.238570833333333288e-01,1.078718436944100688e-03,4.229770959595959279e-01,8.123728083161150040e-04
1.360000000000000000e+02,4.235161029411765310e-01,1.079499974876354162e-03,4.226301470588234577e-01,8.101892926151396971e-04
1.400000000000000000e+02,4.231882738095237850e-01,1.073055098467367999e-03,4.223077380952380833e-01,8.125267348354621661e-04
1.440000000000000000e+02,4.228485416666666330e-01,1.093149309922967138e-03,4.219844444444443843e-01,8.081979295214464405e-04
1.480000000000000000e+02,4.225450675675674894e-01,1.081189333893389695e-03,4.216815202702702825e-01,8.255789849920917856e-04
1.520000000000000000e+02,4.222351315789473203e-01,1.097569287307285880e-03,4.213924561403509239e-01,8.198073802341898164e-04
1.560000000000000000e+02,4.219604059829060172e-01,1.086840036876067679e-03,4.211496688034188085e-01,8.369027088546336732e-04
1.600000000000000000e+02,4.216820104166666416e-01,1.097247881320271732e-03,4.208688958333334229e-01,8.389166610618594300e-04
1.640000000000000000e+02,4.214181097560975031e-01,1.102391143498665732e-03,4.206178252032519715e-01,8.449021612265506876e-04
1.680000000000000000e+02,4.211557738095238479e-01,1.101525799081363045e-03,4.203638095238095285e-01,8.493409119835905029e-04
1.720000000000000000e+02,4.209362790697674939e-01,1.091333646534009810e-03,4.201514922480620307e-01,8.667583762757944017e-04
1.760000000000000000e+02,4.207092897727273129e-01,1.092419393777046416e-03,4.199286553030303071e-01,8.630380265418479292e-04
1.800000000000000000e+02,4.204673888888889044e-01,1.098405995516291145e-03,4.196976666666666356e-01,8.695300188409814867e-04
1.840000000000000000e+02,4.202959873188406026e-01,1.100981712815628363e-03,4.195189492753622629e-01,8.748314710028501796e-04
1.880000000000000000e+02,4.200965336879433076e-01,1.100065942750148894e-03,4.193270833333332948e-01,8.828411042525364941e-04
1.920000000000000000e+02,4.199073263888888907e-01,1.094107378354679814e-03,4.191417881944444757e-01,8.914601036966673074e-04
1.960000000000000000e+02,4.196967346938775267e-01,1.101274687812173496e-03,4.189309608843537203e-01,8.960455407252381757e-04
2.000000000000000000e+02,4.195477999999999708e-01,1.102463339806492330e-03,4.187841083333333492e-01,8.966654060856121258e-04
2.040000000000000000e+02,4.193762581699346792e-01,1.098540297004012159e-03,4.186169117647058902e-01,9.006018704587525009e-04
2.080000000000000000e+02,4.192064342948717548e-01,1.089942052970447684e-03,4.184517307692307564e-01,9.063080746907351340e-04
2.120000000000000000e+02,4.190357783018868187e-01,1.102755797252752716e-03,4.182956132075471567e-01,8.955478244142481411e-04
2.160000000000000000e+02,4.188908796296296200e-01,1.103904575529751197e-03,4.181591666666666929e-01,9.009519634201438882e-04
2.200000000000000000e+02,4.187199090909090593e-01,1.101843893105556660e-03,4.179920984848484733e-01,9.027255877440984542e-04
2.240000000000000000e+02,4.185771800595238235e-01,1.103320406356243224e-03,4.178561086309523498e-01,8.979315642415337372e-04
2.280000000000000000e+02,4.184177192982456717e-01,1.106935371180429789e-03,4.176999049707602052e-01,8.986158685730027615e-04
2.320000000000000000e+02,4.182995402298851362e-01,1.110853204126948388e-03,4.175852298850575295e-01,9.078833109707851005e-04
2.360000000000000000e+02,4.181612076271187250e-01,1.111045007751591861e-03,4.174597104519773838e-01,9.052472565093321955e-04
2.400000000000000000e+02,4.180330277777777326e-01,1.111718992579863825e-03,4.173404444444443473e-01,9.066811533036295582e-04
2.440000000000000000e+02,4.179115163934426502e-01,1.121621412672587238e-03,4.172275204918032832e-01,8.992246241246868365e-04
2.480000000000000000e+02,4.177741733870967700e-01,1.116134737138782919e-03,4.171055443548387087e-01,9.031701937498826886e-04
2.520000000000000000e+02,4.176589153439153046e-01,1.121596375419997267e-03,4.169952579365078793e-01,9.092780999238388607e-04
2.560000000000000000e+02,4.175812239583333030e-01,1.120201351637028662e-03,4.169218424479165241e-01,9.163136691888436412e-04
2.600000000000000000e+02,4.174601025641025420e-01,1.116858942031136778e-03,4.168090961538461481e-01,9.217296892606092378e-04
2.640000000000000000e+02,4.173534090909091221e-01,1.125516264586794331e-03,4.167124810606060992e-01,9.233560113790021924e-04
2.680000000000000000e+02,4.172592537313432604e-01,1.126138801611643652e-03,4.166298818407960236e-01,9.335341959323925675e-04
2.720000000000000000e+02,4.171466666666666656e-01,1.124597964160149906e-03,4.165235416666666635e-01,9.375339725536162511e-04
2.760000000000000000e+02,4.170585929951691750e-01,1.133169410808208908e-03,4.164451992753622767e-01,9.441387893746497036e-04
2.800000000000000000e+02,4.169743511904761557e-01,1.134375670110514137e-03,4.163743452380952448e-01,9.562079209260416308e-04
2.840000000000000000e+02,4.168520363849765320e-01,1.139965880804827674e-03,4.162751291079812566e-01,9.604926038836249279e-04
2.880000000000000000e+02,4.167675868055555344e-01,1.148513134216343863e-03,4.161951331018518552e-01,9.664050060839731024e-04
2.920000000000000000e+02,4.166730993150684625e-01,1.142041653069930923e-03,4.161083904109588727e-01,9.740716983431406580e-04
2.960000000000000000e+02,4.165827927927927554e-01,1.146091526876581116e-03,4.160204054054054135e-01,9.742985706604198127e-04
3.000000000000000000e+02,4.164935888888889326e-01,1.150995966171325380e-03,4.159357444444444774e-01,9.835113327491878596e-04
3.040000000000000000e+02,4.164218421052631181e-01,1.151569567900945744e-03,4.158659868421052397e-01,9.927299552699823948e-04
3.080000000000000000e+02,4.163465638528138224e-01,1.163603475240422352e-03,4.157890205627705060e-01,9.955723914556536061e-04
3.120000000000000000e+02,4.162668803418803631e-01,1.168013123760839331e-03,4.157148290598290385e-01,1.005261232791475681e-03
3.160000000000000000e+02,4.161836234177214711e-01,1.172177309222565246e-03,4.156357805907172631e-01,1.012148340393287816e-03
3.200000000000000000e+02,4.160829999999999806e-01,1.176134202571714298e-03,4.155398541666667223e-01,1.019060717534244062e-03
3.240000000000000000e+02,4.160241460905349520e-01,1.184106692208970789e-03,4.154803395061728577e-01,1.022354003133439746e-03
3.280000000000000000e+02,4.159544918699186189e-01,1.192885687604819953e-03,4.154033689024389520e-01,1.030019093607369325e-03
3.320000000000000000e+02,4.159092369477912499e-01,1.199150853790185208e-03,4.153546134538152468e-01,1.038783305143272783e-03
3.360000000000000000e+02,4.158355505952381348e-01,1.206318590301408726e-03,4.152727628968254092e-01,1.038000735402089562e-03
3.400000000000000000e+02,4.157924117647058826e-01,1.208764800661735889e-03,4.152124166666666949e-01,1.048090460687287583e-03
3.440000000000000000e+02,4.157357655038760313e-01,1.210888028783566484e-03,4.151495881782946151e-01,1.053788225163676713e-03
3.480000000000000000e+02,4.156765421455939635e-01,1.218633426761925927e-03,4.150822844827586344e-01,1.059527732568323489e-03
3.520000000000000000e+02,4.156365056818181469e-01,1.227279012358000864e-03,4.150287026515150357e-01,1.065980109442986584e-03
3.560000000000000000e+02,4.156061189138576806e-01,1.234613646147487151e-03,4.149941900749063994e-01,1.064953725104396441e-03
3.600000000000000000e+02,4.155479444444444281e-01,1.236908543071159544e-03,4.149250138888888051e-01,1.071889482041749097e-03
3.640000000000000000e+02,4.155124587912087941e-01,1.241727886567694020e-03,4.148712545787546224e-01,1.074851737385693669e-03
3.680000000000000000e+02,4.154586503623188820e-01,1.246484340062310519e-03,4.148089175724637978e-01,1.081405958443044241e-03
3.720000000000000000e+02,4.154162051971326264e-01,1.251433374308130644e-03,4.147595071684587742e-01,1.087535150309211192e-03
3.760000000000000000e+02,4.153747783687943840e-01,1.258331077046312375e-03,4.147074468085106824e-01,1.094832534523124557e-03
3.800000000000000000e+02,4.153357105263156823e-01,1.257055456800361404e-03,4.146548114035087385e-01,1.103960843995764954e-03
3.840000000000000000e+02,4.153076866319445060e-01,1.259268637669196545e-03,4.146188975694444778e-01,1.110809788650611108e-03
3.880000000000000000e+02,4.152578865979381639e-01,1.266072069383349140e-03,4.145640463917525942e-01,1.116620156795284464e-03
3.920000000000000000e+02,4.152157738095237915e-01,1.269734398262198621e-03,4.145198129251701502e-01,1.119222666009189867e-03
3.960000000000000000e+02,4.151783880471380250e-01,1.269830401552536885e-03,4.144811658249158981e-01,1.122970212983944545e-03
4.000000000000000000e+02,4.151334958333333103e-01,1.274814433050296559e-03,4.144340833333333696e-01,1.124440611097718206e-03
4.040000000000000000e+02,4.151119719471947356e-01,1.277938877647046565e-03,4.144019100660066290e-01,1.126251108660405748e-03
4.080000000000000000e+02,4.150777982026143675e-01,1.281458848865371951e-03,4.143636437908496672e-01,1.130505437154783474e-03
4.120000000000000000e+02,4.150336569579288204e-01,1.281992982832076168e-03,4.143210355987054783e-01,1.134000709469084852e-03
4.160000000000000000e+02,4.150081330128205792e-01,1.287192309548845911e-03,4.142981169871795544e-01,1.138218873140494454e-03
