r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,7.571811499292362623e-05,9.017934288121169290e-06
9.499999999999999556e-01,2.033975768477631618e-01,3.713977263473942133e-04
1.050000000000000044e+00,1.332904825086349110e+00,1.028375380014587065e-03
1.150000000000000133e+00,1.604369135771239741e+00,9.966771438079523749e-04
1.250000000000000000e+00,1.473969701612215299e+00,9.366835160301001644e-04
1.350000000000000089e+00,1.370241733419337304e+00,7.280299846448090931e-04
1.450000000000000178e+00,1.288806893255852293e+00,5.923267195824135191e-04
1.550000000000000044e+00,1.225129659687153039e+00,6.331102091624916765e-04
1.650000000000000133e+00,1.173692944207654687e+00,4.659691063665370486e-04
1.750000000000000000e+00,1.133246459470848677e+00,4.993911259072757788e-04
1.850000000000000089e+00,1.102972952521578121e+00,3.260259198059230201e-04
1.950000000000000178e+00,1.081189521445612867e+00,3.966113312538575159e-04
2.049999999999999822e+00,1.066447011495226249e+00,4.919034521972659836e-04
2.150000000000000355e+00,1.056039239615417014e+00,4.101628196273836985e-04
2.250000000000000000e+00,1.046259005563341393e+00,3.679899393439929872e-04
2.350000000000000533e+00,1.038135053832123678e+00,3.300792949694354283e-04
2.450000000000000178e+00,1.031281589981019930e+00,2.873264443116784524e-04
2.549999999999999822e+00,1.025705070159721677e+00,3.218509100467275273e-04
2.650000000000000355e+00,1.020910108289828866e+00,3.101056887930605382e-04
2.750000000000000000e+00,1.017457809273850877e+00,2.624409285132671020e-04
2.850000000000000533e+00,1.014107972400563940e+00,1.568836560479361050e-04
2.950000000000000178e+00,1.011058421565591559e+00,1.804385113011579029e-04
3.049999999999999822e+00,1.009070781214641110e+00,2.853332427073652466e-04
3.150000000000000355e+00,1.007361702705593665e+00,2.414046518956473213e-04
3.250000000000000000e+00,1.006525272916986902e+00,2.164810317377972892e-04
3.350000000000000533e+00,1.004753624583227145e+00,2.578060470693274578e-04
3.450000000000000178e+00,1.004244557495782120e+00,2.247059722574504769e-04
3.549999999999999822e+00,1.002850699505232424e+00,2.430369407167269505e-04
3.650000000000000355e+00,1.002418266186948514e+00,2.435427268578414328e-04
3.750000000000000000e+00,1.001889368315464157e+00,2.214888330237670632e-04
3.850000000000000533e+00,1.001831216626335674e+00,1.867893191908529785e-04
3.950000000000000178e+00,1.001267861503349454e+00,2.072981771935039218e-04
4.050000000000000711e+00,1.000781642655156123e+00,2.042185512728408956e-04
4.150000000000000355e+00,1.000941059563088986e+00,2.699343706387959075e-04
4.250000000000000000e+00,1.000589064252839888e+00,1.867540653031356961e-04
4.349999999999999645e+00,1.000546036793714011e+00,1.415011881092822870e-04
4.450000000000000178e+00,1.000145700560958417e+00,9.097524460200699984e-05
4.550000000000000711e+00,9.998089878238737294e-01,1.631936275906365310e-04
4.650000000000000355e+00,9.999287555601832356e-01,1.075730498842839136e-04
4.750000000000000000e+00,9.996112175895237595e-01,1.161710846909331092e-04
4.850000000000000533e+00,9.997426872152732624e-01,1.919836973880140716e-04
4.950000000000000178e+00,9.998094174771419151e-01,9.308050652048279361e-05
5.050000000000000711e+00,9.996717055793993278e-01,1.397251721455809064e-04
5.150000000000000355e+00,9.996378165079103928e-01,1.947796276975021705e-04
5.250000000000000000e+00,9.999249107122825109e-01,1.370990564648182639e-04
5.350000000000000533e+00,9.995901479485352903e-01,1.287544294816110764e-04
5.450000000000000178e+00,9.996200624721629513e-01,1.849773612488948263e-04
5.550000000000000711e+00,9.997368497040295399e-01,1.387786074014258058e-04
5.650000000000000355e+00,9.998137763492469521e-01,1.942587542187365331e-04
5.750000000000000000e+00,9.994911839219039473e-01,1.068832539736151417e-04
5.850000000000000533e+00,9.993963728512424982e-01,1.431115904265193000e-04
5.950000000000000178e+00,9.994926080981001437e-01,1.781671135143134447e-04
6.050000000000000711e+00,1.000003033528559238e+00,1.941654323704495515e-04
6.150000000000000355e+00,9.998189943748050368e-01,1.125467278333381303e-04
6.250000000000000000e+00,9.995856956072227684e-01,1.150288340441395224e-04
6.350000000000000533e+00,9.996757282626296259e-01,1.256601553883725654e-04
6.450000000000000178e+00,9.994400932210837363e-01,1.317615178785153953e-04
6.550000000000000711e+00,9.995889164199208698e-01,1.205231789351777756e-04
6.650000000000000355e+00,9.995507703826550516e-01,1.024020343541355707e-04
6.750000000000000000e+00,9.993745823005879547e-01,7.794773443250118804e-05
6.850000000000000533e+00,9.996432003091859642e-01,1.052668141864629648e-04
6.950000000000000178e+00,9.994776572306683926e-01,1.113464694832567693e-04
7.050000000000000711e+00,9.995366900057407467e-01,8.850886183311173941e-05
7.150000000000000355e+00,9.996229803951777182e-01,6.951843799079273050e-05
7.250000000000000000e+00,9.997970637973345731e-01,9.511898685569650550e-05
7.350000000000000533e+00,9.996072560263495888e-01,1.050985299038433143e-04
7.450000000000000178e+00,9.997750552270036062e-01,1.068789388477983616e-04
7.550000000000000711e+00,9.996848884682713043e-01,1.052614954918679478e-04
7.650000000000000355e+00,9.995379361093729154e-01,7.153132773865026836e-05
7.750000000000000000e+00,9.997057928271464444e-01,1.074034702125264013e-04
7.850000000000000533e+00,9.993586645297554139e-01,1.413414822614651246e-04
7.950000000000000178e+00,9.995690552904600290e-01,9.191104219504595452e-05
8.050000000000000711e+00,9.996900962327502915e-01,1.240658833177783770e-04
8.150000000000000355e+00,9.995868366897135981e-01,1.165161937545753116e-04
8.250000000000000000e+00,9.996525398273734542e-01,1.294017852819971605e-04
8.350000000000001421e+00,9.995740947173237245e-01,1.102281054461763156e-04
8.449999999999999289e+00,9.995930188310560016e-01,5.018762233794745082e-05
8.550000000000000711e+00,9.996666315156736982e-01,8.355535092976499256e-05
8.650000000000000355e+00,9.996603017326410878e-01,9.716631474643575353e-05
8.750000000000000000e+00,9.997059551848321846e-01,6.276369456565558213e-05
8.850000000000001421e+00,9.996076014412318411e-01,6.947208041608801546e-05
8.949999999999999289e+00,9.994772778092544385e-01,9.419532305026213426e-05
9.050000000000000711e+00,9.995248197887380837e-01,1.081704627271447440e-04
9.150000000000000355e+00,9.996396440265643557e-01,5.427065976270761539e-05
9.250000000000000000e+00,9.997864188032380417e-01,8.356309145027126454e-05
9.350000000000001421e+00,9.995848159826958845e-01,5.833356842787887537e-05
9.449999999999999289e+00,9.996179690937445628e-01,7.264834660631153639e-05
9.550000000000000711e+00,9.996577566664395231e-01,8.926035932030468019e-05
9.650000000000002132e+00,9.996602094353033152e-01,7.395416472407773849e-05
9.750000000000000000e+00,9.997263243047747050e-01,8.070567732745496773e-05
9.850000000000001421e+00,9.996393380215750080e-01,5.238501739739758985e-05
9.949999999999999289e+00,9.996506223537368063e-01,9.316343987627712889e-05
