t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,1.254308791666666756e-01,6.956681298246900416e-04,1.260670291666666221e-01,7.625145091477771595e-04
8.000000000000000444e-01,8.741553749999997347e-02,3.577780289584603607e-04,8.773191041666664192e-02,4.033341583445668806e-04
1.199999999999999956e+00,7.400787222222224293e-02,2.490231257251403316e-04,7.421728194444446314e-02,2.871344850641838935e-04
1.600000000000000089e+00,6.705686249999998072e-02,1.953324982156889118e-04,6.721122708333332474e-02,2.278669970390685381e-04
2.000000000000000000e+00,6.277587583333334165e-02,1.632338406464047692e-04,6.289771833333332451e-02,1.936332586838284211e-04
2.399999999999999911e+00,5.985803333333333809e-02,1.438871160813614419e-04,5.996035624999999925e-02,1.705418770184285483e-04
2.799999999999999822e+00,5.773480773809523681e-02,1.303967216016127084e-04,5.782519226190476619e-02,1.551901960696511662e-04
3.200000000000000178e+00,5.611370312499999041e-02,1.214674032694627799e-04,5.619754166666666301e-02,1.441407884275064540e-04
3.600000000000000089e+00,5.483469444444444285e-02,1.144469719429371527e-04,5.491213425925926123e-02,1.354003397441775724e-04
4.000000000000000000e+00,5.379665000000000141e-02,1.095546951031118173e-04,5.386896666666667055e-02,1.292227739252100412e-04
4.400000000000000355e+00,5.293567424242424935e-02,1.057693720930194244e-04,5.300498106060604758e-02,1.245448955850317319e-04
4.799999999999999822e+00,5.221021875000001616e-02,1.026298358422170367e-04,5.227556944444444742e-02,1.211874235513522657e-04
5.200000000000000178e+00,5.158878205128205469e-02,1.003964868923213206e-04,5.165245192307692246e-02,1.179341740005384779e-04
5.599999999999999645e+00,5.104997916666666885e-02,9.834179013580228543e-05,5.111106845238096164e-02,1.154090935517689307e-04
6.000000000000000000e+00,5.057718888888888820e-02,9.679676623754880605e-05,5.063779166666666776e-02,1.126601874529515939e-04
6.400000000000000355e+00,5.016091666666666615e-02,9.544869909448771487e-05,5.021927343749998940e-02,1.100962871209536649e-04
6.799999999999999822e+00,4.979029656862745540e-02,9.456779418131069871e-05,4.984732843137255204e-02,1.079125788386163677e-04
7.200000000000000178e+00,4.945868518518518886e-02,9.384572183557355284e-05,4.951338194444444146e-02,1.060191507076098464e-04
7.599999999999999645e+00,4.916005043859650314e-02,9.277840942150030878e-05,4.921217763157895164e-02,1.046714499605299914e-04
8.000000000000000000e+00,4.888910624999999455e-02,9.187183019485657416e-05,4.893934791666666728e-02,1.032810189058134138e-04
8.400000000000000355e+00,4.864191269841269122e-02,9.122246331847737636e-05,4.868951388888888288e-02,1.021969434827640650e-04
8.800000000000000711e+00,4.841488068181817178e-02,9.053551464974798858e-05,4.846184659090909536e-02,1.013234443570719498e-04
9.199999999999999289e+00,4.820598731884059157e-02,8.990129876569269234e-05,4.825234782608696371e-02,1.003236558463001688e-04
9.599999999999999645e+00,4.801391840277777906e-02,8.950334922580489058e-05,4.805928125000000911e-02,9.970747047342935201e-05
1.000000000000000000e+01,4.783582666666666428e-02,8.877666569321605091e-05,4.788056333333333414e-02,9.882796315433420927e-05
1.040000000000000036e+01,4.766984455128203679e-02,8.812496399402830482e-05,4.771387820512819344e-02,9.797954800558896459e-05
1.080000000000000071e+01,4.751565740740740229e-02,8.750429902368559484e-05,4.755886728395061769e-02,9.676370034198284722e-05
1.119999999999999929e+01,4.737186458333333960e-02,8.674746210990965203e-05,4.741473809523810007e-02,9.564872260219879694e-05
1.159999999999999964e+01,4.723720114942529802e-02,8.616185724256000876e-05,4.727994109195402667e-02,9.464853787273224003e-05
1.200000000000000000e+01,4.711092500000000488e-02,8.541410124120992007e-05,4.715279444444443746e-02,9.379615669434995394e-05
1.240000000000000036e+01,4.699242204301075365e-02,8.484634067552623501e-05,4.703254569892473258e-02,9.296097767504262637e-05
1.280000000000000071e+01,4.688128515624999382e-02,8.428944093640895936e-05,4.691978515624999069e-02,9.234088145227640348e-05
1.319999999999999929e+01,4.677589898989899936e-02,8.380166068599170760e-05,4.681246338383839023e-02,9.162805180201130000e-05
1.359999999999999964e+01,4.667613357843138078e-02,8.349646582834397183e-05,4.671127941176471399e-02,9.108516690774742894e-05
1.400000000000000000e+01,4.658144285714285737e-02,8.306935389973395419e-05,4.661570238095238961e-02,9.073889657334361389e-05
1.440000000000000036e+01,4.649183217592592343e-02,8.267684376707780608e-05,4.652462615740739910e-02,9.013461731910013617e-05
1.480000000000000071e+01,4.640704954954954359e-02,8.230989640558818632e-05,4.643760810810810408e-02,8.968130077806237953e-05
1.519999999999999929e+01,4.632631578947369461e-02,8.204435925731519701e-05,4.635471820175439406e-02,8.927698025443102944e-05
1.559999999999999964e+01,4.624870085470085546e-02,8.179767369429566534e-05,4.627535790598290288e-02,8.890683676865698771e-05
1.600000000000000000e+01,4.617486979166667005e-02,8.144457606266947798e-05,4.620031562500000188e-02,8.832773307896559683e-05
1.639999999999999858e+01,4.610444613821138710e-02,8.109374476311071128e-05,4.612843597560974812e-02,8.776591586803308997e-05
1.680000000000000071e+01,4.603689285714285262e-02,8.074453804642240957e-05,4.605982837301587224e-02,8.733333209683524637e-05
1.719999999999999929e+01,4.597253875968992237e-02,8.038492645478473677e-05,4.599473934108527784e-02,8.684620959499138879e-05
1.760000000000000142e+01,4.591147727272727047e-02,8.019431503131082357e-05,4.593168844696969566e-02,8.638225259194084028e-05
1.800000000000000000e+01,4.585278703703703912e-02,7.984779003828469397e-05,4.587141296296296661e-02,8.590611835342921684e-05
1.839999999999999858e+01,4.579642119565217884e-02,7.964215643980900418e-05,4.581355344202898972e-02,8.554384286644497798e-05
1.880000000000000071e+01,4.574192819148935329e-02,7.935957194666802908e-05,4.575811347517731026e-02,8.533159948461273509e-05
1.919999999999999929e+01,4.568959548611111615e-02,7.912701344027444998e-05,4.570497569444444130e-02,8.515424470611534776e-05
1.960000000000000142e+01,4.563918367346939120e-02,7.882111579907049703e-05,4.565366071428571260e-02,8.500038023675099983e-05
2.000000000000000000e+01,4.559046666666666942e-02,7.868228661428149236e-05,4.560454500000001021e-02,8.480088416729814765e-05
2.039999999999999858e+01,4.554348284313726458e-02,7.833642882880349810e-05,4.555733496732027044e-02,8.457983852264333352e-05
2.080000000000000071e+01,4.549784615384614567e-02,7.822176297063072078e-05,4.551151923076922345e-02,8.428412052597038359e-05
2.119999999999999929e+01,4.545390723270440608e-02,7.811197473485600583e-05,4.546737342767296491e-02,8.412143585226190498e-05
2.160000000000000142e+01,4.541106790123456555e-02,7.791205468917714603e-05,4.542487037037036546e-02,8.399195893403450320e-05
2.200000000000000000e+01,4.536960227272726631e-02,7.776934616053438022e-05,4.538366439393939217e-02,8.380629262176082393e-05
2.239999999999999858e+01,4.532970758928572819e-02,7.763501657914063253e-05,4.534393824404762963e-02,8.368906688963677841e-05
2.280000000000000071e+01,4.529107529239766172e-02,7.752876250133821333e-05,4.530552704678362380e-02,8.355027910083994444e-05
2.319999999999999929e+01,4.525385129310345589e-02,7.734772061505234718e-05,4.526882255747126382e-02,8.350231989777306724e-05
