t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,8.565166352534582256e+04,5.710093814720871160e+04,2.786306083333333072e-01,1.830078230571166586e-02
8.000000000000000444e-01,4.283663703465415892e+04,2.855764388634272836e+04,1.825151624999999667e-01,9.197818738301929975e-03
1.199999999999999956e+00,2.856494760961944849e+04,1.904320321805601998e+04,1.504043291666666837e-01,6.162182943631847563e-03
1.600000000000000089e+00,2.142909244726041652e+04,1.428597594348786515e+04,1.343201458333333487e-01,4.643609664884739210e-03
2.000000000000000000e+00,1.714757100360000186e+04,1.143163402576671979e+04,1.246818249999999823e-01,3.730034964719823685e-03
2.399999999999999911e+00,1.429323033211805523e+04,9.528744040337787737e+03,1.182518472222222200e-01,3.116009278749489516e-03
2.799999999999999822e+00,1.225442748455952642e+04,8.169544842228397101e+03,1.136209285714286088e-01,2.680891227502394877e-03
3.200000000000000178e+00,1.072530969797395665e+04,7.150135031559582785e+03,1.101346979166666767e-01,2.357291189700203102e-03
3.600000000000000089e+00,9.535995866476849187e+03,6.357260733953752606e+03,1.074331712962962870e-01,2.108175463674476311e-03
4.000000000000000000e+00,8.584557304170833959e+03,5.722969628514007127e+03,1.052725541666666570e-01,1.898391855106404662e-03
4.400000000000000355e+00,7.806100000159090087e+03,5.203999127722143385e+03,1.034992878787878851e-01,1.732983109107571942e-03
4.799999999999999822e+00,7.157392522090279272e+03,4.771528340098459012e+03,1.020170625000000053e-01,1.594429230221240798e-03
5.200000000000000178e+00,6.608489386519230720e+03,4.405593658896154921e+03,1.007405416666666553e-01,1.473478332129328668e-03
5.599999999999999645e+00,6.137998019895834659e+03,4.091933374535475195e+03,9.965585416666668250e-02,1.372194770083717905e-03
6.000000000000000000e+00,5.730252722869443460e+03,3.820103720800608698e+03,9.868789444444445169e-02,1.283585536631317355e-03
6.400000000000000355e+00,5.373462554716144041e+03,3.582244095675604513e+03,9.785310677083330910e-02,1.203926378618967036e-03
6.799999999999999822e+00,5.058650152338235785e+03,3.372369589818419627e+03,9.711715441176470287e-02,1.135738661863983394e-03
7.200000000000000178e+00,4.778821527513888213e+03,3.185817561010398549e+03,9.645723842592593411e-02,1.072322747283389801e-03
7.599999999999999645e+00,4.528448541574561204e+03,3.018902589277569405e+03,9.586309429824563244e-02,1.019697440462920225e-03
