r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,9.706741486133438910e-04,1.601744372159966037e-04
9.499999999999999556e-01,1.356927612002949646e+00,1.376772661898139141e-02
1.050000000000000044e+00,7.114981847105653401e+00,5.220650604067376271e-02
1.150000000000000133e+00,6.857452598454393922e+00,6.546527848810346217e-02
1.250000000000000000e+00,4.514935684249667069e+00,4.035552606515293433e-02
1.350000000000000089e+00,3.092886459450978176e+00,3.271474925156368785e-02
1.450000000000000178e+00,2.339733040121988683e+00,2.927718134760645338e-02
1.550000000000000044e+00,1.947939912369125892e+00,2.378805841056836137e-02
1.650000000000000133e+00,1.720304534869014024e+00,2.254514445549785084e-02
1.750000000000000000e+00,1.594516163940352005e+00,2.063504233967359061e-02
1.850000000000000089e+00,1.524851715130684848e+00,2.029801220917340845e-02
1.950000000000000178e+00,1.485835992122211957e+00,2.040346886979271801e-02
2.049999999999999822e+00,1.453222787633714930e+00,2.156918661141999510e-02
2.150000000000000355e+00,1.413367779456264683e+00,2.023867563165996503e-02
2.250000000000000000e+00,1.346124214992526991e+00,1.879066860796784269e-02
2.350000000000000533e+00,1.282127270230970950e+00,1.698949425866086091e-02
2.450000000000000178e+00,1.223754540833361215e+00,1.646741453936722763e-02
2.549999999999999822e+00,1.181047161577856386e+00,1.440567755340210580e-02
2.650000000000000355e+00,1.151431044692431405e+00,1.398260355058075083e-02
2.750000000000000000e+00,1.124130870510852143e+00,1.247970634872777942e-02
2.850000000000000533e+00,1.106760733146736175e+00,1.204782326578405886e-02
2.950000000000000178e+00,1.091815305350518850e+00,1.194487104055670310e-02
3.049999999999999822e+00,1.073490642230086944e+00,1.215745825964353356e-02
3.150000000000000355e+00,1.064404586490930171e+00,1.111991920901756435e-02
3.250000000000000000e+00,1.052739096929224516e+00,1.025107686598852527e-02
3.350000000000000533e+00,1.043445970177771853e+00,1.050433829106173222e-02
3.450000000000000178e+00,1.034889925079637951e+00,1.030216202677496085e-02
3.549999999999999822e+00,1.030886265839032534e+00,9.465530239397180676e-03
3.650000000000000355e+00,1.022450900708417487e+00,9.404400217790520253e-03
3.750000000000000000e+00,1.017866805497760874e+00,8.792840918404123268e-03
3.850000000000000533e+00,1.016641086292324081e+00,7.785242736163247058e-03
3.950000000000000178e+00,1.007646437553674001e+00,8.444645796572619253e-03
4.050000000000000711e+00,1.006488677544932209e+00,7.527501343153843692e-03
4.150000000000000355e+00,1.004144550295492433e+00,7.063291108389370583e-03
4.250000000000000000e+00,1.002150560709285765e+00,6.963509744717043780e-03
4.349999999999999645e+00,9.990615902362142142e-01,6.393420227656343782e-03
4.450000000000000178e+00,9.965468691798958778e-01,5.573476585924772193e-03
4.550000000000000711e+00,9.953157906871423766e-01,5.695915613227658068e-03
4.650000000000000355e+00,9.938533249056463736e-01,6.272265981334833665e-03
4.750000000000000000e+00,9.911476092788917835e-01,5.443381710737777400e-03
4.850000000000000533e+00,9.908828090927306320e-01,5.272986285107800555e-03
4.950000000000000178e+00,9.908805209987132656e-01,5.174031915937486389e-03
5.050000000000000711e+00,9.910364405311293812e-01,4.700338532736524251e-03
5.150000000000000355e+00,9.905828940158342144e-01,5.093456681815422375e-03
5.250000000000000000e+00,9.873293377014231709e-01,4.419546562799045973e-03
5.350000000000000533e+00,9.890363599445191056e-01,4.575498085410505816e-03
5.450000000000000178e+00,9.887619699873054779e-01,4.326592281729453766e-03
5.550000000000000711e+00,9.872566601359832328e-01,4.515626151007015067e-03
5.650000000000000355e+00,9.854529039424511083e-01,4.131169096361855635e-03
5.750000000000000000e+00,9.891918845145812877e-01,4.355180994574871407e-03
5.850000000000000533e+00,9.877167706626288624e-01,4.234865119887096761e-03
5.950000000000000178e+00,9.879668052100297748e-01,4.074637553098362126e-03
6.050000000000000711e+00,9.871302803892886280e-01,3.654945166927111178e-03
6.150000000000000355e+00,9.869487007133173062e-01,3.297037742526341686e-03
6.250000000000000000e+00,9.863364675918913083e-01,3.277023840398675999e-03
6.350000000000000533e+00,9.855641837477213674e-01,3.738578462173550946e-03
6.450000000000000178e+00,9.864032485987188625e-01,3.122358644161260348e-03
6.550000000000000711e+00,9.861090245555639289e-01,2.906979734190675343e-03
6.650000000000000355e+00,9.870347042988806274e-01,3.250396298991672147e-03
6.750000000000000000e+00,9.856781105170615565e-01,2.989305635267512033e-03
6.850000000000000533e+00,9.859649087236086462e-01,3.039182521428768300e-03
6.950000000000000178e+00,9.859680450325140066e-01,2.794897716023831986e-03
7.050000000000000711e+00,9.852435159620267502e-01,2.577932970862137439e-03
7.150000000000000355e+00,9.859641264073815137e-01,2.405801814017337857e-03
7.250000000000000000e+00,9.857236340700449295e-01,2.138917358356299224e-03
7.350000000000000533e+00,9.866624872116295242e-01,2.508952502223539289e-03
7.450000000000000178e+00,9.854651984664380970e-01,1.996201188482111828e-03
7.550000000000000711e+00,9.862999513675794194e-01,1.807867277585920290e-03
7.650000000000000355e+00,9.849466997246162370e-01,1.788748758099028592e-03
7.750000000000000000e+00,9.863838150988589737e-01,1.831619951964674449e-03
7.850000000000000533e+00,9.861146848166910672e-01,1.903955736952122300e-03
7.950000000000000178e+00,9.853530484703899583e-01,2.081766028807859395e-03
8.050000000000000711e+00,9.855344250394582062e-01,1.433235873415557695e-03
8.150000000000000355e+00,9.841115648074474365e-01,1.594477993274465459e-03
8.250000000000000000e+00,9.853845327166979029e-01,1.830669965434141531e-03
8.350000000000001421e+00,9.854468306928942933e-01,1.482454544986622040e-03
8.449999999999999289e+00,9.848270320603014216e-01,1.706907926998967083e-03
8.550000000000000711e+00,9.852637260384193851e-01,1.934446664279561951e-03
8.650000000000000355e+00,9.843971894675946910e-01,1.620223847041356172e-03
8.750000000000000000e+00,9.843701158723717759e-01,1.617375314256446059e-03
8.850000000000001421e+00,9.839272048029931161e-01,1.544042232759501154e-03
8.949999999999999289e+00,9.838294513964109811e-01,1.442423173046339380e-03
9.050000000000000711e+00,9.842962286140364281e-01,1.570986462983775794e-03
9.150000000000000355e+00,9.830849298843308270e-01,1.546728805766576544e-03
9.250000000000000000e+00,9.829387004108983694e-01,1.592207433175804468e-03
9.350000000000001421e+00,9.821619804180391489e-01,1.932108549795350178e-03
9.449999999999999289e+00,9.821309905810517993e-01,1.660286661534736679e-03
9.550000000000000711e+00,9.654835144509489320e-01,1.532478629393206051e-03
9.650000000000002132e+00,9.350033266563819723e-01,1.219943216838590512e-03
9.750000000000000000e+00,9.047556946563257707e-01,1.293428289463928200e-03
9.850000000000001421e+00,8.754395902507727811e-01,1.688631157320892758e-03
9.949999999999999289e+00,8.467164163503546614e-01,1.400857053075043419e-03
