r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.108091635233880701e-04,1.734950371486906702e-05
9.499999999999999556e-01,2.028296116177717712e-01,7.298280181342130636e-04
1.050000000000000044e+00,1.288638937982232724e+00,1.899418798639013802e-03
1.150000000000000133e+00,1.488745723984611358e+00,1.593382770005868270e-03
1.250000000000000000e+00,1.314297788322570382e+00,1.118057863201112360e-03
1.350000000000000089e+00,1.176035586320510751e+00,1.425757066894775896e-03
1.450000000000000178e+00,1.076418837539145246e+00,7.327540814131937438e-04
1.550000000000000044e+00,1.003249150295457692e+00,6.669931142400164830e-04
1.650000000000000133e+00,9.574522219129711909e-01,7.367737187067894232e-04
1.750000000000000000e+00,9.353222626007665630e-01,8.136124942181632630e-04
1.850000000000000089e+00,9.330459889994413558e-01,6.427259287437494650e-04
1.950000000000000178e+00,9.508401505813715016e-01,6.671583284870351510e-04
2.049999999999999822e+00,9.800701786740464438e-01,5.342534231824921367e-04
2.150000000000000355e+00,1.006692774703122017e+00,6.551788286578319898e-04
2.250000000000000000e+00,1.016873258484457976e+00,4.724444283349963020e-04
2.350000000000000533e+00,1.017743576221835422e+00,4.760394477885080832e-04
2.450000000000000178e+00,1.013706032637758936e+00,5.624081392970963454e-04
2.549999999999999822e+00,1.007122576512305301e+00,7.340361902473162498e-04
2.650000000000000355e+00,1.001796532936054085e+00,6.704075247750624147e-04
2.750000000000000000e+00,9.977269029630013719e-01,4.485399753785935086e-04
2.850000000000000533e+00,9.959071340891629820e-01,5.981429526768614101e-04
2.950000000000000178e+00,9.956804971407310356e-01,4.316887920537443193e-04
3.049999999999999822e+00,9.971185785586685890e-01,5.058864734234283771e-04
3.150000000000000355e+00,9.981222049552991304e-01,6.125696986200877608e-04
3.250000000000000000e+00,9.997202205791315688e-01,5.498473602474608863e-04
3.350000000000000533e+00,1.001481697758543454e+00,4.401262343110562284e-04
3.450000000000000178e+00,1.001804548685401475e+00,4.714576533082608383e-04
3.549999999999999822e+00,1.000511441411837010e+00,2.123879349524613962e-04
3.650000000000000355e+00,1.000757367320312508e+00,4.724411958134814627e-04
3.750000000000000000e+00,1.000562010277384450e+00,3.626028200605004178e-04
3.850000000000000533e+00,1.000374797004198069e+00,2.360110595554477323e-04
3.950000000000000178e+00,9.992839192403094595e-01,4.717692850829585715e-04
4.050000000000000711e+00,9.990473152410098701e-01,2.733207028293159241e-04
4.150000000000000355e+00,1.000423374845200941e+00,4.610085460850086485e-04
4.250000000000000000e+00,1.000284996325650599e+00,2.007272512783978469e-04
4.349999999999999645e+00,1.000261253108136739e+00,3.264376513473189138e-04
4.450000000000000178e+00,1.000246123681516330e+00,3.559249243242150712e-04
4.550000000000000711e+00,1.000897549028930689e+00,3.609078632572351644e-04
4.650000000000000355e+00,1.000347858426486436e+00,3.445834959322904910e-04
4.750000000000000000e+00,9.998357936157888926e-01,2.759831092173644176e-04
4.850000000000000533e+00,1.000107516979556799e+00,1.244020917496097467e-04
4.950000000000000178e+00,9.998711451288395669e-01,3.407120490715807425e-04
5.050000000000000711e+00,1.000187539837829931e+00,3.173463994835570541e-04
5.150000000000000355e+00,1.000523758838300248e+00,3.139639699657889517e-04
5.250000000000000000e+00,1.000255149923072073e+00,1.835893030164235376e-04
5.350000000000000533e+00,1.000081426373226945e+00,3.007267325761899435e-04
5.450000000000000178e+00,9.998526392857669531e-01,2.860516761266622019e-04
5.550000000000000711e+00,1.000158210652938084e+00,1.725083667851779769e-04
5.650000000000000355e+00,1.000327492850389799e+00,2.505464123529785683e-04
5.750000000000000000e+00,1.000005563729487790e+00,2.794411238312147694e-04
5.850000000000000533e+00,1.000445042065061241e+00,1.819918426547712637e-04
5.950000000000000178e+00,1.000340213747884510e+00,2.198168393247764937e-04
6.050000000000000711e+00,1.000385232752788012e+00,2.122676453997670827e-04
6.150000000000000355e+00,9.999475502021335505e-01,2.208647511289824495e-04
6.250000000000000000e+00,1.000125768002901427e+00,2.505286517408462661e-04
6.350000000000000533e+00,1.000015200792863101e+00,2.827824866226564269e-04
6.450000000000000178e+00,1.000421503024844672e+00,1.008978742839903577e-04
6.550000000000000711e+00,1.000080604684718599e+00,2.324947113914105964e-04
6.650000000000000355e+00,1.000020837816258057e+00,1.750591840517495682e-04
6.750000000000000000e+00,1.000000331056153824e+00,2.316077137494780525e-04
6.850000000000000533e+00,1.000233674399199968e+00,2.110507879702771693e-04
6.950000000000000178e+00,9.998228832027293844e-01,1.139881982999495338e-04
7.050000000000000711e+00,1.000479342607626609e+00,1.573397443498585166e-04
7.150000000000000355e+00,9.999647928505354111e-01,2.348266278852286643e-04
7.250000000000000000e+00,9.999761533607728348e-01,1.273635686899374198e-04
7.350000000000000533e+00,1.000608007492954865e+00,2.532472776727331238e-04
7.450000000000000178e+00,9.999198424335228319e-01,1.299610295983861044e-04
7.550000000000000711e+00,1.000265802421451911e+00,1.330216455635439864e-04
7.650000000000000355e+00,9.999826999878163036e-01,1.689621762759676313e-04
7.750000000000000000e+00,1.000299041702347180e+00,2.238144733960740454e-04
7.850000000000000533e+00,9.997280166803983459e-01,2.014110497832305165e-04
7.950000000000000178e+00,1.000101732123422460e+00,1.423941326673748944e-04
8.050000000000000711e+00,1.000004206579958810e+00,1.057161887881085343e-04
8.150000000000000355e+00,1.000282318884863075e+00,2.157545333476279113e-04
8.250000000000000000e+00,1.000372259231238736e+00,1.458620044917826989e-04
8.350000000000001421e+00,9.998650965938473689e-01,1.504434229587691871e-04
8.449999999999999289e+00,1.000127585624039916e+00,1.814549864309865639e-04
8.550000000000000711e+00,9.999367389231830217e-01,1.688117844053963433e-04
8.650000000000000355e+00,1.000204934192225670e+00,8.606174104280723777e-05
8.750000000000000000e+00,1.000263704999808212e+00,1.357388771634161144e-04
8.850000000000001421e+00,1.000411652675609719e+00,1.959529129460290200e-04
8.949999999999999289e+00,1.000086458521281862e+00,1.322723160821234843e-04
9.050000000000000711e+00,9.999149489535362756e-01,1.569200110639408963e-04
9.150000000000000355e+00,1.000437364764922732e+00,1.742767741209335437e-04
9.250000000000000000e+00,1.000140783796818145e+00,1.115263786002760509e-04
9.350000000000001421e+00,1.000071499056187641e+00,1.531754864782895601e-04
9.449999999999999289e+00,1.000273732976140639e+00,1.865485462699833803e-04
9.550000000000000711e+00,1.000127128957984057e+00,6.854773088659029702e-05
9.650000000000002132e+00,1.000387411555396344e+00,1.443206033270330818e-04
9.750000000000000000e+00,9.999219045665871386e-01,1.723337484952448882e-04
9.850000000000001421e+00,1.000272612616293744e+00,1.103709768023049102e-04
9.949999999999999289e+00,1.000179876068526985e+00,1.276605975976832059e-04
