r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.145117575938666300e-04,3.621320985368318464e-05
9.499999999999999556e-01,2.026910657379628056e-01,1.563235700809183096e-03
1.050000000000000044e+00,1.298661221005810829e+00,5.044713698503081913e-03
1.150000000000000133e+00,1.503534283216186207e+00,5.739004043921564976e-03
1.250000000000000000e+00,1.316116798665765142e+00,2.239807078635739322e-03
1.350000000000000089e+00,1.180743845244582202e+00,3.222862734873050816e-03
1.450000000000000178e+00,1.081218101812703392e+00,2.748834286220930984e-03
1.550000000000000044e+00,1.009305796023569624e+00,2.340687288853215801e-03
1.650000000000000133e+00,9.558664158557286239e-01,1.596610279371284396e-03
1.750000000000000000e+00,9.357301721909646597e-01,2.564020071078748110e-03
1.850000000000000089e+00,9.341391598326742596e-01,1.791535915551830012e-03
1.950000000000000178e+00,9.524435435484648327e-01,2.958863437723866213e-03
2.049999999999999822e+00,9.817047439780767215e-01,1.752183612742660036e-03
2.150000000000000355e+00,1.001633750375709564e+00,1.328661537442744249e-03
2.250000000000000000e+00,1.017397816717316550e+00,1.706107391717029149e-03
2.350000000000000533e+00,1.016601696699736879e+00,1.082090616179922585e-03
2.450000000000000178e+00,1.014303174388799800e+00,1.907058119202562855e-03
2.549999999999999822e+00,1.008444745363746176e+00,9.690872652095211060e-04
2.650000000000000355e+00,1.000049857458274793e+00,1.493730082192287452e-03
2.750000000000000000e+00,1.001105534294737032e+00,1.091842944534490755e-03
2.850000000000000533e+00,9.974790344415730425e-01,1.692696034905486098e-03
2.950000000000000178e+00,9.982989637385057957e-01,1.083424891131922092e-03
3.049999999999999822e+00,9.958767147200875414e-01,1.086782576216263401e-03
3.150000000000000355e+00,9.985844677830855165e-01,8.382005308917466792e-04
3.250000000000000000e+00,1.001174541359350911e+00,1.358838487400596895e-03
3.350000000000000533e+00,9.992231288249071586e-01,8.264959381604460378e-04
3.450000000000000178e+00,1.002646800899738455e+00,6.927362945364074192e-04
3.549999999999999822e+00,9.999241641872151920e-01,8.947555059016506574e-04
3.650000000000000355e+00,1.000669653732396691e+00,1.081498937667901622e-03
3.750000000000000000e+00,9.992439929821802513e-01,1.473461955601605353e-03
3.850000000000000533e+00,1.001341907464417202e+00,1.034467895686862638e-03
3.950000000000000178e+00,9.997945946758234337e-01,8.848318427448920859e-04
4.050000000000000711e+00,1.000123044998975974e+00,1.090210783293523019e-03
4.150000000000000355e+00,9.988672219366938609e-01,6.303869604064921053e-04
4.250000000000000000e+00,1.000571754201728725e+00,8.293415434944297320e-04
4.349999999999999645e+00,1.000059168598249171e+00,1.047700959092631636e-03
4.450000000000000178e+00,1.001204871543941000e+00,9.682569921910084108e-04
4.550000000000000711e+00,1.000489006028822292e+00,8.830047790559078427e-04
4.650000000000000355e+00,1.000001210158208753e+00,6.732802055486504251e-04
4.750000000000000000e+00,9.991426322155566586e-01,5.955601708740398221e-04
4.850000000000000533e+00,1.000656864566611848e+00,3.358834389772872285e-04
4.950000000000000178e+00,1.001352852174584473e+00,7.761870852081309297e-04
5.050000000000000711e+00,9.995710708420240120e-01,7.898249154464629437e-04
5.150000000000000355e+00,1.001124224839582411e+00,5.428365477593347348e-04
5.250000000000000000e+00,1.000944495286811620e+00,5.848750845067998867e-04
5.350000000000000533e+00,9.997405519349464864e-01,3.841868247038266165e-04
5.450000000000000178e+00,9.994120286247015761e-01,3.563111826294211863e-04
5.550000000000000711e+00,1.000235824175117916e+00,5.178063294638769656e-04
5.650000000000000355e+00,1.000821517315402920e+00,2.898982860242626733e-04
5.750000000000000000e+00,9.995281435682606963e-01,6.160644867006366500e-04
5.850000000000000533e+00,9.990849549285416575e-01,5.497800986128437324e-04
5.950000000000000178e+00,9.991276167978450085e-01,4.359367237735212001e-04
6.050000000000000711e+00,1.001147304448121833e+00,4.957322076881361421e-04
6.150000000000000355e+00,1.000119862530220560e+00,6.158003291018731467e-04
6.250000000000000000e+00,1.001213830759010381e+00,2.923213777342357719e-04
6.350000000000000533e+00,1.000731336865684273e+00,4.215347021441058712e-04
6.450000000000000178e+00,9.996756450496434576e-01,6.504976634937798723e-04
6.550000000000000711e+00,9.995884572565728599e-01,4.687437110599695662e-04
6.650000000000000355e+00,9.998706629694804615e-01,7.073455072571820709e-04
6.750000000000000000e+00,1.000266538545923956e+00,4.340799155362843470e-04
6.850000000000000533e+00,1.000778563199540283e+00,6.630611347006633294e-04
6.950000000000000178e+00,1.000488926523913635e+00,3.347200617775915538e-04
7.050000000000000711e+00,1.000672004001091020e+00,3.651320090800808712e-04
7.150000000000000355e+00,9.997879498672614940e-01,3.027226884076648092e-04
7.250000000000000000e+00,1.001131565569244319e+00,6.304941424087797536e-04
7.350000000000000533e+00,9.997390219757456009e-01,4.948141377516886326e-04
7.450000000000000178e+00,1.000562615350086837e+00,3.313618913192348508e-04
7.550000000000000711e+00,1.000924159554450465e+00,8.371373702145537337e-04
7.650000000000000355e+00,9.996145870554977719e-01,4.705002019819334012e-04
7.750000000000000000e+00,9.992723589028351672e-01,5.276823182347096554e-04
7.850000000000000533e+00,9.996789633937133157e-01,3.545864876116858340e-04
7.950000000000000178e+00,9.994508651836764290e-01,3.309365435859152032e-04
8.050000000000000711e+00,9.993194658230999394e-01,3.660922248336775995e-04
8.150000000000000355e+00,1.000063826851477211e+00,3.821733098170584843e-04
8.250000000000000000e+00,1.001263636156050074e+00,3.796900043153295253e-04
8.350000000000001421e+00,1.001036556779212106e+00,3.075975681269346057e-04
8.449999999999999289e+00,1.000670294413155137e+00,3.314022858081199104e-04
8.550000000000000711e+00,1.000702174900437447e+00,1.947143413837948693e-04
8.650000000000000355e+00,9.992480547473542307e-01,4.266371741583403114e-04
8.750000000000000000e+00,9.999312683856367290e-01,4.774486321778081488e-04
8.850000000000001421e+00,9.997573900611680386e-01,3.451257853242790225e-04
8.949999999999999289e+00,9.999723111785125962e-01,3.116067901491870445e-04
9.050000000000000711e+00,1.000767797000782222e+00,3.005989268220060347e-04
9.150000000000000355e+00,1.001047922643409693e+00,2.034560660770126476e-04
9.250000000000000000e+00,1.000029936959802246e+00,4.560657241948509158e-04
9.350000000000001421e+00,9.996959104779810090e-01,4.549229204631688125e-04
9.449999999999999289e+00,1.000285644665236839e+00,3.768094506465720643e-04
9.550000000000000711e+00,1.000397462242526014e+00,2.786225783980146131e-04
9.650000000000002132e+00,9.994254623884810673e-01,3.568230327776956870e-04
9.750000000000000000e+00,1.000245259665164976e+00,5.556225977872471938e-04
9.850000000000001421e+00,9.991288280013149725e-01,3.927269993708654475e-04
9.949999999999999289e+00,1.001526061147722801e+00,4.145637637848994844e-04
