r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.182338349737929852e-05,2.888172077508248200e-05
9.499999999999999556e-01,2.041187927026594795e-01,1.073986386011612296e-03
1.050000000000000044e+00,1.296580796474022357e+00,4.256623162907810683e-03
1.150000000000000133e+00,1.490716414514163590e+00,2.888188508164383703e-03
1.250000000000000000e+00,1.315091852347348489e+00,1.451419359284612061e-03
1.350000000000000089e+00,1.180952553088841395e+00,1.046998075386494946e-03
1.450000000000000178e+00,1.077949221022940218e+00,2.339367093678731187e-03
1.550000000000000044e+00,1.004862125601974077e+00,1.951714246484342712e-03
1.650000000000000133e+00,9.590618737675329353e-01,1.984925660119249424e-03
1.750000000000000000e+00,9.379766596993033279e-01,1.329200156924784798e-03
1.850000000000000089e+00,9.345331024561730482e-01,1.509087407702073376e-03
1.950000000000000178e+00,9.494126980128820836e-01,1.364098418626593463e-03
2.049999999999999822e+00,9.818890291365247602e-01,9.902743604251391420e-04
2.150000000000000355e+00,1.004665619010853161e+00,1.339498364354108030e-03
2.250000000000000000e+00,1.017718485114776028e+00,1.420080769769819281e-03
2.350000000000000533e+00,1.019838778744472929e+00,1.283833329631761623e-03
2.450000000000000178e+00,1.012587379839829271e+00,7.690209916379938662e-04
2.549999999999999822e+00,1.008770627525225283e+00,9.403034787268763637e-04
2.650000000000000355e+00,9.999943013227319266e-01,7.989818807562837008e-04
2.750000000000000000e+00,9.971147547898192576e-01,9.417318870601274058e-04
2.850000000000000533e+00,9.942573286342341055e-01,9.505143447006732379e-04
2.950000000000000178e+00,9.967557119058593207e-01,7.751961169353505316e-04
3.049999999999999822e+00,9.961567924715547528e-01,9.124548489987504684e-04
3.150000000000000355e+00,9.979639531317843204e-01,9.959178339466424543e-04
3.250000000000000000e+00,1.001432275887454537e+00,4.647918222135578067e-04
3.350000000000000533e+00,1.001780792384531216e+00,6.666001148634557094e-04
3.450000000000000178e+00,1.001551164766537383e+00,6.393991153861534535e-04
3.549999999999999822e+00,1.001389926678302178e+00,6.515859322800273638e-04
3.650000000000000355e+00,1.001978612681453384e+00,1.017418289347925145e-03
3.750000000000000000e+00,9.991037614852384952e-01,4.907295149715106084e-04
3.850000000000000533e+00,1.000540211829594517e+00,6.696220671067942224e-04
3.950000000000000178e+00,1.000572524023424892e+00,8.022060051049197116e-04
4.050000000000000711e+00,1.001106446344552703e+00,4.058437457418566916e-04
4.150000000000000355e+00,9.989069237332894868e-01,5.649183645483951341e-04
4.250000000000000000e+00,9.999885213788084481e-01,6.413720519246606140e-04
4.349999999999999645e+00,1.000689532394461789e+00,4.981772571966400004e-04
4.450000000000000178e+00,1.000317256592706538e+00,7.105394214404309964e-04
4.550000000000000711e+00,9.997187494374711880e-01,4.625332207027346232e-04
4.650000000000000355e+00,1.000011809820547937e+00,5.279194697930347270e-04
4.750000000000000000e+00,1.000438373946687332e+00,7.588496556961675261e-04
4.850000000000000533e+00,9.998594630760937463e-01,5.319969302982942034e-04
4.950000000000000178e+00,1.000365318584419683e+00,4.323573561853585184e-04
5.050000000000000711e+00,1.000883903383530171e+00,4.377623336471260008e-04
5.150000000000000355e+00,9.998986220855737850e-01,4.648631786238733806e-04
5.250000000000000000e+00,1.000136158494379313e+00,6.721692604192530240e-04
5.350000000000000533e+00,9.998515857088662306e-01,5.376216523276517020e-04
5.450000000000000178e+00,9.999323122650014550e-01,5.184499099712661270e-04
5.550000000000000711e+00,1.000302754651724246e+00,6.302096324818844218e-04
5.650000000000000355e+00,1.000137159004494958e+00,4.039090809382098407e-04
5.750000000000000000e+00,9.999418302701842398e-01,5.197880011882362273e-04
5.850000000000000533e+00,9.999572950302786367e-01,5.036917444288515830e-04
5.950000000000000178e+00,9.999768546930404289e-01,4.973751232525921474e-04
6.050000000000000711e+00,9.998715100901108821e-01,3.945017509696038403e-04
6.150000000000000355e+00,1.001206728433963633e+00,3.607213983661149343e-04
6.250000000000000000e+00,1.000626340227446676e+00,4.209231142063271972e-04
6.350000000000000533e+00,1.000361583263915000e+00,6.341919484531588795e-04
6.450000000000000178e+00,9.996571117843473520e-01,3.626833096202314549e-04
6.550000000000000711e+00,9.998562652334704870e-01,3.807010475393355861e-04
6.650000000000000355e+00,1.000417190207158358e+00,5.201284963122367695e-04
6.750000000000000000e+00,1.000060240512804732e+00,3.105049159869440302e-04
6.850000000000000533e+00,1.000721597988731171e+00,3.554424775703447911e-04
6.950000000000000178e+00,1.001194234211363332e+00,2.840616956999489329e-04
7.050000000000000711e+00,9.995512307814774511e-01,2.472144327787921818e-04
7.150000000000000355e+00,9.998276470912704772e-01,3.866253040099113534e-04
7.250000000000000000e+00,9.998569300685702377e-01,4.638749868358579549e-04
7.350000000000000533e+00,1.000058741134683071e+00,2.592417322810492276e-04
7.450000000000000178e+00,1.000166232333851379e+00,3.443169247372283078e-04
7.550000000000000711e+00,1.000348924772392900e+00,2.373202513140301717e-04
7.650000000000000355e+00,1.000151872231843431e+00,2.022798335882842070e-04
7.750000000000000000e+00,1.000089095284946383e+00,3.018686113920112952e-04
7.850000000000000533e+00,1.000101811527019269e+00,3.897258513649767267e-04
7.950000000000000178e+00,9.999189702605292274e-01,1.771000992119546732e-04
8.050000000000000711e+00,9.998739682556477826e-01,1.759361807108969749e-04
8.150000000000000355e+00,1.000037855952551791e+00,3.631281455863297723e-04
8.250000000000000000e+00,1.000201457383039116e+00,2.187185197692268065e-04
8.350000000000001421e+00,1.000299662366215703e+00,2.977346275357871342e-04
8.449999999999999289e+00,1.000216394689289912e+00,2.322401449966895808e-04
8.550000000000000711e+00,1.000365699209523562e+00,3.068616294816384877e-04
8.650000000000000355e+00,1.000019391718004025e+00,2.346287104151116565e-04
8.750000000000000000e+00,1.000457454309638283e+00,2.503068778529817114e-04
8.850000000000001421e+00,1.000105335941895435e+00,3.443399000457022315e-04
8.949999999999999289e+00,9.996582471904484901e-01,3.654845864139623780e-04
9.050000000000000711e+00,1.000013893114212182e+00,2.471707656444795728e-04
9.150000000000000355e+00,1.000183165186408374e+00,3.084523502921096300e-04
9.250000000000000000e+00,1.000074358159694921e+00,2.308357861271753545e-04
9.350000000000001421e+00,9.997498818922541108e-01,2.354308558136752308e-04
9.449999999999999289e+00,1.000047173024739111e+00,2.887932063029840526e-04
9.550000000000000711e+00,1.000117889149243489e+00,2.114581272090317813e-04
9.650000000000002132e+00,1.000804009050079602e+00,3.129555698888933065e-04
9.750000000000000000e+00,1.000670682598072680e+00,2.526246852295448847e-04
9.850000000000001421e+00,9.997869314694929344e-01,2.185313847697572599e-04
9.949999999999999289e+00,1.000425393551530373e+00,2.000913044607122355e-04
