A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
6.274369579687867,0.9596715543104106,5.833890225748319,0.11211559579962241,1.6655231775654495,0.23684599224766434,0.4947487905688416,0.01908206176415734,0.008361733761084164,2.28207
7.947576894658452,1.6524456604648428,5.86748019814756,0.1039370298219417,1.5901684712836792,0.2173129034783732,0.4740141660927101,0.017427195991935703,0.00930775877753158,1.87233
6.456833226966287,0.8227742230523033,6.6013216163665955,0.21706564690644087,3.238116479491572,0.4427302009777447,0.4863713176863581,0.014766473751964349,0.009063078470486926,1.6293
7.5338437980443445,0.8683271043657984,5.822587351791817,0.08686523279690281,1.7383422688135948,0.18241914510794233,0.4641103166864534,0.01266313484801829,0.011953683719279077,1.05935
6.602284665500643,0.45158802086562083,5.898665286241434,0.07771128526337268,1.4835403870904966,0.18728755930555221,0.473606787208937,0.00843852069030484,0.00981565742736401,0.8597
5.64879923783241,0.4678350127868146,5.821389791118715,0.06370793519772276,1.733987284488857,0.13749859087170552,0.4921594341272325,0.010538339731215604,0.01347786127537486,0.7819
5.275305739058808,0.2658646863634787,5.874931924811499,0.07967038823682242,1.585702562253797,0.1596078136053207,0.496881021962702,0.006960096778580572,0.010480810713439002,0.66408
3.2191429308213877,0.08430624936667744,5.516053371542157,0.016718810121042767,2.3753832648800266,0.029090036319257443,0.5584574432489074,0.004970437051099545,0.008332529297244883,0.59651
2.5439142637922707,0.06544219117670799,5.433692072187793,0.016702703445398037,-0.5883802119153257,0.031873120009631356,0.5974791869382953,0.004800885659969048,0.009228390634851985,0.52023
2.9467832467694723,0.11640510966382585,5.514831398926876,0.027699975573015533,-1.0735817539405972,0.30163145983626144,0.573848093774916,0.006047128954730074,0.012663348804745407,0.47753
3.2967600127681713,0.1042425568861386,5.475111158762808,0.04065349637087139,-0.6990324564835206,0.06555991711336875,0.5522958991101101,0.005195870620225812,0.012825826615550866,0.40511
