A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
2.233855269072567,0.07472595560010342,6.50158383774003,0.013283971473087092,-1.157958724498418,0.04018988957115627,1.1687663582649723,0.01828642842398636,0.01112550021232401,1.64365
2.19245295430578,0.04604082453695098,6.513302952298322,0.011303329836864693,-1.2022954406946487,0.03481604968900889,1.1770656738064031,0.010459827286525593,0.007756408624531414,1.34854
2.3679542925901877,0.04088988894141365,6.483723900450433,0.004257718676255947,-1.108667336191797,0.01071037226591364,1.1368713668801171,0.007647315639369709,0.00651667289251786,1.1735
2.3312468423550077,0.04242219369261148,6.510626011806847,0.007413213727908693,-1.1879501483658028,0.023085763654600584,1.1484330573570558,0.0078078414006694736,0.010231472639518652,0.76312
2.2247862526522555,0.02457620747894243,6.511278775312308,0.0058075401509445354,-1.1924430026177617,0.018008966014922634,1.1679880003214473,0.005419272579567304,0.008749229221129003,0.6194
2.238658029257044,0.011728353563584775,6.505249752295799,0.004092516735828051,-1.172028407314165,0.011507829894777725,1.1656819095666067,0.002617211702497162,0.004645388183346045,0.5634
2.2192764396482554,0.012379292304202812,6.499439197191201,0.00523704973738672,-1.153102842751792,0.016056170722728216,1.1704008663674608,0.0027593125542761145,0.0057647812687268655,0.47865
2.2304554912019627,0.01501225873000236,6.509592848197416,0.002672596913082067,-4.32245878349498,0.007643597358978411,1.1676031691338966,0.0027970543107596986,0.00650402118534984,0.43005
2.2726070985317905,0.00859275322626899,6.5140174586976825,0.002808232689265395,-1.1883947520164937,0.008406899605621384,1.1595809850088636,0.0017332030794877332,0.004619411192664535,0.3752
2.250895914806365,0.021522858718974854,6.514487352499588,0.0018622886627338488,-1.1866848353970294,0.004979969933165198,1.166107015617246,0.004290283112185238,0.01245329050589312,0.34451
2.254201644035716,0.008062447685167128,-6.518318427833735,0.0014462569929605377,-1.9502944361913037,0.004275723625106337,1.1676017748621208,0.0019890752714461887,0.006800257338277569,0.2925
