r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.062230628508506436e-04,5.093846491795038278e-06
9.499999999999999556e-01,4.094756736121084595e-01,4.979088031106746739e-04
1.050000000000000044e+00,2.203173124020022744e+00,4.398859275981892259e-04
1.150000000000000133e+00,2.133733241723049012e+00,8.175697057874756419e-04
1.250000000000000000e+00,1.407580112115677684e+00,3.158776573993156466e-04
1.350000000000000089e+00,9.752232127463684730e-01,2.352561978225730321e-04
1.450000000000000178e+00,7.717477827540046853e-01,3.392975820866624137e-04
1.550000000000000044e+00,6.980466490161916226e-01,3.791508452088865225e-04
1.650000000000000133e+00,7.139652312051931737e-01,9.021977746611434007e-05
1.750000000000000000e+00,8.038260796544840492e-01,3.380400713497432887e-04
1.850000000000000089e+00,9.435288046374724624e-01,1.583014937188918477e-04
1.950000000000000178e+00,1.087297918182024592e+00,2.002640061808299286e-04
2.049999999999999822e+00,1.183265730309393415e+00,2.701587649457071975e-04
2.150000000000000355e+00,1.179085723195326230e+00,2.067441094248782818e-04
2.250000000000000000e+00,1.094554699559316502e+00,2.541361461096208968e-04
2.350000000000000533e+00,9.962768502636812906e-01,1.444549216427599633e-04
2.450000000000000178e+00,9.282234450253380453e-01,1.710471767788096530e-04
2.549999999999999822e+00,9.040315655856664412e-01,1.401520532852957679e-04
2.650000000000000355e+00,9.190649925972703693e-01,1.424154068731631022e-04
2.750000000000000000e+00,9.595329313209374211e-01,2.013589921379409545e-04
2.850000000000000533e+00,1.007272514812935338e+00,1.442247026628008897e-04
2.950000000000000178e+00,1.042172333818727870e+00,1.338031998704565224e-04
3.049999999999999822e+00,1.053800600333483883e+00,1.863383928810528900e-04
3.150000000000000355e+00,1.042827644897753370e+00,9.875753448767178989e-05
3.250000000000000000e+00,1.017946826243738112e+00,1.137062940971492067e-04
3.350000000000000533e+00,9.920311009942942571e-01,1.173533787803394095e-04
3.450000000000000178e+00,9.738202399096949069e-01,1.938235271809110442e-04
3.549999999999999822e+00,9.694790294580842849e-01,1.142973897076935720e-04
3.650000000000000355e+00,9.777605069848542829e-01,1.553702495432383391e-04
3.750000000000000000e+00,9.928260228752912031e-01,9.225171907082926946e-05
3.850000000000000533e+00,1.007466968236921501e+00,1.657333137625572434e-04
3.950000000000000178e+00,1.016436601874024959e+00,1.371526037928441502e-04
4.050000000000000711e+00,1.017209027875866090e+00,1.521811435991334645e-04
4.150000000000000355e+00,1.011474734463104541e+00,9.559301491819251315e-05
4.250000000000000000e+00,1.002499321395215803e+00,1.419750090988816096e-04
4.349999999999999645e+00,9.944888620396120649e-01,1.128522179228521775e-04
4.450000000000000178e+00,9.903201911934591539e-01,1.450627180734451887e-04
4.550000000000000711e+00,9.901439516990496736e-01,9.940770638038973358e-05
4.650000000000000355e+00,9.942822253220183759e-01,1.053254022727930915e-04
4.750000000000000000e+00,9.990812518602536496e-01,6.665730005626224882e-05
4.850000000000000533e+00,1.004192981263538176e+00,7.561334048416451308e-05
4.950000000000000178e+00,1.006141349538509866e+00,7.199733224988584285e-05
5.050000000000000711e+00,1.005582112759336733e+00,5.428382943507766316e-05
5.150000000000000355e+00,1.002988569872836466e+00,1.354357651692862695e-04
5.250000000000000000e+00,9.999089658301404393e-01,8.588244999034815410e-05
5.350000000000000533e+00,9.973763037813707655e-01,2.770841223592501179e-05
5.450000000000000178e+00,9.965779121373545824e-01,6.626991193051528530e-05
5.550000000000000711e+00,9.968726479668669205e-01,6.135133130050744342e-05
5.650000000000000355e+00,9.985187627361895579e-01,5.996531490940868890e-05
5.750000000000000000e+00,1.000458628048185528e+00,5.439036100797117653e-05
5.850000000000000533e+00,1.001858519329869246e+00,5.746221236131319256e-05
5.950000000000000178e+00,1.002383873717114460e+00,4.955613398081256017e-05
6.050000000000000711e+00,1.001947107712224172e+00,1.156784210798095697e-04
6.150000000000000355e+00,1.000660503706226390e+00,4.410887492135237293e-05
6.250000000000000000e+00,9.995634427761472818e-01,6.068948908892580699e-05
6.350000000000000533e+00,9.989553186899000625e-01,7.898483360886607307e-05
6.450000000000000178e+00,9.987712784104214592e-01,1.024985198099353639e-04
6.550000000000000711e+00,9.989751201790431079e-01,6.230479762552664055e-05
6.650000000000000355e+00,9.997934136575666875e-01,7.811713272326534555e-05
6.750000000000000000e+00,1.000511408839459548e+00,4.252330071935944065e-05
6.850000000000000533e+00,1.000740219083930516e+00,8.977217460600990138e-05
6.950000000000000178e+00,1.001030805567974635e+00,1.040401855476272709e-04
7.050000000000000711e+00,1.000706857893976842e+00,8.666078658414153079e-05
7.150000000000000355e+00,1.000180329397726497e+00,5.848773934871133397e-05
7.250000000000000000e+00,9.996960881510601471e-01,3.521465931052787700e-05
7.350000000000000533e+00,9.996099506304156890e-01,3.731250904035489618e-05
7.450000000000000178e+00,9.995293468634798284e-01,8.254611384912185373e-05
7.550000000000000711e+00,9.996991296566726248e-01,7.041987822385815628e-05
7.650000000000000355e+00,1.000222604762296186e+00,5.726280199920659659e-05
7.750000000000000000e+00,1.000265311732315920e+00,5.706254361281699612e-05
7.850000000000000533e+00,1.000446879518467558e+00,4.964974954956806864e-05
7.950000000000000178e+00,1.000365197211074308e+00,3.314916375255295072e-05
8.050000000000000711e+00,1.000100560970939467e+00,4.757528488562065252e-05
8.150000000000000355e+00,1.000195457629316831e+00,6.735687030934058288e-05
8.250000000000000000e+00,9.999842771497519101e-01,5.523259145627771487e-05
8.350000000000001421e+00,9.999838973895649463e-01,4.597876166012137259e-05
8.449999999999999289e+00,9.999625314426427991e-01,4.031238248443188606e-05
8.550000000000000711e+00,9.999134323651445166e-01,3.235260517282206980e-05
8.650000000000000355e+00,1.000151909568882447e+00,7.189080171082810010e-05
8.750000000000000000e+00,1.000267389312376798e+00,7.105748592541243720e-05
8.850000000000001421e+00,1.000115977752641161e+00,2.862345696735102730e-05
8.949999999999999289e+00,1.000188141077420267e+00,3.961300556163560609e-05
9.050000000000000711e+00,1.000054072500380808e+00,5.270962540108743694e-05
9.150000000000000355e+00,1.000074511412310851e+00,2.978617738767895003e-05
9.250000000000000000e+00,9.999372062950021567e-01,6.220933617033028835e-05
9.350000000000001421e+00,1.000046531172199327e+00,5.048388373034183249e-05
9.449999999999999289e+00,1.000154684778917336e+00,5.664381723711570072e-05
9.550000000000000711e+00,1.000077826968539307e+00,2.921068014207523842e-05
9.650000000000002132e+00,1.000066301899914967e+00,4.598253415859008912e-05
9.750000000000000000e+00,1.000144740749282724e+00,4.288583603559770522e-05
9.850000000000001421e+00,1.000147735401760496e+00,3.342603852751238581e-05
9.949999999999999289e+00,1.000221441264076194e+00,7.236327113799875636e-05
