r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.016410049520239148e-04,5.755004529915301871e-06
9.499999999999999556e-01,4.078140037442918309e-01,4.131977339152098768e-04
1.050000000000000044e+00,2.193330048162713819e+00,7.190079018251650236e-04
1.150000000000000133e+00,2.129826119345278101e+00,5.231223500857982382e-04
1.250000000000000000e+00,1.407792295191385934e+00,5.146514282352157100e-04
1.350000000000000089e+00,9.748930791914220961e-01,4.261469761199214597e-04
1.450000000000000178e+00,7.721113292274900397e-01,2.512711399630123310e-04
1.550000000000000044e+00,6.993299485525843462e-01,2.946630871649774598e-04
1.650000000000000133e+00,7.134139581676600672e-01,3.665350114296853502e-04
1.750000000000000000e+00,8.032037198921072596e-01,3.209983458228259610e-04
1.850000000000000089e+00,9.428455808761049273e-01,3.828536801269371930e-04
1.950000000000000178e+00,1.085690486484405692e+00,2.752134494739251567e-04
2.049999999999999822e+00,1.182718962012682784e+00,3.820694375020794497e-04
2.150000000000000355e+00,1.179524808590893814e+00,3.852986984081411713e-04
2.250000000000000000e+00,1.095211660131770959e+00,2.514539442421445496e-04
2.350000000000000533e+00,9.976218083566508188e-01,2.461883302608700247e-04
2.450000000000000178e+00,9.294289525871164415e-01,1.987913134045498178e-04
2.549999999999999822e+00,9.048614022237367882e-01,1.243204653494022708e-04
2.650000000000000355e+00,9.190863723286508691e-01,2.330771373397999243e-04
2.750000000000000000e+00,9.596745622679254684e-01,1.894565097278324086e-04
2.850000000000000533e+00,1.006559444157512084e+00,1.975825566178923958e-04
2.950000000000000178e+00,1.041053049836019095e+00,2.552401928914323215e-04
3.049999999999999822e+00,1.053092143357351462e+00,1.475410310698916435e-04
3.150000000000000355e+00,1.042816080779715993e+00,1.174179963647574003e-04
3.250000000000000000e+00,1.018328525400982176e+00,2.111316629500043364e-04
3.350000000000000533e+00,9.920571612826103447e-01,1.633845758457384226e-04
3.450000000000000178e+00,9.747010133317154379e-01,1.121116621130072822e-04
3.549999999999999822e+00,9.702185335276334310e-01,1.825978695262012858e-04
3.650000000000000355e+00,9.777698865352005830e-01,1.709052478577509566e-04
3.750000000000000000e+00,9.926738707078051061e-01,1.991256805363045572e-04
3.850000000000000533e+00,1.007153138981215834e+00,1.603289905272832971e-04
3.950000000000000178e+00,1.016024862703333254e+00,1.474118997208837217e-04
4.050000000000000711e+00,1.017048693406307658e+00,1.325176497196085097e-04
4.150000000000000355e+00,1.011741978786476981e+00,1.070855839963466110e-04
4.250000000000000000e+00,1.002715034749951162e+00,1.358615712875538902e-04
4.349999999999999645e+00,9.950837490573183342e-01,1.469788763328228238e-04
4.450000000000000178e+00,9.904964650703048656e-01,1.315455523384650603e-04
4.550000000000000711e+00,9.903742007789342328e-01,1.784884929971926055e-04
4.650000000000000355e+00,9.941106509474579855e-01,1.432118656427068971e-04
4.750000000000000000e+00,9.996980097091541229e-01,1.784507051958582520e-04
4.850000000000000533e+00,1.004020310144308148e+00,9.409858221305740717e-05
4.950000000000000178e+00,1.006049883616551011e+00,1.196697192018589923e-04
5.050000000000000711e+00,1.005467136696148955e+00,1.362939743959752875e-04
5.150000000000000355e+00,1.003035930552664379e+00,8.789380267254523157e-05
5.250000000000000000e+00,1.000069324875278554e+00,1.384807111970745282e-04
5.350000000000000533e+00,9.977013801934742077e-01,1.127440791503362181e-04
5.450000000000000178e+00,9.965414859159459349e-01,1.601329162768118884e-04
5.550000000000000711e+00,9.969348069019003944e-01,7.643595579017130185e-05
5.650000000000000355e+00,9.987063954215026351e-01,9.864882568319066451e-05
5.750000000000000000e+00,1.000620016146990476e+00,1.844953676817597010e-04
5.850000000000000533e+00,1.002057184858428096e+00,1.028473818474767335e-04
5.950000000000000178e+00,1.002336469572605138e+00,8.444657194699075600e-05
6.050000000000000711e+00,1.001933158330478246e+00,6.491087823160259450e-05
6.150000000000000355e+00,1.000707796909395597e+00,1.044245462743208648e-04
6.250000000000000000e+00,9.996513560867080761e-01,8.225317120704993420e-05
6.350000000000000533e+00,9.988878930422062652e-01,8.022843135677356111e-05
6.450000000000000178e+00,9.987812888052574056e-01,6.189832608358028596e-05
6.550000000000000711e+00,9.990924493881788715e-01,8.503691988711465906e-05
6.650000000000000355e+00,9.998766219596173510e-01,8.672205972189332506e-05
6.750000000000000000e+00,1.000388894297872699e+00,9.023182084938772629e-05
6.850000000000000533e+00,1.000876245347162241e+00,1.058158363197125819e-04
6.950000000000000178e+00,1.000971945405046526e+00,9.124743257863418382e-05
7.050000000000000711e+00,1.000759378476371309e+00,1.140388091239000776e-04
7.150000000000000355e+00,9.999808902888508433e-01,1.171657431023977517e-04
7.250000000000000000e+00,9.998067159596759623e-01,4.956888142280019586e-05
7.350000000000000533e+00,9.996133597040405272e-01,7.020883871522132734e-05
7.450000000000000178e+00,9.997303638407597504e-01,1.089248307490985301e-04
7.550000000000000711e+00,9.998862659970917388e-01,4.382933158261322412e-05
7.650000000000000355e+00,1.000034986272219317e+00,7.225039954180234711e-05
7.750000000000000000e+00,1.000293873985818927e+00,7.587758292378100086e-05
7.850000000000000533e+00,1.000574874257071478e+00,9.828394507617537964e-05
7.950000000000000178e+00,1.000333612261686156e+00,1.156572316483764053e-04
8.050000000000000711e+00,1.000379102322229929e+00,7.482144297551089434e-05
8.150000000000000355e+00,1.000118452972170058e+00,9.703327642292693784e-05
8.250000000000000000e+00,9.998305901543010910e-01,6.806333938777079154e-05
8.350000000000001421e+00,9.999778835449270042e-01,7.433048138548467121e-05
8.449999999999999289e+00,9.999775498158471887e-01,6.329418412714980042e-05
8.550000000000000711e+00,1.000123823614174068e+00,5.006744538279379685e-05
8.650000000000000355e+00,1.000289205065874487e+00,6.087277727604187256e-05
8.750000000000000000e+00,1.000228594109369151e+00,5.542623969147271191e-05
8.850000000000001421e+00,1.000098582528152535e+00,5.391928518329111580e-05
8.949999999999999289e+00,1.000117486537358769e+00,6.320984853229524717e-05
9.050000000000000711e+00,1.000013198358797650e+00,4.037235482535020560e-05
9.150000000000000355e+00,1.000120491542868306e+00,4.422215884824220197e-05
9.250000000000000000e+00,9.999683694195706796e-01,5.767736685214520925e-05
9.350000000000001421e+00,1.000063792842509347e+00,7.744734214489782786e-05
9.449999999999999289e+00,1.000158895246508584e+00,6.944858291323485560e-05
9.550000000000000711e+00,1.000136858082342872e+00,9.399030712468290369e-05
9.650000000000002132e+00,1.000085662338323633e+00,4.085517247321190156e-05
9.750000000000000000e+00,1.000196974287166585e+00,6.542562027448118299e-05
9.850000000000001421e+00,1.000223393663846938e+00,6.865307415096319639e-05
9.949999999999999289e+00,1.000134616406963772e+00,5.039615544997749893e-05
