r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.928915971711525276e-04,2.054924277460807401e-05
9.499999999999999556e-01,4.069044372959264022e-01,4.513429741869767232e-04
1.050000000000000044e+00,2.191502648335641901e+00,1.153183880080596189e-03
1.150000000000000133e+00,2.128747314606642682e+00,1.168994461715314442e-03
1.250000000000000000e+00,1.405890452908287624e+00,7.963383918550922700e-04
1.350000000000000089e+00,9.759785901531262686e-01,5.587270776521743691e-04
1.450000000000000178e+00,7.710869466422660690e-01,5.412547366847613893e-04
1.550000000000000044e+00,6.985376077650553572e-01,2.135811757210541765e-04
1.650000000000000133e+00,7.129354419080755623e-01,4.898432911310107978e-04
1.750000000000000000e+00,8.032162850055264425e-01,7.097195387229881343e-04
1.850000000000000089e+00,9.425690461585075619e-01,4.058074714901678710e-04
1.950000000000000178e+00,1.084799312568614837e+00,5.146533145636092172e-04
2.049999999999999822e+00,1.181868275335820062e+00,5.329494829622047434e-04
2.150000000000000355e+00,1.179120065084686697e+00,5.044511097709268848e-04
2.250000000000000000e+00,1.095411469486425649e+00,3.012884121750388704e-04
2.350000000000000533e+00,9.974576838098858644e-01,3.055209545045815367e-04
2.450000000000000178e+00,9.297498074554931824e-01,2.782021332983719238e-04
2.549999999999999822e+00,9.053068482827300034e-01,2.385152539493697412e-04
2.650000000000000355e+00,9.196836907928546134e-01,3.128273121508041250e-04
2.750000000000000000e+00,9.593213919120904265e-01,3.588927227230759710e-04
2.850000000000000533e+00,1.006045381004186501e+00,3.998155632154704975e-04
2.950000000000000178e+00,1.040978161542226443e+00,1.523916518520221602e-04
3.049999999999999822e+00,1.053256955120737803e+00,2.259987039420357526e-04
3.150000000000000355e+00,1.043263551758971008e+00,2.492666887340038513e-04
3.250000000000000000e+00,1.018854240840885828e+00,2.642679554055539287e-04
3.350000000000000533e+00,9.929939206208453495e-01,2.460182001963013513e-04
3.450000000000000178e+00,9.744393367266340755e-01,2.986308614102564716e-04
3.549999999999999822e+00,9.702302386252661393e-01,2.451807186402041555e-04
3.650000000000000355e+00,9.774501561677129136e-01,2.089763636149323935e-04
3.750000000000000000e+00,9.919641785422846914e-01,1.661194042698692353e-04
3.850000000000000533e+00,1.006726835315586710e+00,1.850847397276832607e-04
3.950000000000000178e+00,1.015732109690675067e+00,2.003758581091206309e-04
4.050000000000000711e+00,1.017366669023501702e+00,1.775654205614958644e-04
4.150000000000000355e+00,1.011833063015574741e+00,1.546058587545537562e-04
4.250000000000000000e+00,1.003202084208695943e+00,2.199721505992476998e-04
4.349999999999999645e+00,9.952352499685858112e-01,9.638573128527110068e-05
4.450000000000000178e+00,9.901998333845251077e-01,1.409816598549047770e-04
4.550000000000000711e+00,9.905191511158617512e-01,9.907118321484493454e-05
4.650000000000000355e+00,9.940630626995954344e-01,1.625366743002878240e-04
4.750000000000000000e+00,9.992220777879839977e-01,1.483643572289396033e-04
4.850000000000000533e+00,1.003815692383475344e+00,1.231577262197998857e-04
4.950000000000000178e+00,1.005897262724079866e+00,1.670257146474879776e-04
5.050000000000000711e+00,1.006018793413582024e+00,1.009977365667195996e-04
5.150000000000000355e+00,1.003024684702423563e+00,1.913526056972266885e-04
5.250000000000000000e+00,1.000172051609680146e+00,1.606678575110962273e-04
5.350000000000000533e+00,9.975127382660635700e-01,1.076444124719321536e-04
5.450000000000000178e+00,9.967406313389201022e-01,1.244664498911322121e-04
5.550000000000000711e+00,9.971041989610972545e-01,1.710214790466119638e-04
5.650000000000000355e+00,9.985337891229990603e-01,1.165586902839378430e-04
5.750000000000000000e+00,1.000569950791171170e+00,1.291949248881663352e-04
5.850000000000000533e+00,1.001764967945451223e+00,1.197017999140175361e-04
5.950000000000000178e+00,1.002251896764724703e+00,7.148689134101180907e-05
6.050000000000000711e+00,1.002157635790472678e+00,8.927636276789824429e-05
6.150000000000000355e+00,1.000870199758516765e+00,1.511624185391486654e-04
6.250000000000000000e+00,9.996643689883122352e-01,1.310320053328570690e-04
6.350000000000000533e+00,9.991721741556194303e-01,1.633768371662178479e-04
6.450000000000000178e+00,9.986849682570244635e-01,1.320162376511917397e-04
6.550000000000000711e+00,9.992179930011328981e-01,1.032633222160209857e-04
6.650000000000000355e+00,9.998375297546916451e-01,8.087240370798030181e-05
6.750000000000000000e+00,1.000553285865750430e+00,9.968760015379670477e-05
6.850000000000000533e+00,1.000679151890181862e+00,1.140556674228683200e-04
6.950000000000000178e+00,1.000946036139808371e+00,1.324225605249509312e-04
7.050000000000000711e+00,1.000732686965374540e+00,1.220422005280694995e-04
7.150000000000000355e+00,1.000064959720599944e+00,9.777948513677237529e-05
7.250000000000000000e+00,9.999431554656907917e-01,1.363777854346362472e-04
7.350000000000000533e+00,9.995100870048634345e-01,1.362104516259650584e-04
7.450000000000000178e+00,9.996209256761575679e-01,1.054049053650236967e-04
7.550000000000000711e+00,9.997750934015667834e-01,1.008272640130036541e-04
7.650000000000000355e+00,1.000148841569578284e+00,8.281555625401532822e-05
7.750000000000000000e+00,1.000420322842436205e+00,6.983734713237415811e-05
7.850000000000000533e+00,1.000649168094572605e+00,9.584425712378066733e-05
7.950000000000000178e+00,1.000461779903866200e+00,5.954553911240617918e-05
8.050000000000000711e+00,1.000272849826092436e+00,7.526895236085890122e-05
8.150000000000000355e+00,1.000123607618446542e+00,8.082518737545610647e-05
8.250000000000000000e+00,9.998245008887506335e-01,8.622061792915548741e-05
8.350000000000001421e+00,9.998579247335831477e-01,8.734139153184769045e-05
8.449999999999999289e+00,1.000119946400176874e+00,1.247340305549555540e-04
8.550000000000000711e+00,1.000090214158880331e+00,8.356250998899357831e-05
8.650000000000000355e+00,1.000229391415413449e+00,7.744602337025985957e-05
8.750000000000000000e+00,1.000258001422160037e+00,3.977783023396470912e-05
8.850000000000001421e+00,1.000417268592721731e+00,9.715220025664405223e-05
8.949999999999999289e+00,1.000296870364390411e+00,1.154720359534125511e-04
9.050000000000000711e+00,1.000006522073028092e+00,1.170981637887861322e-04
9.150000000000000355e+00,1.000133256571056117e+00,5.506173888314898774e-05
9.250000000000000000e+00,9.999913533834909884e-01,8.901204902776797779e-05
9.350000000000001421e+00,1.000017231131567375e+00,4.570127771301648472e-05
9.449999999999999289e+00,1.000108759904040134e+00,3.843133338973043957e-05
9.550000000000000711e+00,1.000177012417344136e+00,8.339989252367426291e-05
9.650000000000002132e+00,1.000057729863833789e+00,1.017958844353010077e-04
9.750000000000000000e+00,1.000258982379730543e+00,1.029747516807919314e-04
9.850000000000001421e+00,1.000264436933690826e+00,6.666355930546639746e-05
9.949999999999999289e+00,1.000319070865795856e+00,7.363812233999488042e-05
