r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.893101983762776326e-04,2.277798487740249772e-05
9.499999999999999556e-01,4.052639928234361699e-01,7.785045147327922634e-04
1.050000000000000044e+00,2.192320110427443236e+00,2.242990347800881672e-03
1.150000000000000133e+00,2.129238762971319865e+00,1.951442845432078575e-03
1.250000000000000000e+00,1.405047655312373189e+00,8.044964388610943056e-04
1.350000000000000089e+00,9.759630236321770180e-01,9.216775583918705890e-04
1.450000000000000178e+00,7.714328472566622796e-01,7.409276747532805418e-04
1.550000000000000044e+00,6.997866020519166730e-01,8.371107298451958487e-04
1.650000000000000133e+00,7.142442273786988594e-01,4.090927908720040683e-04
1.750000000000000000e+00,8.021111523746672356e-01,3.972934509630823125e-04
1.850000000000000089e+00,9.420203667304534179e-01,5.502823206397763683e-04
1.950000000000000178e+00,1.083843549434769127e+00,6.410976263962912597e-04
2.049999999999999822e+00,1.182077785128241576e+00,3.282040148773396121e-04
2.150000000000000355e+00,1.179450265745630499e+00,6.802685134318327883e-04
2.250000000000000000e+00,1.095429168259985708e+00,2.511742229960618874e-04
2.350000000000000533e+00,9.971862002632528865e-01,4.897051357104694478e-04
2.450000000000000178e+00,9.298878385379255596e-01,3.942876891117866236e-04
2.549999999999999822e+00,9.060303765537947029e-01,4.764593217937333563e-04
2.650000000000000355e+00,9.192887793203061708e-01,2.157742913357342757e-04
2.750000000000000000e+00,9.590249607630179085e-01,2.404433543719766567e-04
2.850000000000000533e+00,1.005706801760124725e+00,3.755099495324053932e-04
2.950000000000000178e+00,1.040602646091697725e+00,2.889919873104694354e-04
3.049999999999999822e+00,1.053091769252064491e+00,2.500245047074093328e-04
3.150000000000000355e+00,1.043081930930126244e+00,2.089383134286446487e-04
3.250000000000000000e+00,1.018500657224146178e+00,3.076553406024142684e-04
3.350000000000000533e+00,9.928771659420150275e-01,3.120679470312372498e-04
3.450000000000000178e+00,9.746731042152954050e-01,3.188309007467146649e-04
3.549999999999999822e+00,9.707123342735182181e-01,3.256542521275651732e-04
3.650000000000000355e+00,9.775092649063292782e-01,3.114878629765378804e-04
3.750000000000000000e+00,9.920991056854363555e-01,2.576388779562373624e-04
3.850000000000000533e+00,1.006972371577462555e+00,3.378475047742764202e-04
3.950000000000000178e+00,1.015882800774859041e+00,1.832412067786479723e-04
4.050000000000000711e+00,1.017132824473681918e+00,2.015472542744812991e-04
4.150000000000000355e+00,1.012038480448749000e+00,2.699302507347427953e-04
4.250000000000000000e+00,1.003079054632064704e+00,3.689982730823810285e-04
4.349999999999999645e+00,9.950456423042421950e-01,2.929320074999021547e-04
4.450000000000000178e+00,9.904417056467940128e-01,2.391567573602110567e-04
4.550000000000000711e+00,9.904634165190604467e-01,1.955346985267393826e-04
4.650000000000000355e+00,9.942985683052067980e-01,1.909028144292268135e-04
4.750000000000000000e+00,9.992469180382789196e-01,2.226503379895719223e-04
4.850000000000000533e+00,1.003907824644454605e+00,2.755404319846153503e-04
4.950000000000000178e+00,1.006008525957130972e+00,1.448376240246671269e-04
5.050000000000000711e+00,1.006065498829301630e+00,1.725735329042899261e-04
5.150000000000000355e+00,1.002663301501753867e+00,1.830372308391038161e-04
5.250000000000000000e+00,1.000223682577968232e+00,1.869781492533910568e-04
5.350000000000000533e+00,9.975676665114214803e-01,1.492668625188419427e-04
5.450000000000000178e+00,9.966130878609884558e-01,1.459599803909911034e-04
5.550000000000000711e+00,9.971426206119075042e-01,1.945152451424975594e-04
5.650000000000000355e+00,9.986667144851401057e-01,1.262388070897447069e-04
5.750000000000000000e+00,1.000325070125361870e+00,1.727782328312362837e-04
5.850000000000000533e+00,1.002037605469112025e+00,2.251693282151012547e-04
5.950000000000000178e+00,1.002328097066060408e+00,2.372733890279631129e-04
6.050000000000000711e+00,1.001950572161836694e+00,1.624544690626251672e-04
6.150000000000000355e+00,1.001096387258842979e+00,1.328747585182607363e-04
6.250000000000000000e+00,9.997229779859134746e-01,1.460437035554343138e-04
6.350000000000000533e+00,9.991041012930093057e-01,1.433117391886485205e-04
6.450000000000000178e+00,9.990789497683698617e-01,1.726107332851317146e-04
6.550000000000000711e+00,9.989694367826746912e-01,1.877822257204403845e-04
6.650000000000000355e+00,9.997125395093975353e-01,1.332126962831481202e-04
6.750000000000000000e+00,1.000632028872998180e+00,1.562739979644902472e-04
6.850000000000000533e+00,1.000905777093433091e+00,1.590096220605165906e-04
6.950000000000000178e+00,1.000930665205663317e+00,1.406444686903471841e-04
7.050000000000000711e+00,1.000890092453007973e+00,1.228257140752247762e-04
7.150000000000000355e+00,1.000277139104331692e+00,1.682761398161287535e-04
7.250000000000000000e+00,9.998097619388189861e-01,7.022881969143102924e-05
7.350000000000000533e+00,9.997131936212934056e-01,1.206002697623024796e-04
7.450000000000000178e+00,9.994922115935885865e-01,1.059473755422400264e-04
7.550000000000000711e+00,9.999291413611179902e-01,1.490303692787538442e-04
7.650000000000000355e+00,1.000342658673629703e+00,5.437748248229989928e-05
7.750000000000000000e+00,1.000373639431686223e+00,1.369368069140853184e-04
7.850000000000000533e+00,1.000435015565246166e+00,1.565610707408676661e-04
7.950000000000000178e+00,1.000504143495358100e+00,1.325644179793847733e-04
8.050000000000000711e+00,1.000271444736293480e+00,1.210278938439812311e-04
8.150000000000000355e+00,1.000151213913504034e+00,1.335567704441449036e-04
8.250000000000000000e+00,1.000019168137912917e+00,1.152966918273985936e-04
8.350000000000001421e+00,1.000024997505843505e+00,9.295475898159948416e-05
8.449999999999999289e+00,1.000085913964002149e+00,1.606923194430932194e-04
8.550000000000000711e+00,1.000087342918614564e+00,7.886753790069107287e-05
8.650000000000000355e+00,1.000192005287328545e+00,7.831359560459524632e-05
8.750000000000000000e+00,1.000102888846158500e+00,1.282764251180138198e-04
8.850000000000001421e+00,1.000174775149072826e+00,1.077432844415200490e-04
8.949999999999999289e+00,1.000505155413963676e+00,1.088141300540801680e-04
9.050000000000000711e+00,1.000128740475013656e+00,1.153931218276047106e-04
9.150000000000000355e+00,1.000363321810796347e+00,8.762285209384545646e-05
9.250000000000000000e+00,9.999987654001258885e-01,1.576831670502485945e-04
9.350000000000001421e+00,1.000230142686237667e+00,1.067104707138460208e-04
9.449999999999999289e+00,1.000167676777770520e+00,7.347803324347675481e-05
9.550000000000000711e+00,1.000202559272939773e+00,1.202588261689814254e-04
9.650000000000002132e+00,1.000137481303954745e+00,1.275223386833180205e-04
9.750000000000000000e+00,1.000104350317821744e+00,1.210053845900482280e-04
9.850000000000001421e+00,9.991379633136405758e-01,1.152574975380302636e-04
9.949999999999999289e+00,9.790262768999404841e-01,1.016490249006980962e-04
