r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.626123508770017299e-04,4.166813520824928438e-04
9.499999999999999556e-01,2.195819527549965677e+00,1.658079323784868511e-02
1.050000000000000044e+00,1.103610865842304989e+01,5.681663082822747263e-02
1.150000000000000133e+00,1.015869956737958901e+01,5.371379155538864858e-02
1.250000000000000000e+00,7.380112154956163018e+00,2.373411377951840234e-02
1.350000000000000089e+00,5.561537798976790015e+00,2.212181728930036340e-02
1.450000000000000178e+00,4.510679727670497741e+00,1.459679111720616970e-02
1.550000000000000044e+00,3.675543769449400422e+00,1.834199178874919983e-02
1.650000000000000133e+00,3.114358949507038954e+00,2.255471777655071453e-02
1.750000000000000000e+00,2.750703395721559197e+00,1.695617555947270122e-02
1.850000000000000089e+00,2.378142177647557975e+00,1.037547520721581774e-02
1.950000000000000178e+00,2.155356030923248678e+00,1.157520895722954565e-02
2.049999999999999822e+00,1.975729563077565087e+00,6.032815736136270396e-03
2.150000000000000355e+00,1.819999906233269460e+00,8.263984324038622584e-03
2.250000000000000000e+00,1.702386012845063634e+00,9.572246793560893613e-03
2.350000000000000533e+00,1.595249444832878449e+00,7.521019683988708869e-03
2.450000000000000178e+00,1.520256799451624286e+00,7.864710300656935563e-03
2.549999999999999822e+00,1.441559648440858155e+00,5.064225347745820310e-03
2.650000000000000355e+00,1.384845319234497607e+00,7.984689194015702485e-03
2.750000000000000000e+00,1.328100126818915649e+00,6.704634836362697962e-03
2.850000000000000533e+00,1.286317721002507408e+00,7.686923886407201131e-03
2.950000000000000178e+00,1.256658914727229348e+00,6.155859338025241982e-03
3.049999999999999822e+00,1.227725056331685272e+00,7.149104876840143771e-03
3.150000000000000355e+00,1.198951773770718487e+00,4.379044712667885982e-03
3.250000000000000000e+00,1.178960345959939371e+00,4.076584950240892333e-03
3.350000000000000533e+00,1.165021046805346350e+00,5.515239911760399724e-03
3.450000000000000178e+00,1.139475889243928508e+00,6.371980633165856729e-03
3.549999999999999822e+00,1.124243444982672813e+00,4.213722613283915445e-03
3.650000000000000355e+00,1.106043268426414983e+00,3.812558269021678378e-03
3.750000000000000000e+00,1.099961396643415856e+00,6.837959700998365482e-03
3.850000000000000533e+00,1.089194448057243969e+00,3.650517304763217959e-03
3.950000000000000178e+00,1.085531947936076547e+00,5.131298786709894560e-03
4.050000000000000711e+00,1.064707004827053272e+00,3.713218582031340125e-03
4.150000000000000355e+00,1.057899918372499082e+00,3.557023413506706176e-03
4.250000000000000000e+00,1.055555763669964842e+00,5.408459495385912856e-03
4.349999999999999645e+00,1.050152359624565657e+00,3.663864343329338667e-03
4.450000000000000178e+00,1.050244113064616736e+00,3.180605546454494913e-03
4.550000000000000711e+00,1.035108386680460679e+00,2.145144097411467218e-03
4.650000000000000355e+00,1.032668302020660178e+00,4.428715416991975407e-03
4.750000000000000000e+00,1.030859820098048996e+00,3.722529179705837913e-03
4.850000000000000533e+00,1.023617188021532787e+00,3.662643931224526892e-03
4.950000000000000178e+00,1.019125740304083649e+00,1.933158783237159733e-03
5.050000000000000711e+00,1.018228776491020504e+00,3.370451009585062347e-03
5.150000000000000355e+00,1.015048322771646916e+00,4.078359805232221330e-03
5.250000000000000000e+00,1.011006850837206317e+00,2.886617322544209399e-03
5.350000000000000533e+00,1.013705495695581549e+00,3.258293597903702456e-03
5.450000000000000178e+00,1.011767038711479660e+00,2.360114757212592937e-03
5.550000000000000711e+00,1.006736320593015543e+00,3.674072407524136413e-03
5.650000000000000355e+00,1.004473817327355967e+00,4.382284826490180293e-03
5.750000000000000000e+00,1.006004456751641740e+00,2.572016470497445143e-03
5.850000000000000533e+00,1.007561444282384144e+00,3.046157132794931159e-03
5.950000000000000178e+00,1.008270089593610530e+00,2.125971373164064690e-03
6.050000000000000711e+00,1.001892731899935551e+00,1.944074908473980134e-03
6.150000000000000355e+00,9.993693129925930174e-01,2.963265602896931680e-03
6.250000000000000000e+00,1.002552207804386253e+00,2.318138354366658382e-03
6.350000000000000533e+00,9.979947611724430123e-01,3.215488218861288754e-03
6.450000000000000178e+00,1.001859497205830785e+00,2.852944862854336211e-03
6.550000000000000711e+00,9.965799830327505271e-01,1.815348476800755610e-03
6.650000000000000355e+00,9.961242876902296484e-01,3.584807075839354946e-03
6.750000000000000000e+00,9.967095396336365098e-01,1.575381961530734421e-03
6.850000000000000533e+00,9.940704410491688625e-01,2.998804869893598006e-03
6.950000000000000178e+00,9.937443299165560351e-01,1.612544542269975928e-03
7.050000000000000711e+00,9.920992522707019479e-01,2.099729048479341900e-03
7.150000000000000355e+00,9.923821623660737945e-01,2.338360176488057073e-03
7.250000000000000000e+00,9.935264069678966248e-01,2.578575664945087324e-03
7.350000000000000533e+00,9.922933554407311618e-01,2.059430688324827806e-03
7.450000000000000178e+00,9.918360257877939512e-01,2.112996496516032080e-03
7.550000000000000711e+00,9.912151527239461135e-01,1.871031603298587299e-03
7.650000000000000355e+00,9.922564313534071312e-01,3.049613753192642867e-03
7.750000000000000000e+00,9.888870575471944147e-01,2.896713218799641578e-03
7.850000000000000533e+00,9.920692015615202308e-01,1.655283652128161382e-03
7.950000000000000178e+00,9.876153941899923350e-01,1.848731302568630682e-03
8.050000000000000711e+00,9.883292675343735567e-01,1.260572547936747142e-03
8.150000000000000355e+00,9.915916629502999902e-01,2.275159864857395457e-03
8.250000000000000000e+00,9.881879496902215010e-01,2.249416314119445474e-03
8.350000000000001421e+00,9.914810357367329630e-01,1.641665246018501629e-03
8.449999999999999289e+00,9.891255000626408833e-01,1.806013583051541051e-03
8.550000000000000711e+00,9.892257455544652966e-01,2.785337453747786015e-03
8.650000000000000355e+00,9.863217809944133663e-01,2.715529957447903892e-03
8.750000000000000000e+00,9.908405963187769672e-01,1.729628839134454829e-03
8.850000000000001421e+00,9.913700351770001751e-01,1.738896084774373910e-03
8.949999999999999289e+00,9.869185680747272205e-01,8.829615557991145553e-04
9.050000000000000711e+00,9.855898516296438538e-01,1.022357054309856739e-03
9.150000000000000355e+00,9.882143690171876216e-01,1.467911496567134546e-03
9.250000000000000000e+00,9.872432514034519269e-01,1.554113156337791866e-03
9.350000000000001421e+00,9.864133120374134478e-01,1.494398834688464260e-03
9.449999999999999289e+00,9.859398689992635578e-01,1.507192661008635495e-03
9.550000000000000711e+00,9.868980886439373545e-01,1.719925566541457597e-03
9.650000000000002132e+00,9.888624732166781950e-01,1.836263129961676708e-03
9.750000000000000000e+00,9.862420917372995977e-01,1.650336550979686649e-03
9.850000000000001421e+00,9.870822226475615135e-01,1.754225193027779406e-03
9.949999999999999289e+00,9.848198333005132588e-01,1.054326639993713151e-03
