timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,8.734298000000000339e-01,5.233818523793122048e-03
4.000000000000000222e-01,8.155637999999999499e-01,3.871559316347873789e-03
5.999999999999999778e-01,7.617165999999999659e-01,5.305315340297876367e-03
8.000000000000000444e-01,7.223943999999999921e-01,4.216371338010926548e-03
1.000000000000000000e+00,6.854140000000000787e-01,7.208671798604785429e-03
1.199999999999999956e+00,6.485514000000000001e-01,6.790187954688735664e-03
1.399999999999999911e+00,6.146901999999999644e-01,7.491398690498329328e-03
1.600000000000000089e+00,5.859057999999999211e-01,8.365957012798951389e-03
1.800000000000000044e+00,5.677092000000000249e-01,5.954976334125926425e-03
2.000000000000000000e+00,5.450365999999999822e-01,9.916105508716608480e-03
2.200000000000000178e+00,5.257647999999999211e-01,1.451999410261588935e-02
2.399999999999999911e+00,5.060877999999999766e-01,1.106181362345253286e-02
2.600000000000000089e+00,4.856323999999999641e-01,1.089663503380745684e-02
2.799999999999999822e+00,4.681770000000000098e-01,9.149657988143607146e-03
3.000000000000000000e+00,4.525964000000000098e-01,9.391635856441628294e-03
3.200000000000000178e+00,4.336801999999999602e-01,6.357277305576657447e-03
3.399999999999999911e+00,4.159300000000000219e-01,8.703522396133650182e-03
3.600000000000000089e+00,4.053994000000000208e-01,7.362728037894648164e-03
3.799999999999999822e+00,3.882670000000000288e-01,8.239684878683161545e-03
4.000000000000000000e+00,3.781336000000000697e-01,6.941746326393665074e-03
4.200000000000000178e+00,3.627186000000000576e-01,6.267078159716850567e-03
4.400000000000000355e+00,3.525794000000000428e-01,6.232846401123651008e-03
4.599999999999999645e+00,3.458462000000000480e-01,7.760167056191509018e-03
4.799999999999999822e+00,3.297296000000000116e-01,7.582463943864165869e-03
5.000000000000000000e+00,3.282668000000000252e-01,8.473320756350493851e-03
5.200000000000000178e+00,3.110932000000000697e-01,1.048674311881434527e-02
5.400000000000000355e+00,3.032342000000000093e-01,6.674330261531864761e-03
5.599999999999999645e+00,2.998111999999999999e-01,7.311194269064387984e-03
5.799999999999999822e+00,2.900351999999999930e-01,8.462717822307445903e-03
6.000000000000000000e+00,2.824773999999999896e-01,1.181575762530697772e-02
6.200000000000000178e+00,2.761631999999999976e-01,8.917054914039728233e-03
6.400000000000000355e+00,2.631982000000000488e-01,7.679073143290144308e-03
6.599999999999999645e+00,2.544828000000000090e-01,8.894065118943085893e-03
6.799999999999999822e+00,2.498499999999999888e-01,7.619043785147848469e-03
7.000000000000000000e+00,2.420352000000000336e-01,9.227114263950567802e-03
7.200000000000000178e+00,2.361848000000000281e-01,7.593712026407112466e-03
7.400000000000000355e+00,2.353109999999999924e-01,7.966679948385022372e-03
7.599999999999999645e+00,2.226411999999999836e-01,8.362373439401039193e-03
7.799999999999999822e+00,2.151084000000000052e-01,1.156154611027435282e-02
8.000000000000000000e+00,2.127921999999999869e-01,1.198994412997825276e-02
8.199999999999999289e+00,2.131317999999999824e-01,1.126249211942010470e-02
8.400000000000000355e+00,2.027370000000000005e-01,1.074682544289242737e-02
8.599999999999999645e+00,2.002014000000000016e-01,1.222971483559613139e-02
8.800000000000000711e+00,1.951452000000000186e-01,1.023137368294209024e-02
9.000000000000000000e+00,1.887641999999999931e-01,1.070259924224017424e-02
9.199999999999999289e+00,1.796104000000000034e-01,1.057766458439668780e-02
9.400000000000000355e+00,1.785210000000000130e-01,1.013812711007314356e-02
9.599999999999999645e+00,1.769656000000000007e-01,9.529909698417923791e-03
9.800000000000000711e+00,1.698285999999999962e-01,1.096340820912912808e-02
1.000000000000000000e+01,1.682054000000000049e-01,8.070544601202572776e-03
1.019999999999999929e+01,1.649839999999999918e-01,7.376116213835028079e-03
1.040000000000000036e+01,1.631405999999999967e-01,6.065775833312670416e-03
