timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,8.853488000000000469e-01,2.320392453874997162e-03
4.000000000000000222e-01,8.211022000000000043e-01,5.989329222876294510e-03
5.999999999999999778e-01,7.686797999999999131e-01,2.062306727914158498e-03
8.000000000000000444e-01,7.296485999999999805e-01,1.730392834011976752e-03
1.000000000000000000e+00,6.908193999999999724e-01,3.097114570047424398e-03
1.199999999999999956e+00,6.518710000000000893e-01,4.024707827905034223e-03
1.399999999999999911e+00,6.249883999999999995e-01,3.888071123320658261e-03
1.600000000000000089e+00,5.961838000000000415e-01,3.779499191691947004e-03
1.800000000000000044e+00,5.724047999999999359e-01,5.118651750217042239e-03
2.000000000000000000e+00,5.467388000000000803e-01,7.276395490900697434e-03
2.200000000000000178e+00,5.185931999999999764e-01,6.203403012863178100e-03
2.399999999999999911e+00,4.983614000000000099e-01,8.405879957505935432e-03
2.600000000000000089e+00,4.743040000000000589e-01,8.371306301886221116e-03
2.799999999999999822e+00,4.594251999999999780e-01,8.301883180339263840e-03
3.000000000000000000e+00,4.465936000000000350e-01,5.476208630065150865e-03
3.200000000000000178e+00,4.249194000000000027e-01,5.555933482323197753e-03
3.399999999999999911e+00,4.091879999999999962e-01,4.936364927758081673e-03
3.600000000000000089e+00,3.934731999999999674e-01,4.274045828018224052e-03
3.799999999999999822e+00,3.823358000000000034e-01,6.649867881394335399e-03
4.000000000000000000e+00,3.660050000000000248e-01,6.134520551762788314e-03
4.200000000000000178e+00,3.545530000000000070e-01,3.717151436247915965e-03
4.400000000000000355e+00,3.435270000000000268e-01,4.330127376879345895e-03
4.599999999999999645e+00,3.316312000000000149e-01,3.832724140868993146e-03
4.799999999999999822e+00,3.223393999999999981e-01,3.720543409234732240e-03
5.000000000000000000e+00,3.135033999999999876e-01,3.707163613869779960e-03
5.200000000000000178e+00,3.041338000000000097e-01,5.056421119724898577e-03
5.400000000000000355e+00,2.891125999999999974e-01,5.366169020819228780e-03
5.599999999999999645e+00,2.837181999999999205e-01,4.124777610974921307e-03
5.799999999999999822e+00,2.767271999999999510e-01,4.194156284641763384e-03
6.000000000000000000e+00,2.703659999999999952e-01,4.776397690728853389e-03
6.200000000000000178e+00,2.627932000000000601e-01,4.398428121499770548e-03
6.400000000000000355e+00,2.573413999999999979e-01,3.042624124008748866e-03
6.599999999999999645e+00,2.504843999999999959e-01,4.693019375625885094e-03
6.799999999999999822e+00,2.448763999999999663e-01,3.973982229451960939e-03
7.000000000000000000e+00,2.354405999999999999e-01,3.936936456180109567e-03
7.200000000000000178e+00,2.271158000000000343e-01,2.476446797328786097e-03
7.400000000000000355e+00,2.238938000000000039e-01,1.900826646488312094e-03
7.599999999999999645e+00,2.179258000000000028e-01,2.870072445078696976e-03
7.799999999999999822e+00,2.109370000000000134e-01,3.563015674958503257e-03
8.000000000000000000e+00,2.075942000000000065e-01,2.542842570825020083e-03
8.199999999999999289e+00,2.037559999999999927e-01,2.834212253872315547e-03
8.400000000000000355e+00,1.975535999999999959e-01,3.809803493620113595e-03
8.599999999999999645e+00,1.940988000000000158e-01,5.962813483583058981e-03
8.800000000000000711e+00,1.922190000000000010e-01,6.647438627020183476e-03
9.000000000000000000e+00,1.884016000000000024e-01,5.578579690207896222e-03
9.199999999999999289e+00,1.866133999999999848e-01,5.491446772936984903e-03
9.400000000000000355e+00,1.856854000000000005e-01,3.112449398785464057e-03
9.599999999999999645e+00,1.787574000000000107e-01,2.347202667005984355e-03
9.800000000000000711e+00,1.740885999999999822e-01,2.439612891423556355e-03
1.000000000000000000e+01,1.721954000000000262e-01,2.248292921307187050e-03
1.019999999999999929e+01,1.663078000000000334e-01,2.424956605797308398e-03
1.040000000000000036e+01,1.640465999999999869e-01,3.248217889858991039e-03
1.059999999999999964e+01,1.584406000000000148e-01,2.588965673777850716e-03
1.080000000000000071e+01,1.568584000000000089e-01,3.136990510027082724e-03
1.100000000000000000e+01,1.532131999999999938e-01,3.313702949873451129e-03
1.119999999999999929e+01,1.508725999999999956e-01,3.307431988718739259e-03
1.140000000000000036e+01,1.476033999999999957e-01,2.765563805085681243e-03
1.159999999999999964e+01,1.436401999999999957e-01,2.922822580999399900e-03
1.180000000000000071e+01,1.408369999999999900e-01,2.628463600661038856e-03
1.200000000000000000e+01,1.392854000000000037e-01,3.882097456272834337e-03
1.219999999999999929e+01,1.371973999999999694e-01,3.505384766327370762e-03
1.240000000000000036e+01,1.350688000000000166e-01,2.885801143530163787e-03
1.259999999999999964e+01,1.345593999999999957e-01,2.277483185448359645e-03
1.280000000000000071e+01,1.317578000000000082e-01,1.995852709996404767e-03
1.300000000000000000e+01,1.306519999999999904e-01,1.884538007045760081e-03
1.319999999999999929e+01,1.255440000000000167e-01,1.912259344335908232e-03
1.340000000000000036e+01,1.253357999999999972e-01,2.194553038775778290e-03
1.359999999999999964e+01,1.215590000000000004e-01,2.464403842717341215e-03
1.380000000000000071e+01,1.173939999999999984e-01,2.116923050089444900e-03
1.400000000000000000e+01,1.157073999999999880e-01,2.800144917678366960e-03
1.419999999999999929e+01,1.147720000000000129e-01,2.846838860912221693e-03
1.440000000000000036e+01,1.149726000000000081e-01,3.301255967052542546e-03
1.459999999999999964e+01,1.111337999999999909e-01,1.813948962898349936e-03
1.480000000000000071e+01,1.100271999999999917e-01,2.158285578879681841e-03
1.500000000000000000e+01,1.078537999999999997e-01,3.117593357062463030e-03
1.519999999999999929e+01,1.055159999999999848e-01,2.843508378746228190e-03
1.540000000000000036e+01,1.039131999999999972e-01,2.325623344396079116e-03
1.559999999999999964e+01,1.021274000000000071e-01,3.418583194833788638e-03
1.580000000000000071e+01,1.004431999999999964e-01,3.533776399264674031e-03
1.600000000000000000e+01,1.002273999999999943e-01,3.446262476945132977e-03
1.619999999999999929e+01,9.897920000000000329e-02,3.463770927760668767e-03
1.639999999999999858e+01,9.811339999999998951e-02,2.908597541771635979e-03
1.660000000000000142e+01,9.797560000000000990e-02,2.048948818296834895e-03
1.680000000000000071e+01,9.839279999999998860e-02,1.373005804794721375e-03
1.700000000000000000e+01,9.776559999999999417e-02,1.678736536803795976e-03
1.719999999999999929e+01,9.454080000000000816e-02,2.257860699866135520e-03
1.739999999999999858e+01,9.286399999999998822e-02,3.790740468562839045e-03
1.760000000000000142e+01,9.027799999999999714e-02,3.320141337352973659e-03
1.780000000000000071e+01,8.909440000000000415e-02,2.941177733493845637e-03
1.800000000000000000e+01,9.049339999999998774e-02,1.984994977323619510e-03
1.819999999999999929e+01,8.737360000000000959e-02,1.510797590678512317e-03
1.839999999999999858e+01,8.386480000000000323e-02,2.024118459972141636e-03
1.860000000000000142e+01,8.257079999999999975e-02,8.977801178462343308e-04
1.880000000000000071e+01,8.332200000000000717e-02,2.135003348943509405e-03
1.900000000000000000e+01,8.262100000000001387e-02,2.190999680511158607e-03
1.919999999999999929e+01,8.162140000000002449e-02,2.355297913216074061e-03
