A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
16.373006455723207,0.9889685877017428,0.0,0.0,0.0,0.0,0.5984218285206994,0.010271294242762186,0.013977833001910363,0.7348273685454962
10.141488337954517,0.2191162600084246,0.0,0.0,0.0,0.0,0.656829608739816,0.003996490574220739,0.006630063102953162,0.6027831880575348
5.218113891921525,0.4188527420461721,0.0,0.0,0.0,0.0,0.8006498230921798,0.024820097405816612,0.04732630298713853,0.5244461502214056
2.1078606454674613,0.0635065767209018,4.251648183854218,0.048349963566622835,0.23653507891696143,0.08961554362906271,1.1965198381076791,0.019339205395846208,0.05677014122639658,0.3406580462557314
2.7957302242605127,0.42262060334176305,4.878521657225329,0.3971444713394071,6.108691643558457,1.0212329099719728,1.126479702955351,0.05105281807804429,0.18482971195441836,0.27621542845143127
2.2713683075565205,0.05963301512543414,6.520049201538832,0.007767857119695322,2.0372318794758533,0.028920605736840594,1.1807094024991378,0.013449684837653764,0.05356727825425803,0.2510802354716362
2.252227662946722,0.04602024028092873,6.524594287704739,0.004806562516437675,2.029903059505756,0.01706560454680364,1.1844707728691952,0.009964688290808005,0.04678246475963444,0.21300049798585835
2.293337108731616,0.04362009123530683,6.523746657136444,0.005704917748464923,2.039605552480576,0.015061474928574344,1.1798674687003416,0.009087256781782764,0.047543439478738354,0.19113587240247157
2.262976587300584,0.02639926020248364,6.530708316875992,0.005326752448737926,2.0300297309533604,0.015509445317321067,1.1859271295901093,0.005679720163502509,0.034126487192138136,0.16643143290795456
2.235047338951214,0.01938550419501608,6.547495699240338,0.0031702306633769415,1.9960607174557676,0.008689734660124949,1.1968768281929514,0.004353241149166931,0.02852819014480249,0.15259436813449737
2.222163941256498,0.02818621904517286,6.356544097389033,0.18748149773320782,2.0312317066544407,1.0108064756217525,1.1916758302748434,0.003304335209619863,0.02559451490180141,0.12910325600221847
