timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,4.773990000000000178e-01,2.465837780349713210e-02
8.000000000000000444e-01,2.491452000000000111e-01,9.144837513045268873e-03
1.199999999999999956e+00,1.666900000000000048e-01,6.280642578590186521e-03
1.600000000000000089e+00,1.043235999999999886e-01,8.909360412509977414e-03
2.000000000000000000e+00,7.535339999999998706e-02,1.093471527567133235e-02
2.399999999999999911e+00,6.416339999999999544e-02,1.085267236029909682e-02
2.799999999999999822e+00,5.309380000000000349e-02,8.905718271986825391e-03
3.200000000000000178e+00,5.008620000000000433e-02,5.499859847305202734e-03
3.600000000000000089e+00,4.024199999999999999e-02,7.071415056408440585e-03
4.000000000000000000e+00,3.643819999999999698e-02,7.257030021985576805e-03
4.400000000000000355e+00,3.456839999999999913e-02,4.835381490637527709e-03
4.799999999999999822e+00,2.668840000000000101e-02,3.168035015589316765e-03
5.200000000000000178e+00,2.466080000000000008e-02,8.070298745399702087e-03
5.599999999999999645e+00,1.890620000000000148e-02,5.109299672166432195e-03
6.000000000000000000e+00,2.006499999999999950e-02,3.353412068326826461e-03
6.400000000000000355e+00,1.998839999999999992e-02,4.494385771159391599e-03
6.799999999999999822e+00,1.885300000000000170e-02,2.786923357396108546e-03
7.200000000000000178e+00,1.542759999999999965e-02,3.896946953706195704e-03
7.599999999999999645e+00,1.559039999999999905e-02,3.611974108434333561e-03
8.000000000000000000e+00,1.114259999999999903e-02,4.355859967905303769e-03
8.400000000000000355e+00,1.223999999999999914e-02,2.057852302766163474e-03
8.800000000000000711e+00,1.113420000000000035e-02,1.737260487088795370e-04
9.199999999999999289e+00,1.112360000000000085e-02,3.074454172694723441e-03
9.599999999999999645e+00,1.349559999999999996e-02,4.280307133839813920e-03
1.000000000000000000e+01,1.144739999999999994e-02,7.192455322071872152e-03
1.040000000000000036e+01,1.013219999999999919e-02,3.744302143257138057e-03
1.080000000000000071e+01,5.489400000000000182e-03,1.737897194888121015e-03
1.119999999999999929e+01,5.578800000000000078e-03,1.739496289159594587e-03
1.159999999999999964e+01,7.741800000000000070e-03,5.391363875681180057e-03
1.200000000000000000e+01,7.848400000000000168e-03,2.246166258316601144e-03
1.240000000000000036e+01,7.848400000000000168e-03,2.246166258316601144e-03
1.280000000000000071e+01,1.086999999999999859e-03,1.086999999999999859e-03
1.319999999999999929e+01,4.348199999999999982e-03,2.025805454627862580e-03
1.359999999999999964e+01,3.266999999999999939e-03,1.333825888187809613e-03
1.400000000000000000e+01,6.665799999999999503e-03,1.084130315045198035e-03
1.440000000000000036e+01,5.662599999999999405e-03,1.862608455902635277e-03
1.480000000000000071e+01,6.618999999999999884e-03,2.702840283849565137e-03
1.519999999999999929e+01,4.522599999999999884e-03,2.106787734917782168e-03
1.559999999999999964e+01,4.497800000000000582e-03,2.070832499262072104e-03
1.600000000000000000e+01,5.584799999999999140e-03,1.739356760414608079e-03
1.639999999999999858e+01,5.507399999999999969e-03,3.009702071634333398e-03
1.680000000000000071e+01,5.495400000000000111e-03,2.444175108293184136e-03
1.719999999999999929e+01,4.365800000000000410e-03,2.051954224635627738e-03
1.760000000000000142e+01,5.536399999999999481e-03,2.439007392362720853e-03
1.800000000000000000e+01,6.702399999999999851e-03,2.076137485813499706e-03
1.839999999999999858e+01,6.600200000000000511e-03,4.037296327989809905e-03
1.880000000000000071e+01,8.786199999999999219e-03,4.791108174524971383e-03
1.919999999999999929e+01,6.576399999999998740e-03,2.042618236479836966e-03
1.960000000000000142e+01,5.520200000000000280e-03,2.472211366368175147e-03
2.000000000000000000e+01,3.334199999999999837e-03,2.238330547528671020e-03
2.039999999999999858e+01,4.494399999999999958e-03,4.494399999999999958e-03
2.080000000000000071e+01,6.757799999999999571e-03,4.127884620480566299e-03
2.119999999999999929e+01,3.334199999999999837e-03,2.238330547528671020e-03
