timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,5.106327999999999978e-01,1.009967692552594118e-03
8.000000000000000444e-01,2.813573999999999797e-01,6.153509242700436069e-04
1.199999999999999956e+00,1.922288000000000330e-01,1.273472551726184373e-03
1.600000000000000089e+00,1.453865999999999770e-01,5.299275988283670170e-04
2.000000000000000000e+00,1.154257999999999951e-01,8.640842204322460134e-04
2.399999999999999911e+00,9.551020000000001731e-02,9.236719331017908619e-04
2.799999999999999822e+00,7.975479999999998681e-02,4.094770323229359908e-04
3.200000000000000178e+00,6.871340000000000781e-02,2.865750512518505959e-04
3.600000000000000089e+00,6.000420000000000753e-02,4.722433059345578095e-04
4.000000000000000000e+00,5.345959999999999601e-02,1.369483844373493495e-04
4.400000000000000355e+00,4.729940000000000533e-02,3.556515991809963912e-04
4.799999999999999822e+00,4.317180000000000323e-02,3.839178818445422711e-04
5.200000000000000178e+00,3.890639999999999377e-02,4.421690400740418102e-04
5.599999999999999645e+00,3.503180000000000183e-02,3.987519780515201757e-04
6.000000000000000000e+00,3.200360000000000704e-02,4.908640952442945831e-04
6.400000000000000355e+00,2.961739999999999859e-02,6.085381335627208267e-04
6.799999999999999822e+00,2.724120000000000014e-02,3.152637625861877532e-04
7.200000000000000178e+00,2.545479999999999965e-02,4.058612324428142190e-04
7.599999999999999645e+00,2.377860000000000043e-02,1.924483307280167618e-04
8.000000000000000000e+00,2.236060000000000131e-02,2.616540846231913200e-04
8.400000000000000355e+00,2.047339999999999924e-02,2.318528843900803497e-04
8.800000000000000711e+00,1.933539999999999912e-02,2.149317566112554385e-04
9.199999999999999289e+00,1.863240000000000035e-02,1.868268182033833722e-04
9.599999999999999645e+00,1.770979999999999777e-02,1.707042471645036643e-04
1.000000000000000000e+01,1.672159999999999966e-02,2.327096044429621780e-04
1.040000000000000036e+01,1.545759999999999842e-02,2.593417822102717703e-04
1.080000000000000071e+01,1.499580000000000010e-02,2.748471211419177248e-04
1.119999999999999929e+01,1.403920000000000168e-02,1.465569513875066151e-04
1.159999999999999964e+01,1.346720000000000209e-02,3.134516549645253417e-04
1.200000000000000000e+01,1.305560000000000054e-02,2.863125215564279210e-04
1.240000000000000036e+01,1.265939999999999774e-02,2.606224472297045090e-04
1.280000000000000071e+01,1.199080000000000111e-02,3.183815949454363000e-04
1.319999999999999929e+01,1.128760000000000006e-02,1.457029855562337866e-04
1.359999999999999964e+01,1.063440000000000045e-02,1.719120705477075988e-04
1.400000000000000000e+01,1.008859999999999965e-02,1.199773311921882238e-04
1.440000000000000036e+01,9.900599999999998985e-03,1.268682781470609178e-04
1.480000000000000071e+01,9.635200000000000015e-03,2.237977658512254535e-04
1.519999999999999929e+01,9.327600000000000127e-03,1.489088983237736087e-04
1.559999999999999964e+01,8.712599999999999165e-03,1.280506149926661087e-04
1.600000000000000000e+01,8.451400000000001272e-03,1.801653684812927405e-04
1.639999999999999858e+01,8.582000000000001086e-03,1.002621563701878586e-04
1.680000000000000071e+01,8.032199999999999757e-03,1.399904996776566660e-04
1.719999999999999929e+01,7.728600000000000400e-03,9.269228662623442460e-05
1.760000000000000142e+01,7.590599999999998564e-03,1.401911552131588810e-04
1.800000000000000000e+01,7.317800000000001040e-03,1.120934431623902877e-04
1.839999999999999858e+01,6.902400000000000375e-03,1.263734940563090655e-04
1.880000000000000071e+01,6.752800000000000642e-03,1.426588237719630665e-04
1.919999999999999929e+01,6.533799999999999331e-03,1.203617048732694210e-04
1.960000000000000142e+01,6.245399999999999910e-03,1.643355104656324015e-04
2.000000000000000000e+01,6.034200000000000848e-03,9.731567191362348055e-05
2.039999999999999858e+01,5.818999999999999520e-03,2.080117785126601787e-04
2.080000000000000071e+01,5.784400000000000305e-03,2.107540272450327630e-04
2.119999999999999929e+01,5.615400000000000426e-03,1.371545114095776990e-04
2.160000000000000142e+01,5.438399999999999485e-03,1.119002234135392786e-04
2.200000000000000000e+01,5.291999999999999829e-03,5.607494984393652832e-05
2.239999999999999858e+01,5.176800000000000498e-03,8.679366336317410489e-05
2.280000000000000071e+01,5.138800000000000659e-03,2.136816323412006309e-04
2.319999999999999929e+01,5.004200000000000315e-03,1.444753958291860804e-04
2.360000000000000142e+01,4.681199999999999944e-03,1.478443100021099767e-04
2.400000000000000000e+01,4.646400000000000183e-03,5.646999203116642604e-05
2.439999999999999858e+01,4.796400000000000143e-03,1.240728012096124365e-04
2.480000000000000071e+01,4.738400000000000251e-03,1.037923889309808306e-04
2.519999999999999929e+01,4.461399999999999914e-03,1.472876776923310053e-04
2.560000000000000142e+01,4.327199999999999797e-03,1.471548164349370524e-04
2.600000000000000000e+01,4.277600000000000326e-03,7.087496031744915006e-05
2.639999999999999858e+01,4.323599999999999492e-03,7.999724995273274652e-05
2.680000000000000071e+01,4.047000000000000250e-03,2.019170621814808555e-04
2.719999999999999929e+01,4.108600000000000446e-03,1.556112463802022895e-04
2.760000000000000142e+01,3.928000000000000068e-03,1.647422228816886936e-04
2.800000000000000000e+01,3.889600000000000002e-03,1.025356523361508428e-04
2.839999999999999858e+01,3.781800000000000526e-03,2.058980330163452657e-05
2.880000000000000071e+01,3.831999999999999903e-03,9.320461361971308983e-05
2.919999999999999929e+01,3.697400000000000860e-03,1.255072109482161056e-04
2.960000000000000142e+01,3.504999999999999869e-03,6.133269927208484529e-05
3.000000000000000000e+01,3.401400000000000170e-03,9.410929815910854402e-05
3.039999999999999858e+01,3.228599999999999439e-03,9.821792097168420804e-05
3.080000000000000071e+01,3.232200000000000177e-03,1.263160322366087697e-04
3.119999999999999929e+01,3.293599999999999826e-03,6.884300981218064092e-05
3.160000000000000142e+01,3.189599999999999901e-03,1.004154370602448681e-04
3.200000000000000000e+01,3.208799999999999934e-03,1.375948400195298443e-04
3.239999999999999858e+01,3.054999999999999990e-03,1.391215296063122268e-04
3.279999999999999716e+01,3.082399999999999897e-03,1.348775741181609605e-04
3.320000000000000284e+01,3.028399999999999669e-03,3.196498083841126488e-05
3.360000000000000142e+01,2.978399999999999971e-03,4.619913419102134142e-05
3.400000000000000000e+01,2.867000000000000191e-03,4.425946226514734832e-05
3.439999999999999858e+01,2.785800000000000168e-03,1.331755983654663044e-04
3.479999999999999716e+01,2.701600000000000182e-03,1.191014693444207470e-04
3.520000000000000284e+01,2.697999999999999877e-03,1.744869622636602562e-04
3.560000000000000142e+01,2.674799999999999747e-03,1.229879668910743872e-04
3.600000000000000000e+01,2.605600000000000450e-03,1.227886802600304387e-04
3.639999999999999858e+01,2.667400000000000326e-03,7.840637729164636513e-05
3.679999999999999716e+01,2.617600000000000308e-03,1.273356195257241918e-04
3.720000000000000284e+01,2.690200000000000230e-03,7.240607709301752782e-05
3.760000000000000142e+01,2.455999999999999850e-03,7.890880812684980528e-05
3.800000000000000000e+01,2.317399999999999842e-03,7.466498510011232480e-05
3.839999999999999858e+01,2.244200000000000448e-03,1.065900558213569711e-04
3.879999999999999716e+01,2.263600000000000161e-03,1.516933090152627862e-04
3.920000000000000284e+01,2.352199999999999604e-03,9.352133446438834247e-05
3.960000000000000142e+01,2.244600000000000241e-03,1.034860377055765132e-04
4.000000000000000000e+01,2.125400000000000379e-03,7.974246045865401747e-05
4.039999999999999858e+01,2.249399999999999924e-03,8.889240687482817007e-05
4.079999999999999716e+01,2.151000000000000134e-03,9.727898025781316657e-05
4.120000000000000284e+01,2.182600000000000252e-03,7.474195608893307566e-05
4.160000000000000142e+01,2.119600000000000130e-03,5.417896270694002702e-05
4.200000000000000000e+01,2.111600000000000369e-03,7.752135189739660349e-05
4.239999999999999858e+01,2.092199999999999789e-03,9.634853397950589608e-05
4.279999999999999716e+01,2.124000000000000020e-03,8.057853312142138492e-05
4.320000000000000284e+01,2.013200000000000146e-03,7.752057791322248853e-05
4.360000000000000142e+01,2.088000000000000012e-03,9.555783589010375019e-05
4.400000000000000000e+01,2.079999999999999818e-03,1.038378543692039535e-04
4.439999999999999858e+01,2.052600000000000344e-03,6.049429725188974945e-05
4.479999999999999716e+01,2.103600000000000175e-03,1.131590031769456504e-04
4.520000000000000284e+01,2.001199999999999854e-03,4.816783158914253276e-05
4.560000000000000142e+01,2.025200000000000004e-03,4.351137782235809341e-05
4.600000000000000000e+01,1.989799999999999902e-03,7.515543892493740605e-05
4.639999999999999858e+01,1.918600000000000123e-03,7.500373324041943138e-05
4.679999999999999716e+01,1.934200000000000069e-03,9.228293450037226224e-05
4.720000000000000284e+01,1.902800000000000064e-03,1.148195976303696979e-04
4.760000000000000142e+01,1.835799999999999845e-03,6.170202589866882943e-05
4.800000000000000000e+01,1.875599999999999837e-03,6.182442882874047160e-05
4.839999999999999858e+01,1.788800000000000112e-03,5.053850017560869076e-05
4.879999999999999716e+01,1.808199999999999825e-03,1.135933096621451367e-04
4.920000000000000284e+01,1.678600000000000144e-03,1.365564352200217767e-04
4.960000000000000142e+01,1.796599999999999977e-03,1.551775112572694793e-04
5.000000000000000000e+01,1.785000000000000128e-03,1.702841742499871993e-04
5.039999999999999858e+01,1.599600000000000067e-03,9.204596677747482487e-05
5.079999999999999716e+01,1.638999999999999832e-03,6.493381245545344204e-05
5.120000000000000284e+01,1.571999999999999830e-03,8.000437488037763739e-05
5.160000000000000142e+01,1.607600000000000045e-03,5.742177287405885795e-05
5.200000000000000000e+01,1.532600000000000065e-03,5.966204823839020322e-05
5.239999999999999858e+01,1.587799999999999889e-03,8.644269778298224369e-05
5.279999999999999716e+01,1.603599999999999730e-03,6.835466333762459188e-05
5.320000000000000284e+01,1.646799999999999913e-03,3.517157943567503838e-05
5.360000000000000142e+01,1.572199999999999943e-03,9.532911412574861406e-05
5.400000000000000000e+01,1.532799999999999744e-03,6.883778032447005705e-05
5.439999999999999858e+01,1.619199999999999893e-03,4.805351183836621459e-05
5.479999999999999716e+01,1.560399999999999981e-03,5.059802367681963885e-05
5.520000000000000284e+01,1.536400000000000049e-03,6.457135587859369984e-05
5.560000000000000142e+01,1.386800000000000099e-03,7.754057002627721734e-05
5.600000000000000000e+01,1.371000000000000040e-03,4.930821432580982888e-05
5.639999999999999858e+01,1.461599999999999965e-03,4.531180861541502414e-05
5.679999999999999716e+01,1.492999999999999969e-03,8.927541654901422310e-05
5.720000000000000284e+01,1.437799999999999929e-03,7.675245924398772725e-05
5.760000000000000142e+01,1.410599999999999918e-03,9.103109358894899872e-05
5.800000000000000000e+01,1.371199999999999936e-03,9.303354233823413818e-05
5.839999999999999858e+01,1.276400000000000017e-03,1.004328631474777576e-04
5.879999999999999716e+01,1.331399999999999945e-03,7.299972602688311425e-05
5.920000000000000284e+01,1.363000000000000062e-03,5.219865898660614584e-05
5.960000000000000142e+01,1.316200000000000009e-03,5.670484988076417799e-05
6.000000000000000000e+01,1.253000000000000207e-03,3.293630216038223661e-05
6.039999999999999858e+01,1.359200000000000078e-03,3.820130887809995230e-05
6.079999999999999716e+01,1.288399999999999875e-03,5.843166949523177865e-05
6.120000000000000284e+01,1.264600000000000056e-03,3.886077714096824711e-05
6.160000000000000142e+01,1.296199999999999956e-03,5.227083316726449528e-05
6.200000000000000000e+01,1.304199999999999934e-03,8.474337732236070524e-05
6.239999999999999858e+01,1.280200000000000001e-03,1.214822620796962560e-04
6.279999999999999716e+01,1.189600000000000076e-03,6.935603794912164667e-05
6.320000000000000284e+01,1.201800000000000047e-03,1.003361350660867291e-04
6.360000000000000142e+01,1.091200000000000069e-03,5.510662392126741092e-05
6.400000000000000000e+01,1.083399999999999988e-03,5.914862635767631391e-05
6.440000000000000568e+01,1.178000000000000011e-03,7.299726022255902883e-05
6.479999999999999716e+01,1.245000000000000013e-03,3.223507406537172058e-05
6.520000000000000284e+01,1.158399999999999968e-03,6.244565637416263912e-05
6.559999999999999432e+01,1.158600000000000081e-03,7.124647359694374123e-05
6.600000000000000000e+01,1.126599999999999737e-03,3.802315084261167447e-05
6.640000000000000568e+01,1.126799999999999850e-03,9.042035169141954916e-05
6.679999999999999716e+01,1.115000000000000106e-03,5.625033333234568533e-05
6.720000000000000284e+01,1.111000000000000008e-03,7.220734034708660887e-05
6.759999999999999432e+01,1.079600000000000004e-03,9.839441041034800652e-05
6.800000000000000000e+01,9.060000000000000128e-04,5.088418221805277638e-05
6.840000000000000568e+01,1.000800000000000040e-03,7.052687431043570441e-05
6.879999999999999716e+01,1.020599999999999979e-03,7.934771578312760495e-05
6.920000000000000284e+01,1.039999999999999909e-03,2.743173344869040520e-05
6.959999999999999432e+01,8.942000000000000512e-04,6.836329424479193912e-05
7.000000000000000000e+01,8.864000000000000785e-04,3.858056505547840712e-05
7.040000000000000568e+01,9.178000000000000828e-04,6.376786024322909582e-05
7.079999999999999716e+01,9.573999999999999611e-04,7.445240090151558252e-05
7.120000000000000284e+01,9.455999999999998911e-04,2.815066606672032956e-05
7.159999999999999432e+01,1.036000000000000029e-03,3.789986807364899155e-05
7.200000000000000000e+01,9.377999999999999184e-04,5.726901430965964149e-05
7.240000000000000568e+01,1.024600000000000077e-03,4.111642007762836016e-05
7.279999999999999716e+01,9.653999999999999387e-04,5.758784593992033620e-05
7.320000000000000284e+01,9.221999999999999729e-04,5.308992371439232868e-05
7.359999999999999432e+01,9.811999999999999975e-04,4.638253981834113447e-05
7.400000000000000000e+01,1.004800000000000137e-03,2.816096589252577005e-05
7.440000000000000568e+01,8.590000000000000630e-04,7.070572819793315437e-05
7.479999999999999716e+01,9.022000000000000288e-04,4.963103867540955428e-05
7.520000000000000284e+01,8.984000000000000449e-04,4.118567712202871446e-05
7.559999999999999432e+01,9.613999999999999499e-04,5.866140127886477768e-05
7.600000000000000000e+01,9.180000000000000876e-04,4.887739763939973964e-05
