cluster_size, probability, probability_err
1.000000000000000000e+00,5.915730876616070999e-01,4.719681025764651573e-03
2.000000000000000000e+00,2.102653164519343587e-01,2.829657527627004333e-03
3.000000000000000000e+00,7.330413740242626430e-02,2.345129760073618678e-03
4.000000000000000000e+00,3.824717775192403718e-02,5.101361493172829401e-04
5.000000000000000000e+00,2.173013336515061331e-02,8.994019292024782843e-04
6.000000000000000000e+00,1.486549797466801826e-02,2.752446771691087739e-04
7.000000000000000000e+00,8.252135495522077216e-03,4.118417189550796368e-04
8.000000000000000000e+00,5.882531709064854446e-03,1.867517778726680540e-04
9.000000000000000000e+00,4.300957628357894580e-03,3.320264801666004051e-04
1.000000000000000000e+01,3.135688846273864110e-03,2.341422507882651096e-04
1.100000000000000000e+01,2.013667164188019318e-03,1.177918286373130064e-04
1.200000000000000000e+01,1.345021841182736161e-03,7.859674004917113191e-05
1.300000000000000000e+01,1.448460591061655721e-03,1.328484641089968115e-04
1.400000000000000000e+01,6.647455882981000196e-04,7.961943541882400034e-05
1.500000000000000000e+01,7.384846045589417256e-04,6.738220825330566225e-06
1.600000000000000000e+01,5.980925887517111669e-04,8.966631514985267130e-05
1.700000000000000000e+01,4.867525663671027031e-04,1.119249129379348520e-04
1.800000000000000000e+01,4.653072493481917073e-04,1.221604017565289875e-04
1.900000000000000000e+01,3.842368472216694327e-04,5.127785934011234477e-05
2.000000000000000000e+01,4.563518350102916191e-04,9.112952209558247989e-05
2.100000000000000000e+01,1.789469859470416786e-04,3.060026701968843600e-05
2.200000000000000000e+01,1.426945511290833286e-04,3.555573032912656890e-05
2.300000000000000000e+01,1.092400069381999918e-04,1.594863588941855808e-05
2.400000000000000000e+01,1.146359835039388689e-04,5.462738657826802412e-05
2.500000000000000000e+01,1.108507329795166657e-04,1.565212170059031163e-05
2.600000000000000000e+01,1.945222533457500034e-05,1.945222533457500034e-05
2.700000000000000000e+01,1.254864748897000035e-04,2.373825542633492455e-05
2.800000000000000000e+01,1.036959698077083311e-04,1.578055877428184418e-05
2.900000000000000000e+01,5.910845282824444901e-05,3.459666920306068110e-05
3.000000000000000000e+01,1.417233560089999982e-05,1.417233560089999982e-05
3.200000000000000000e+01,1.626333593546666625e-05,1.626333593546666964e-05
3.300000000000000000e+01,1.740462266777500163e-05,1.740462266777500163e-05
3.400000000000000000e+01,3.991060025541944830e-05,2.055710223649443360e-05
3.500000000000000000e+01,2.543752543752222104e-05,2.543752543752222104e-05
3.700000000000000000e+01,1.417233560089999982e-05,1.417233560089999982e-05
3.800000000000000000e+01,4.670122017059722715e-05,2.396170265956643303e-05
3.900000000000000000e+01,2.156659765354999815e-05,2.156659765354999815e-05
4.100000000000000000e+01,3.734847941596667161e-05,1.867439478753076876e-05
4.800000000000000000e+01,1.771541950113333331e-05,1.771541950113333670e-05
4.900000000000000000e+01,1.740462266777500163e-05,1.740462266777500163e-05
5.600000000000000000e+01,1.574703955655833287e-05,1.574703955655833626e-05
5.800000000000000000e+01,2.405002405002221928e-05,2.405002405002222267e-05
6.200000000000000000e+01,1.358991085018333295e-05,1.358991085018333464e-05
1.794000000000000000e+03,1.863030032043333660e-05,1.863030032043333660e-05
1.804000000000000000e+03,1.358991085018333295e-05,1.358991085018333464e-05
1.816000000000000000e+03,1.917030902537778103e-05,1.917030902537778103e-05
1.818000000000000000e+03,1.480691779199166585e-05,1.480691779199166754e-05
1.820000000000000000e+03,2.991937515745833438e-05,2.991937515745834116e-05
