cluster_size, probability, probability_err
1.000000000000000000e+00,5.010920210902191085e-01,1.099869579857236943e-03
2.000000000000000000e+00,2.115732074375255845e-01,1.153930830282703978e-03
3.000000000000000000e+00,8.624895541893841389e-02,6.942273490567522042e-04
4.000000000000000000e+00,5.091847376685226106e-02,7.519145133939877067e-04
5.000000000000000000e+00,3.157796108269410318e-02,6.016931432653849481e-04
6.000000000000000000e+00,2.174107133509857459e-02,3.464836766875969303e-04
7.000000000000000000e+00,1.578390570013459004e-02,4.089215672157989851e-04
8.000000000000000000e+00,1.169130886127735768e-02,2.963759881707510985e-04
9.000000000000000000e+00,9.056018194686196732e-03,6.749636220358730550e-05
1.000000000000000000e+01,6.964276995238236588e-03,2.882934209029100318e-04
1.100000000000000000e+01,5.453758652386114271e-03,2.802196210103286727e-04
1.200000000000000000e+01,4.227033941098091649e-03,2.538053062126362073e-05
1.300000000000000000e+01,3.915338001600311008e-03,4.860903693741166912e-04
1.400000000000000000e+01,3.343394497435277831e-03,2.678991680939170317e-04
1.500000000000000000e+01,2.894023417855811492e-03,3.699250336666397949e-04
1.600000000000000000e+01,2.399117831211869389e-03,1.779554926485403294e-04
1.700000000000000000e+01,1.962713019742491540e-03,2.134398813857552068e-04
1.800000000000000000e+01,1.960768394950683589e-03,5.893105968585688560e-05
1.900000000000000000e+01,1.479520127930269470e-03,7.976311303690153680e-05
2.000000000000000000e+01,1.334844465550216611e-03,1.427928261439965129e-04
2.100000000000000000e+01,1.097456040302091651e-03,1.074720459073034073e-04
2.200000000000000000e+01,9.998561348298691965e-04,8.690272545198521608e-05
2.300000000000000000e+01,9.408043439893416229e-04,1.101411747314627934e-04
2.400000000000000000e+01,1.012277325912397342e-03,1.039186158994693274e-04
2.500000000000000000e+01,7.698327808165749417e-04,5.616492685212971325e-05
2.600000000000000000e+01,7.150774128242888029e-04,5.777920000668445606e-05
2.700000000000000000e+01,6.013366225171111598e-04,7.225218435113015816e-05
2.800000000000000000e+01,5.964982503662499694e-04,1.359351282859103018e-04
2.900000000000000000e+01,4.764369284251026974e-04,5.618217381270234788e-05
3.000000000000000000e+01,4.197355918795083146e-04,7.858645225555724583e-05
3.100000000000000000e+01,3.183435085800999744e-04,2.455865724852660033e-05
3.200000000000000000e+01,4.147559164488472529e-04,8.325266818996495571e-05
3.300000000000000000e+01,3.091008751296888540e-04,8.478694088677574234e-05
3.400000000000000000e+01,3.436210001138029647e-04,7.427649960277040049e-05
3.500000000000000000e+01,3.157501581587166505e-04,2.231695153777450217e-05
3.600000000000000000e+01,1.789121343822671522e-04,5.304936136352475593e-05
3.700000000000000000e+01,1.996651964939805850e-04,1.126176964479400731e-06
3.800000000000000000e+01,2.761020776643638929e-04,2.198332362431213187e-05
3.900000000000000000e+01,2.653766196382361222e-04,1.956103139424943146e-05
4.000000000000000000e+01,2.219409277980110868e-04,4.285320782398742786e-05
4.100000000000000000e+01,2.637229657897916532e-04,4.591306184321040197e-05
4.200000000000000000e+01,1.152162501924000170e-04,1.959632187425049924e-05
4.300000000000000000e+01,1.770198379648944343e-04,5.838033405531740472e-05
4.400000000000000000e+01,1.036406525849999988e-04,1.542213778453492668e-05
4.500000000000000000e+01,1.856376280694138853e-04,2.384248222542235710e-05
4.600000000000000000e+01,1.921765287623360921e-04,7.466154820023686886e-05
4.700000000000000000e+01,1.290233846599055459e-04,2.569391614083178579e-05
4.800000000000000000e+01,7.065000941272222537e-05,8.711429362203999133e-06
4.900000000000000000e+01,5.817430317735555783e-05,2.908835802972633598e-05
5.000000000000000000e+01,9.780197012830555000e-05,3.496950739038822597e-05
5.100000000000000000e+01,8.424215986417223111e-05,2.101386327786350792e-05
5.200000000000000000e+01,1.104710324982944404e-04,3.227480231929876311e-05
5.300000000000000000e+01,7.107480102823333131e-05,5.124256919679416464e-05
5.400000000000000000e+01,1.530151258531083417e-04,8.296254071708986002e-05
5.500000000000000000e+01,1.225238609398083287e-04,2.596557334366065057e-05
5.600000000000000000e+01,6.664035127340576137e-05,7.479289824966822937e-06
5.700000000000000000e+01,5.167032403722500206e-05,5.167032403722500206e-05
5.800000000000000000e+01,2.278140788478888955e-05,1.220640467257988610e-05
5.900000000000000000e+01,1.164952829261944374e-04,4.817919486356343019e-05
6.000000000000000000e+01,5.791099774623888625e-05,3.281446414186275565e-05
6.100000000000000000e+01,2.875886132413333563e-05,1.438197877585164789e-05
6.200000000000000000e+01,1.191667858334444394e-05,1.191667858334444563e-05
6.300000000000000000e+01,7.442111710297221437e-05,9.787383155148799628e-06
6.400000000000000000e+01,6.930032109255506855e-05,4.503806567770954583e-05
6.500000000000000000e+01,3.138560161722843216e-05,1.671955334152654027e-05
6.600000000000000000e+01,1.153562200073333265e-05,1.153562200073333265e-05
6.700000000000000000e+01,2.466605950212243426e-05,1.431984445948279196e-05
6.800000000000000000e+01,6.495194079181666519e-05,1.818377690752392848e-05
6.900000000000000000e+01,3.968518544975555847e-05,2.291301630765393634e-05
7.000000000000000000e+01,5.381361941050277585e-05,1.477587786812240815e-05
7.100000000000000000e+01,6.987176140301666768e-05,9.166240987471253697e-06
7.200000000000000000e+01,2.103370706908909687e-05,1.134155080366939184e-05
7.300000000000000000e+01,2.862093505367777698e-05,1.432613878635501589e-05
7.400000000000000000e+01,7.080456436310278163e-05,1.604260525587994065e-05
7.500000000000000000e+01,4.887586378513055586e-05,4.545675741377417063e-06
7.600000000000000000e+01,3.025236591488333513e-05,3.025236591488333852e-05
7.700000000000000000e+01,1.066734937702679355e-05,1.066734937702679524e-05
7.800000000000000000e+01,4.523600627988465798e-05,1.398851595139286228e-05
7.900000000000000000e+01,3.698686939235833795e-05,2.950878711964829343e-06
8.000000000000000000e+01,9.448223733933333777e-06,9.448223733933333777e-06
8.100000000000000000e+01,1.102292768959166683e-05,1.102292768959166683e-05
8.200000000000000000e+01,8.937508937508333376e-06,8.937508937508333376e-06
8.300000000000000000e+01,3.708994158620000425e-05,2.229210520976125491e-05
8.500000000000000000e+01,2.173752173751389172e-05,1.133126133125598252e-05
8.600000000000000000e+01,9.920634920633333287e-06,9.920634920633334981e-06
8.700000000000000000e+01,6.448034913378333202e-05,2.775643414958185829e-05
8.800000000000000000e+01,2.199384628382500129e-05,1.124828649825537820e-05
8.900000000000000000e+01,2.794139335951111068e-05,1.446314525679911408e-05
9.000000000000000000e+01,3.753700592473055133e-05,4.676203700182215090e-06
9.100000000000000000e+01,1.181027966741666510e-05,1.181027966741666680e-05
9.200000000000000000e+01,2.530146425494444518e-05,1.350560312009153992e-05
9.300000000000000000e+01,5.342252235525832938e-05,1.619856581242986104e-05
9.500000000000000000e+01,2.465882567921666573e-05,1.290805607380398877e-05
9.600000000000000000e+01,1.093182911364729848e-05,1.093182911364729679e-05
9.700000000000000000e+01,8.937508937508333376e-06,8.937508937508333376e-06
9.800000000000000000e+01,3.659369490176388483e-05,2.124698847707215244e-06
9.900000000000000000e+01,1.833399572284166495e-05,1.833399572284166495e-05
1.000000000000000000e+02,2.572016460904722260e-05,1.324791033018485375e-05
1.010000000000000000e+02,1.392369813422222121e-05,1.392369813422222121e-05
1.040000000000000000e+02,8.065556846044652045e-06,8.065556846044653739e-06
1.060000000000000000e+02,1.921962086032500108e-05,1.921962086032499769e-05
1.070000000000000000e+02,3.291654291435832828e-05,1.792230565517735535e-05
1.080000000000000000e+02,1.407182258245555683e-05,1.407182258245555853e-05
1.090000000000000000e+02,1.153562200073333265e-05,1.153562200073333265e-05
1.120000000000000000e+02,2.301718267064444264e-05,1.183268740600834546e-05
1.140000000000000000e+02,9.271621421149999346e-06,9.271621421150001040e-06
1.150000000000000000e+02,8.937508937508333376e-06,8.937508937508333376e-06
1.180000000000000000e+02,9.359089547766667502e-06,9.359089547766667502e-06
1.270000000000000000e+02,2.580367163700000030e-05,1.299091326204644751e-05
1.310000000000000000e+02,1.078329882677499908e-05,1.078329882677499908e-05
1.340000000000000000e+02,1.453572882143333343e-05,1.453572882143333174e-05
