cluster_size, probability, probability_err
1.000000000000000000e+00,4.155761978433889503e-01,5.574799153059654001e-04
2.000000000000000000e+00,2.145803271235889598e-01,7.235587270460255025e-04
3.000000000000000000e+00,9.352087935618118297e-02,3.378405059570122938e-04
4.000000000000000000e+00,6.314615781764224001e-02,5.243699193840359232e-04
5.000000000000000000e+00,3.980368268249215996e-02,1.581282587774983459e-04
6.000000000000000000e+00,3.024192032991360191e-02,2.026651392892643523e-04
7.000000000000000000e+00,2.204127634938240696e-02,2.855043012180262800e-04
8.000000000000000000e+00,1.711928203157578321e-02,2.378996216378372009e-04
9.000000000000000000e+00,1.343243638415091146e-02,2.866415671492000762e-04
1.000000000000000000e+01,1.073693693813369127e-02,8.427483071861183281e-05
1.100000000000000000e+01,9.228861066748819675e-03,2.893479115980722221e-04
1.200000000000000000e+01,7.429598395819053680e-03,2.851130402406144490e-05
1.300000000000000000e+01,6.629480854110299942e-03,1.003917490260652744e-04
1.400000000000000000e+01,5.655197562091605727e-03,1.064614592922278084e-04
1.500000000000000000e+01,4.920437852914650093e-03,9.631720115061037548e-05
1.600000000000000000e+01,4.238985423680361429e-03,9.416116158887869315e-05
1.700000000000000000e+01,4.004587381694966856e-03,1.027134364881505593e-04
1.800000000000000000e+01,3.334210041650377803e-03,1.570259557977894747e-04
1.900000000000000000e+01,2.805305886035397087e-03,1.648342239834340824e-04
2.000000000000000000e+01,2.713295491025260932e-03,2.428355485627921436e-04
2.100000000000000000e+01,2.324526922579016591e-03,1.042049454087371841e-04
2.200000000000000000e+01,1.939812185633724715e-03,2.062229170698960071e-04
2.300000000000000000e+01,1.786646590781777689e-03,5.502688316038322890e-05
2.400000000000000000e+01,1.578833373135780710e-03,3.367723241155179197e-05
2.500000000000000000e+01,1.501961016182813994e-03,1.503547945100953867e-04
2.600000000000000000e+01,1.460305771956391455e-03,5.062354043160831844e-05
2.700000000000000000e+01,1.447884533565589040e-03,5.663269591092665202e-05
2.800000000000000000e+01,1.117181860657583256e-03,6.053748667836651151e-05
2.900000000000000000e+01,1.235897590108480651e-03,4.375963177622819441e-05
3.000000000000000000e+01,9.653102461976917218e-04,1.103863227269271828e-04
3.100000000000000000e+01,8.884368410688194516e-04,5.159282297081943850e-05
3.200000000000000000e+01,7.987472188654611699e-04,5.272148450239656206e-06
3.300000000000000000e+01,8.009694177700110848e-04,4.120100480455505642e-05
3.400000000000000000e+01,5.952214239681306212e-04,4.818675668846536796e-05
3.500000000000000000e+01,5.645077997164971335e-04,1.104415149989626868e-04
3.600000000000000000e+01,6.386477930277028583e-04,3.133873194389737534e-05
3.700000000000000000e+01,4.473779907080111212e-04,4.366297689315054331e-05
3.800000000000000000e+01,5.604865130348110451e-04,3.113447802763788340e-05
3.900000000000000000e+01,4.723465331878832292e-04,4.413052918466770375e-05
4.000000000000000000e+01,4.680059665910250096e-04,4.099193030478597320e-05
4.100000000000000000e+01,4.520934740647972205e-04,4.612142097702198095e-05
4.200000000000000000e+01,3.902158162975111026e-04,4.518854973156613769e-05
4.300000000000000000e+01,4.213407194811610921e-04,2.728278015005119986e-05
4.400000000000000000e+01,3.302962045873499876e-04,3.652890057449237343e-05
4.500000000000000000e+01,3.107103006062138695e-04,2.903995330987743352e-05
4.600000000000000000e+01,3.289185340910869872e-04,7.718752618196274867e-06
4.700000000000000000e+01,2.461192153116277862e-04,2.139596934346644079e-05
4.800000000000000000e+01,2.454928034902449196e-04,2.182733340719160813e-05
4.900000000000000000e+01,2.216630837976677610e-04,4.062457421239952835e-05
5.000000000000000000e+01,2.541176507423278008e-04,2.415866757869691367e-05
5.100000000000000000e+01,2.418626415138892339e-04,2.569395033635526364e-05
5.200000000000000000e+01,1.713687765551465245e-04,2.696503637157684561e-05
5.300000000000000000e+01,1.942248158147000042e-04,2.278286761284485591e-05
5.400000000000000000e+01,1.662068952625581390e-04,1.884566342490015560e-06
5.500000000000000000e+01,1.587201850702357189e-04,2.969625356899616484e-05
5.600000000000000000e+01,1.203029702352398887e-04,6.525495390594156806e-07
5.700000000000000000e+01,1.458060449395536310e-04,2.736232069466292658e-05
5.800000000000000000e+01,1.576722024818951601e-04,4.440354768251702225e-05
5.900000000000000000e+01,1.069390378739086268e-04,3.179266728502172930e-05
6.000000000000000000e+01,1.094649088480399252e-04,1.469855088106064437e-05
6.100000000000000000e+01,1.031182155823620589e-04,3.086234430470381735e-05
6.200000000000000000e+01,1.381776699697321057e-04,2.277038486573532049e-05
6.300000000000000000e+01,1.273028735007415550e-04,2.860893039163867177e-05
6.400000000000000000e+01,7.812226035905604630e-05,2.020200220166892280e-06
6.500000000000000000e+01,1.174142955952677160e-04,3.389744119043640216e-05
6.600000000000000000e+01,9.013836588130865900e-05,1.408680092884680630e-05
6.700000000000000000e+01,6.648022882351521722e-05,1.840024379253653615e-05
6.800000000000000000e+01,6.087420333815359323e-05,1.177938455042745973e-06
6.900000000000000000e+01,8.927612113674469549e-05,2.466160910140065442e-05
7.000000000000000000e+01,6.500563240366179164e-05,2.099213366620420194e-05
7.100000000000000000e+01,9.884300487786444481e-05,4.146933349156549782e-05
7.200000000000000000e+01,6.005748036385066390e-05,1.033592261906444862e-05
7.300000000000000000e+01,8.021035540722595370e-05,2.202305045129501315e-05
7.400000000000000000e+01,8.750683120617073173e-05,1.904220321531182152e-05
7.500000000000000000e+01,4.898344448445096302e-05,1.705352012671794155e-05
7.600000000000000000e+01,7.104088678709301428e-05,2.019292240671689777e-05
7.700000000000000000e+01,5.732861054190327286e-05,1.470549186209438274e-05
7.800000000000000000e+01,7.738233623553493739e-05,8.277488991518657259e-06
7.900000000000000000e+01,1.982770668946351754e-05,1.121283710975685895e-05
8.000000000000000000e+01,3.402683793638536063e-05,7.546658918802524270e-06
8.100000000000000000e+01,2.479964968421338701e-05,1.285466484270490937e-05
8.200000000000000000e+01,3.096253427474140459e-05,1.832559078353015078e-05
8.300000000000000000e+01,4.415369466814622346e-05,8.892346750624511401e-06
8.400000000000000000e+01,2.417246430710387126e-05,3.008677178096168838e-06
8.500000000000000000e+01,2.987133083673340457e-05,5.150559877795665808e-06
8.600000000000000000e+01,3.921901595910323219e-05,1.349581737345941696e-05
8.700000000000000000e+01,2.411364312050258654e-05,3.752506405813393363e-06
8.800000000000000000e+01,3.500382533337380460e-05,1.791100826972206038e-05
8.900000000000000000e+01,3.934279590191564591e-05,1.390304733425471603e-05
9.000000000000000000e+01,2.019138595686723533e-05,1.303662039392871107e-05
9.100000000000000000e+01,2.061465267109646870e-05,2.061465267109647209e-05
