r,gNN_mean,gNN_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,7.811137381855857379e-04,1.199587723249392781e-04
9.428571428571428381e-01,1.005268615309180269e-01,1.128516504054383283e-03
1.000000000000000000e+00,7.106933868114162500e-01,4.678278943204563188e-03
1.057142857142856940e+00,1.411570412824421750e+00,5.927171339174814278e-03
1.114285714285714324e+00,1.570931072289051489e+00,4.739969355302779512e-03
1.171428571428571264e+00,1.471490597322645089e+00,6.188997683077114738e-03
1.228571428571428648e+00,1.355440174979460455e+00,3.896425895409323745e-03
1.285714285714285587e+00,1.275099734729042478e+00,4.527274298639672422e-03
1.342857142857142971e+00,1.204338385121174193e+00,5.424794870650767771e-03
1.399999999999999911e+00,1.138392115295551621e+00,3.903475630671445189e-03
1.457142857142857295e+00,1.074267517695434160e+00,3.112537404748941684e-03
1.514285714285714235e+00,1.034540113689092156e+00,3.322600903206482034e-03
1.571428571428571175e+00,9.934194693719360369e-01,3.490233239071940333e-03
1.628571428571428559e+00,9.697164162573065349e-01,3.150509421661492303e-03
1.685714285714285499e+00,9.562113112334031939e-01,2.128885347106339396e-03
1.742857142857142883e+00,9.423680245281772505e-01,3.258813350902685542e-03
1.799999999999999822e+00,9.318151368077323138e-01,2.483457481923410579e-03
1.857142857142857206e+00,9.340098059931207786e-01,2.523427578596006571e-03
1.914285714285714146e+00,9.458370914830169784e-01,3.081694595706577222e-03
1.971428571428571530e+00,9.570239622591960593e-01,2.382150260596138831e-03
2.028571428571428470e+00,9.744625832384377073e-01,2.703167066812407846e-03
2.085714285714285410e+00,9.867863736171852418e-01,2.915257494349307241e-03
2.142857142857142794e+00,1.005245032043722953e+00,1.851748382008298324e-03
2.200000000000000178e+00,1.012412622039412291e+00,3.027827444472640413e-03
2.257142857142857117e+00,1.018016595703401972e+00,2.687014872430335162e-03
2.314285714285714057e+00,1.012917278615972361e+00,2.339812062446921907e-03
2.371428571428571441e+00,1.021318783476929948e+00,2.030170564851116379e-03
2.428571428571428381e+00,1.014682452606892493e+00,1.913556048424510563e-03
2.485714285714285765e+00,1.012145863932923273e+00,2.318908709504202085e-03
2.542857142857142705e+00,1.010945004644945078e+00,1.853378956773722025e-03
2.599999999999999645e+00,1.007714287099960693e+00,2.087887625845212102e-03
2.657142857142857029e+00,1.002583703767431222e+00,2.239316085902498532e-03
2.714285714285714413e+00,9.999703765716789761e-01,2.554941794183101904e-03
2.771428571428571352e+00,9.972090394835225746e-01,1.383077822609347094e-03
2.828571428571428292e+00,9.935752917449480748e-01,2.057893235607682111e-03
2.885714285714285676e+00,9.931384413690974577e-01,2.261578601912256781e-03
2.942857142857143060e+00,9.959630886888474199e-01,1.280559931488643288e-03
3.000000000000000000e+00,9.953211995022941405e-01,1.774149795069999242e-03
3.057142857142856940e+00,1.001111313899468280e+00,1.976995901045844762e-03
3.114285714285713880e+00,9.997930811910050730e-01,1.741223649928547905e-03
3.171428571428571264e+00,9.952740492917925286e-01,2.199393971943820573e-03
3.228571428571428648e+00,9.993267319554804962e-01,1.125691546148301558e-03
3.285714285714285587e+00,9.988439849090406941e-01,1.640632946289701487e-03
3.342857142857142527e+00,1.000581492041511478e+00,1.530303439352423368e-03
3.399999999999999911e+00,9.991868050386167877e-01,1.549733728513677305e-03
3.457142857142857295e+00,9.994215999340699819e-01,1.228005607612812607e-03
3.514285714285714235e+00,9.987563862231061407e-01,9.787849315609044917e-04
3.571428571428571175e+00,9.985646543520922958e-01,1.519571036248163051e-03
3.628571428571428559e+00,1.001318830642462299e+00,1.475344074770443053e-03
3.685714285714285499e+00,1.000485074483626224e+00,9.840971817200261460e-04
3.742857142857142883e+00,1.001119896431623468e+00,1.104187601519310670e-03
3.799999999999999822e+00,9.984666358870063485e-01,1.103242361216998091e-03
3.857142857142856762e+00,9.997547434374455255e-01,1.340375896876427279e-03
3.914285714285714146e+00,9.992265510967254238e-01,1.272125680878557780e-03
3.971428571428571530e+00,1.001470334831166653e+00,9.792971138794705904e-04
4.028571428571428470e+00,1.000042021500531675e+00,4.651186518363708915e-04
4.085714285714285410e+00,9.977550313250507230e-01,1.299684350854839925e-03
4.142857142857142350e+00,9.990007485539033061e-01,1.528241528240918950e-03
4.200000000000000178e+00,9.972315903666360004e-01,9.197257687995841419e-04
4.257142857142857117e+00,9.980095812295648461e-01,9.107684778753390772e-04
4.314285714285714057e+00,1.000637131317220652e+00,1.048770897807325313e-03
4.371428571428570997e+00,9.969349737032988656e-01,9.164651638851379787e-04
4.428571428571428825e+00,9.991868806147106152e-01,1.242548686333237642e-03
4.485714285714285765e+00,9.985666993527436697e-01,1.106144087116941793e-03
4.542857142857142705e+00,9.987866391573497760e-01,1.641906055828021944e-03
4.599999999999999645e+00,9.997058453383595999e-01,1.022312777693702018e-03
4.657142857142856585e+00,1.000912082691748806e+00,9.761843100692288141e-04
4.714285714285714413e+00,9.973127034759903253e-01,1.381237008695479886e-03
4.771428571428571352e+00,9.988479808789619829e-01,1.221101137380749616e-03
4.828571428571428292e+00,9.996225989278653135e-01,8.502529481211738198e-04
4.885714285714285232e+00,9.994878755813116911e-01,6.980871356447442564e-04
4.942857142857143060e+00,9.975684032059239925e-01,9.528340059578280404e-04
5.000000000000000000e+00,9.990499866317128497e-01,1.318845711441492003e-03
5.057142857142856940e+00,9.995345527193914004e-01,1.563103338385983011e-03
5.114285714285713880e+00,1.000346740897586795e+00,1.082228243915540509e-03
5.171428571428570820e+00,9.994732669383067369e-01,8.310362270545846100e-04
5.228571428571428648e+00,9.984824040221356167e-01,1.049308792356653478e-03
5.285714285714285587e+00,9.966015744983709457e-01,1.154388131042732987e-03
5.342857142857142527e+00,9.996810982151884684e-01,1.028414457604950524e-03
5.400000000000000355e+00,1.000697506458791963e+00,7.385262780033023276e-04
5.457142857142857295e+00,9.975276305449440883e-01,7.664429106085028729e-04
5.514285714285714235e+00,9.991294807094742714e-01,8.338563571825301961e-04
5.571428571428571175e+00,9.981773478639797137e-01,8.816722542684152534e-04
5.628571428571428115e+00,9.992509745795050691e-01,7.272019923331721420e-04
5.685714285714285054e+00,1.000243530327247665e+00,1.139402736376490463e-03
5.742857142857142883e+00,1.000604928073315580e+00,9.937466988914520852e-04
