r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,6.911719413492811313e-05,3.338975103589913605e-05
9.499999999999999556e-01,2.041303943491838968e-01,1.164613380956111815e-03
1.050000000000000044e+00,1.294655349660366550e+00,4.805030985236494884e-03
1.150000000000000133e+00,1.503253891934311470e+00,2.764787809711997425e-03
1.250000000000000000e+00,1.330810672231333536e+00,2.881434551815767117e-03
1.350000000000000089e+00,1.184338497915132571e+00,2.199416546555595531e-03
1.450000000000000178e+00,1.079621793436989829e+00,3.703902025732802843e-03
1.550000000000000044e+00,1.009647955586008283e+00,2.421416401717138740e-03
1.650000000000000133e+00,9.599644462729953753e-01,2.336462564653377528e-03
1.750000000000000000e+00,9.395242837372783651e-01,3.005522975878726841e-03
1.850000000000000089e+00,9.353345646118678136e-01,2.079603777957219658e-03
1.950000000000000178e+00,9.521400020371324491e-01,1.593626216194462836e-03
2.049999999999999822e+00,9.794234567413798720e-01,1.645821840490780926e-03
2.150000000000000355e+00,1.005880841928192160e+00,1.804119555180332774e-03
2.250000000000000000e+00,1.018289136409785467e+00,1.378371555110798237e-03
2.350000000000000533e+00,1.017432261342496425e+00,1.455886210077847031e-03
2.450000000000000178e+00,1.011949187457769295e+00,1.487712980258932595e-03
2.549999999999999822e+00,1.013020510846968536e+00,1.724643123225032488e-03
2.650000000000000355e+00,9.994827121844804818e-01,1.152615322307029002e-03
2.750000000000000000e+00,9.969418892999659665e-01,1.097100689330404765e-03
2.850000000000000533e+00,9.956716966245645617e-01,1.322346553474036852e-03
2.950000000000000178e+00,9.973007579572232828e-01,1.228856701033941359e-03
3.049999999999999822e+00,9.967912945302052075e-01,1.692304252664939262e-03
3.150000000000000355e+00,9.978448029301631994e-01,1.640064065455136208e-03
3.250000000000000000e+00,9.999654388605057065e-01,9.754291599370454747e-04
3.350000000000000533e+00,1.000426991201397886e+00,1.136107604507073003e-03
3.450000000000000178e+00,1.001265801373210973e+00,9.581311121919652233e-04
3.549999999999999822e+00,1.002324742885193354e+00,9.226936100416196877e-04
3.650000000000000355e+00,1.001195708434326814e+00,8.956694676675611231e-04
3.750000000000000000e+00,9.996467506860075014e-01,1.146420295757536942e-03
3.850000000000000533e+00,1.001681915938340994e+00,8.456195889900525132e-04
3.950000000000000178e+00,9.989231226223674875e-01,1.173811479517539690e-03
4.050000000000000711e+00,1.000585510850264814e+00,8.234359770814338479e-04
4.150000000000000355e+00,1.000765141814502712e+00,1.089512130512038839e-03
4.250000000000000000e+00,9.994223857696201696e-01,9.784728260040405357e-04
4.349999999999999645e+00,1.001102391328169139e+00,9.767061510875753218e-04
4.450000000000000178e+00,1.000867196001961945e+00,8.511550008831235761e-04
4.550000000000000711e+00,1.000215734567816428e+00,7.132865165038287892e-04
4.650000000000000355e+00,9.991949352253272076e-01,7.509905704141802904e-04
4.750000000000000000e+00,9.997066162826285796e-01,6.442107310531578835e-04
4.850000000000000533e+00,9.994860532930271990e-01,8.274910699660960366e-04
4.950000000000000178e+00,1.000738932295270001e+00,1.129586399471211233e-03
5.050000000000000711e+00,1.000269767357810480e+00,8.602247547856360470e-04
5.150000000000000355e+00,1.000347077895646475e+00,6.333155474736324722e-04
5.250000000000000000e+00,1.000036460575128405e+00,5.067826173727390865e-04
5.350000000000000533e+00,1.000008115159920274e+00,6.045006963026727494e-04
5.450000000000000178e+00,1.000615476320583230e+00,6.248845561399977988e-04
5.550000000000000711e+00,1.000419502261991056e+00,6.958221087093366918e-04
5.650000000000000355e+00,1.000381606636964404e+00,6.075222050273465426e-04
5.750000000000000000e+00,1.000144137214742379e+00,6.149579979010139519e-04
5.850000000000000533e+00,1.000311654663770256e+00,4.532882545378153459e-04
5.950000000000000178e+00,1.000068857016098489e+00,6.501935227698915848e-04
6.050000000000000711e+00,9.996604367552072157e-01,6.293729033746793197e-04
6.150000000000000355e+00,9.996353412482769096e-01,5.312821732358192443e-04
6.250000000000000000e+00,9.992320135583316887e-01,6.662756569019287131e-04
6.350000000000000533e+00,1.000863532837618530e+00,5.263132523861679957e-04
6.450000000000000178e+00,1.000326928174476881e+00,7.220886660690539315e-04
6.550000000000000711e+00,1.001224703235509050e+00,6.093715916824536194e-04
6.650000000000000355e+00,1.000491083085124577e+00,6.109893977295442194e-04
6.750000000000000000e+00,9.994276636036385497e-01,4.910795489130424666e-04
6.850000000000000533e+00,1.000077566656004224e+00,6.559491039926394415e-04
6.950000000000000178e+00,9.998814102197270959e-01,6.690647250133241464e-04
7.050000000000000711e+00,1.000998885192700971e+00,4.937566965263878163e-04
7.150000000000000355e+00,1.000963356779700053e+00,4.881893574157526857e-04
7.250000000000000000e+00,9.995229299693221270e-01,5.723814557864856552e-04
7.350000000000000533e+00,1.000302752461683209e+00,4.771439660910686571e-04
7.450000000000000178e+00,1.000612214211497486e+00,4.313631987043850687e-04
7.550000000000000711e+00,9.994791767314532560e-01,3.949165514764213167e-04
7.650000000000000355e+00,1.000221043363185069e+00,5.443040386422764564e-04
7.750000000000000000e+00,1.001372751033043240e+00,4.808773341492141550e-04
7.850000000000000533e+00,9.994535440031044882e-01,3.367443720030329651e-04
7.950000000000000178e+00,9.997657742885553978e-01,5.966259999352793676e-04
8.050000000000000711e+00,9.994323149615820245e-01,5.804794944432349005e-04
8.150000000000000355e+00,9.995174554197999717e-01,4.963318242147792469e-04
8.250000000000000000e+00,1.000433626923527441e+00,4.303444259644470765e-04
8.350000000000001421e+00,1.000904743325599533e+00,4.485168769341643224e-04
8.449999999999999289e+00,1.000425987589025123e+00,3.911742541360388112e-04
8.550000000000000711e+00,1.000279527465139484e+00,4.186829365672727109e-04
8.650000000000000355e+00,9.994846604814613400e-01,5.461707906790062199e-04
8.750000000000000000e+00,9.999813918798933221e-01,4.927213945668302729e-04
8.850000000000001421e+00,1.000466242158825292e+00,3.482438732156979168e-04
8.949999999999999289e+00,1.000518183092447888e+00,2.333385557288588264e-04
9.050000000000000711e+00,1.000341783997613199e+00,4.846256391510323685e-04
9.150000000000000355e+00,9.999163708470877321e-01,3.910501305826347574e-04
9.250000000000000000e+00,1.000182323532778250e+00,2.675432722520274778e-04
9.350000000000001421e+00,9.996750682881053729e-01,6.321517553586581762e-04
9.449999999999999289e+00,1.000423919513290016e+00,3.364472673264261586e-04
9.550000000000000711e+00,1.000311470043052431e+00,4.887199959235670119e-04
9.650000000000002132e+00,9.997810857305179377e-01,3.216114974885849083e-04
9.750000000000000000e+00,9.997482870670530986e-01,5.513660976159541309e-04
9.850000000000001421e+00,1.000602739576556210e+00,4.057169065124848449e-04
9.949999999999999289e+00,1.000056366185760215e+00,4.467880491532805047e-04
