r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,7.198000563851303835e-05,4.823931427949792721e-06
9.499999999999999556e-01,2.042644706244852448e-01,3.767481404792366877e-04
1.050000000000000044e+00,1.297154338738480073e+00,8.858946865832749602e-04
1.150000000000000133e+00,1.497890154060862011e+00,1.087973294025050943e-03
1.250000000000000000e+00,1.321372694754166410e+00,7.142023438776810406e-04
1.350000000000000089e+00,1.182704612296259450e+00,1.121004245174680135e-03
1.450000000000000178e+00,1.081092529934059243e+00,6.063937794949816841e-04
1.550000000000000044e+00,1.008390711595945399e+00,3.665875020774606399e-04
1.650000000000000133e+00,9.616291715484471814e-01,6.830470518668853470e-04
1.750000000000000000e+00,9.369503039610858064e-01,4.322902578129705670e-04
1.850000000000000089e+00,9.352778985086347419e-01,4.261884316531031058e-04
1.950000000000000178e+00,9.523555892452877369e-01,2.144436460782017412e-04
2.049999999999999822e+00,9.809455914829842138e-01,5.452646999443322602e-04
2.150000000000000355e+00,1.005501527597674860e+00,2.694805991084551220e-04
2.250000000000000000e+00,1.016220998664055575e+00,3.782500281199392168e-04
2.350000000000000533e+00,1.017434151169977152e+00,2.362769974984498054e-04
2.450000000000000178e+00,1.014012401228631344e+00,3.812831823531692417e-04
2.549999999999999822e+00,1.008462288007234253e+00,1.949154925215297585e-04
2.650000000000000355e+00,1.003009958780921806e+00,4.196481098380645380e-04
2.750000000000000000e+00,9.979695153091089344e-01,2.210527057099218528e-04
2.850000000000000533e+00,9.966872422855026503e-01,3.571289408050573534e-04
2.950000000000000178e+00,9.954836192802112294e-01,2.476995803957035449e-04
3.049999999999999822e+00,9.968587162659607870e-01,2.153231449345187711e-04
3.150000000000000355e+00,9.977497602311370395e-01,3.157502383556563428e-04
3.250000000000000000e+00,1.000279163718924780e+00,2.081663627354494236e-04
3.350000000000000533e+00,1.000641838342587464e+00,2.549512224409803004e-04
3.450000000000000178e+00,1.001337066414530685e+00,1.712761587359911395e-04
3.549999999999999822e+00,1.000411589150799196e+00,3.813019707224827161e-04
3.650000000000000355e+00,1.000995272098982536e+00,3.443132726282111390e-04
3.750000000000000000e+00,1.000640893086365946e+00,1.756360477157305742e-04
3.850000000000000533e+00,1.000188545682864971e+00,1.388690509019997797e-04
3.950000000000000178e+00,1.000217406443357326e+00,1.746238426480219142e-04
4.050000000000000711e+00,9.996316040904611455e-01,2.335834490436859592e-04
4.150000000000000355e+00,9.999211361036077772e-01,1.304342680742452752e-04
4.250000000000000000e+00,9.998821898929906027e-01,2.346998633839372577e-04
4.349999999999999645e+00,1.000089152716902241e+00,1.435865402574398224e-04
4.450000000000000178e+00,1.000021594304189021e+00,1.732842046826123066e-04
4.550000000000000711e+00,1.000080463895273608e+00,1.975201712892269085e-04
4.650000000000000355e+00,1.000462559338085367e+00,1.491666172166192055e-04
4.750000000000000000e+00,1.000105509952345040e+00,1.657560519925921740e-04
4.850000000000000533e+00,1.000261307842829073e+00,1.644977367517772287e-04
4.950000000000000178e+00,1.000045149204055406e+00,2.262128075853710760e-04
5.050000000000000711e+00,1.000365257175257927e+00,1.132149926197638812e-04
5.150000000000000355e+00,9.999871652640998088e-01,1.962763060298787141e-04
5.250000000000000000e+00,1.000331335050380188e+00,2.030267141088551962e-04
5.350000000000000533e+00,1.000007341649675752e+00,1.480899649793295273e-04
5.450000000000000178e+00,1.000177792864043624e+00,7.703335893456760735e-05
5.550000000000000711e+00,1.000144631562400521e+00,7.456785577136694346e-05
5.650000000000000355e+00,1.000028432487345187e+00,1.414495556167695328e-04
5.750000000000000000e+00,9.999672753287633942e-01,1.196678145854989799e-04
5.850000000000000533e+00,1.000317189519900563e+00,8.486621585905496556e-05
5.950000000000000178e+00,1.000143187036231840e+00,1.741905526292742486e-04
6.050000000000000711e+00,1.000054553619005304e+00,1.232025528380169461e-04
6.150000000000000355e+00,9.998974206612460947e-01,1.096317728382743416e-04
6.250000000000000000e+00,1.000233709371711743e+00,8.587697235097205360e-05
6.350000000000000533e+00,1.000106838601550141e+00,9.911128027248919761e-05
6.450000000000000178e+00,9.995862597068345679e-01,2.239473532909096588e-04
6.550000000000000711e+00,1.000118262497246668e+00,1.273356975414281691e-04
6.650000000000000355e+00,1.000298404152101250e+00,1.189495962755094527e-04
6.750000000000000000e+00,1.000274897048725631e+00,1.120043635090195775e-04
6.850000000000000533e+00,9.999494985304566708e-01,1.177900351543864909e-04
6.950000000000000178e+00,9.998683657135092329e-01,9.480283751610933912e-05
7.050000000000000711e+00,1.000276455442804302e+00,9.197408135200341877e-05
7.150000000000000355e+00,1.000005892321813139e+00,1.514128898890720919e-04
7.250000000000000000e+00,1.000208874935019976e+00,1.571293335333942825e-04
7.350000000000000533e+00,9.997207017407216956e-01,1.072116797001510896e-04
7.450000000000000178e+00,9.999809053588796237e-01,1.579685477403592567e-04
7.550000000000000711e+00,1.000097144259324944e+00,9.887135718396663088e-05
7.650000000000000355e+00,1.000287570139599680e+00,1.172185518357928832e-04
7.750000000000000000e+00,1.000234524606171016e+00,6.711168785031391341e-05
7.850000000000000533e+00,1.000184486119228167e+00,1.222921610354741272e-04
7.950000000000000178e+00,1.000012237839075890e+00,1.431763773170825391e-04
8.050000000000000711e+00,1.000207542825378493e+00,1.041263304348089491e-04
8.150000000000000355e+00,1.000221172833357430e+00,8.354915903883668843e-05
8.250000000000000000e+00,1.000018941902504732e+00,8.384748643578428370e-05
8.350000000000001421e+00,1.000252860345610229e+00,1.156887792894660950e-04
8.449999999999999289e+00,1.000125672002222910e+00,7.520250883438614118e-05
8.550000000000000711e+00,1.000249561809994914e+00,7.620543819193608477e-05
8.650000000000000355e+00,9.999816053378752789e-01,8.920595607785119022e-05
8.750000000000000000e+00,1.000244041185310406e+00,9.770781176821797143e-05
8.850000000000001421e+00,1.000258278108850707e+00,7.000732817170031365e-05
8.949999999999999289e+00,1.000291434602420537e+00,1.025597786288164027e-04
9.050000000000000711e+00,1.000029097495225949e+00,6.139904378432372743e-05
9.150000000000000355e+00,1.000036760413522519e+00,1.012381064367882656e-04
9.250000000000000000e+00,1.000098704202264432e+00,6.589375732630081998e-05
9.350000000000001421e+00,1.000062349672473427e+00,1.007589263697824107e-04
9.449999999999999289e+00,9.999470074084262361e-01,9.516526835777999575e-05
9.550000000000000711e+00,9.999020615261565714e-01,5.521276278819705317e-05
9.650000000000002132e+00,1.000132696888069272e+00,9.378397942641829787e-05
9.750000000000000000e+00,1.000046995576362896e+00,8.832184847939061228e-05
9.850000000000001421e+00,1.000075809687658746e+00,9.280664482497288264e-05
9.949999999999999289e+00,1.000033503450030059e+00,1.037712792972485839e-04
