A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
4.7719555233526405,0.853191524319942,5.737415575611112,0.20487023233052531,-1.280283360207245,0.41183311636880626,0.5386106768273786,0.024746359363075402,0.004849061174385235,5.10333
4.699219045717917,0.41990232322647947,5.308469521877319,0.30633684095222347,-0.4103342926502894,0.6216208474803911,0.5214895752963583,0.01630509915593258,0.003893978199570263,4.18726
5.053502979387051,0.7147580944801155,5.654466227255371,0.06928287835377805,-4.292633279354732,0.11619901632273795,0.5136182539462604,0.017073411405539442,0.004685580354007454,3.64382
4.218476221165294,0.29874250710536393,5.760183838613225,0.04228461151827132,-1.2793553219428129,0.0747694157370931,0.5235338845235229,0.008714353314846272,0.0036771129946310895,2.36989
5.561291726438862,0.22731470865669443,5.826260292827963,0.08419207712796543,-1.4529170496339394,0.1796580165596578,0.4876664894875561,0.004991863829225441,0.0025946047325932416,1.92394
5.275893810812491,0.47280719474040606,5.708329933156585,0.03131760636831634,1.9313877407597402,0.06414296567314759,0.4998363451022113,0.01166041909342515,0.006662411348218554,1.75018
5.463152528217514,0.2511473255412321,5.8363469171937705,0.04541584930691831,1.673015587965312,0.09695800474337839,0.48978236707861206,0.0062556985434392125,0.0042063882512921764,1.48719
3.0464992140436324,0.08121553391446541,5.556692999084407,0.024143494662793957,2.279627776726907,0.03948107443832195,0.5638879072568452,0.004637866011640398,0.003470183848469048,1.33649
2.6355953872613904,0.05404601200911452,5.442218742356818,0.01852441291759997,-0.6500668325706573,0.02797281785343558,0.5879529137873983,0.0043787561821010505,0.0037538845584941193,1.16646
5.056285545031715,0.28356173962266784,5.782872234592749,0.02856667616728344,1.812682977478498,0.05918221929269594,0.4992962782664783,0.006834012027823712,0.006378938551555726,1.07134
3.008685946721511,0.07410490307209419,5.521787574356223,0.023295632714128146,2.350739232595707,0.047415518498052325,0.5649841663969006,0.0036796738567376093,0.004042664722138418,0.91021
