r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.839088741472574427e-04,3.923261072388205636e-05
9.499999999999999556e-01,3.883042111070242886e-01,1.804694459445935206e-03
1.050000000000000044e+00,2.106865534799147177e+00,4.217763184820487281e-03
1.150000000000000133e+00,2.053169636094949624e+00,1.558665192948251437e-03
1.250000000000000000e+00,1.360550084493907352e+00,2.769833102372420194e-03
1.350000000000000089e+00,9.479031475158732345e-01,1.613418366928739489e-03
1.450000000000000178e+00,7.570461891248407849e-01,1.417096698091593930e-03
1.550000000000000044e+00,6.891436028725459462e-01,1.088963146318730653e-03
1.650000000000000133e+00,7.081807060444180735e-01,1.131526834776060012e-03
1.750000000000000000e+00,7.991287483968358973e-01,1.290014919977910826e-03
1.850000000000000089e+00,9.437056034192143894e-01,1.005130719421379586e-03
1.950000000000000178e+00,1.083464852486582641e+00,7.582082055617827806e-04
2.049999999999999822e+00,1.177919931352689131e+00,1.521261339531383358e-03
2.150000000000000355e+00,1.177840646341956177e+00,1.017066706381642696e-03
2.250000000000000000e+00,1.091576582743135626e+00,7.159599877877549732e-04
2.350000000000000533e+00,9.935781404421190066e-01,1.056412249418635981e-03
2.450000000000000178e+00,9.267267138516004366e-01,8.437182910618480462e-04
2.549999999999999822e+00,9.054780050823889592e-01,8.487460205895833642e-04
2.650000000000000355e+00,9.178363080676927854e-01,6.330157931935135934e-04
2.750000000000000000e+00,9.587751106376327659e-01,9.506284586498558531e-04
2.850000000000000533e+00,1.006995366654329871e+00,6.611897988836113512e-04
2.950000000000000178e+00,1.041282224980193627e+00,6.757520611346788664e-04
3.049999999999999822e+00,1.053773732251165107e+00,5.258521518735037288e-04
3.150000000000000355e+00,1.041928687562073241e+00,3.827850073696189280e-04
3.250000000000000000e+00,1.017473482175266675e+00,7.422460445031449925e-04
3.350000000000000533e+00,9.920003775335727303e-01,7.935410515193555515e-04
3.450000000000000178e+00,9.746375927181224474e-01,7.363394403312202964e-04
3.549999999999999822e+00,9.702066753225733198e-01,4.070085406730929839e-04
3.650000000000000355e+00,9.779455170100964656e-01,3.470763444522278985e-04
3.750000000000000000e+00,9.927118552216450675e-01,7.193373023706159733e-04
3.850000000000000533e+00,1.007771485496228747e+00,9.067706923202173159e-04
3.950000000000000178e+00,1.016045852519504633e+00,5.618391206441580334e-04
4.050000000000000711e+00,1.017853068398794969e+00,5.391185284610249375e-04
4.150000000000000355e+00,1.011167246092283589e+00,5.476883288676372835e-04
4.250000000000000000e+00,1.002162970150712651e+00,2.656412560874472006e-04
4.349999999999999645e+00,9.953965972090463854e-01,3.680016358136673025e-04
4.450000000000000178e+00,9.898234141944129982e-01,3.967921371971330812e-04
4.550000000000000711e+00,9.902168654219460908e-01,3.050543568385577498e-04
4.650000000000000355e+00,9.955119784058805710e-01,4.132146079357300957e-04
4.750000000000000000e+00,9.992622524326945088e-01,4.641021922182945948e-04
4.850000000000000533e+00,1.003993302651315478e+00,3.520784090253441657e-04
4.950000000000000178e+00,1.006379230660054969e+00,5.381740952138596790e-04
5.050000000000000711e+00,1.005552168347495279e+00,3.665456661789393456e-04
5.150000000000000355e+00,1.003595576167435111e+00,3.796422937803537443e-04
5.250000000000000000e+00,1.000776264496043844e+00,4.753976508065866973e-04
5.350000000000000533e+00,9.962639575638018163e-01,5.992529870417572348e-04
5.450000000000000178e+00,9.960723568490479352e-01,4.824591745209582555e-04
5.550000000000000711e+00,9.970548481834612398e-01,2.929999394729449185e-04
5.650000000000000355e+00,9.991460929459179408e-01,3.512247807740484658e-04
5.750000000000000000e+00,1.000881902602996476e+00,3.220192200787776789e-04
5.850000000000000533e+00,1.001603331680990694e+00,4.042845529811073366e-04
5.950000000000000178e+00,1.002183253092700399e+00,3.042025324860117715e-04
6.050000000000000711e+00,1.002361142142474737e+00,3.493532308429275106e-04
6.150000000000000355e+00,1.000232118261253245e+00,4.013780014101609199e-04
6.250000000000000000e+00,1.001255510049333441e+00,2.329286855760836724e-04
6.350000000000000533e+00,9.986255313624564645e-01,2.335596301845484972e-04
6.450000000000000178e+00,9.993330860336266941e-01,2.573833638611112973e-04
6.550000000000000711e+00,9.992361989779567910e-01,4.815012569881565140e-04
6.650000000000000355e+00,1.000045304017391556e+00,4.024212999282069736e-04
6.750000000000000000e+00,1.000744556182854073e+00,4.188348681805859433e-04
6.850000000000000533e+00,1.000801336340822356e+00,3.134707895792799887e-04
6.950000000000000178e+00,1.001283859546681310e+00,3.188140245507001236e-04
7.050000000000000711e+00,1.000750876317052507e+00,2.965711735730212212e-04
7.150000000000000355e+00,9.997020414329140792e-01,3.224803163341687551e-04
7.250000000000000000e+00,1.000282469811753616e+00,2.901395908844462660e-04
7.350000000000000533e+00,9.997901183148764082e-01,3.159178737615054005e-04
7.450000000000000178e+00,9.999171632579553215e-01,2.205270154588301638e-04
7.550000000000000711e+00,1.000442017132819661e+00,4.919439373882910152e-04
7.650000000000000355e+00,1.000409187337641281e+00,3.508493014371418233e-04
7.750000000000000000e+00,1.000576534242218596e+00,1.927477461688217473e-04
7.850000000000000533e+00,9.996799940634228943e-01,3.021446229606885811e-04
7.950000000000000178e+00,1.000436108940671254e+00,3.537747950293710091e-04
8.050000000000000711e+00,1.001077414284700762e+00,2.285890971902577301e-04
8.150000000000000355e+00,1.000513651002530979e+00,2.137166163027880985e-04
8.250000000000000000e+00,9.995690641711154623e-01,3.110363913762241757e-04
8.350000000000001421e+00,1.000274334764148287e+00,3.413965383819180899e-04
8.449999999999999289e+00,9.995553289815555242e-01,2.065576541466581002e-04
8.550000000000000711e+00,9.999405185009114794e-01,3.321641875071987054e-04
8.650000000000000355e+00,1.000793784807912257e+00,2.205675106655532374e-04
8.750000000000000000e+00,1.000759816014210379e+00,1.744349832458445295e-04
8.850000000000001421e+00,1.000191656194048040e+00,3.005682729311555672e-04
8.949999999999999289e+00,1.000670482373936743e+00,1.935066201627976890e-04
9.050000000000000711e+00,1.000172877999472743e+00,2.471916467882964361e-04
9.150000000000000355e+00,1.000065492224519792e+00,1.316650694527739837e-04
9.250000000000000000e+00,1.000628620796323753e+00,1.767889377026829055e-04
9.350000000000001421e+00,1.000124553591881682e+00,2.741285645010589091e-04
9.449999999999999289e+00,9.998157679100462270e-01,3.243691868046469167e-04
9.550000000000000711e+00,9.829449385835526964e-01,1.735252943579615925e-04
9.650000000000002132e+00,9.520083080250814067e-01,1.866844907029406055e-04
9.750000000000000000e+00,9.220595311952711759e-01,2.075340584724173060e-04
9.850000000000001421e+00,8.927218552735594059e-01,2.248627822536328441e-04
9.949999999999999289e+00,8.631102258992189302e-01,3.681023621454670774e-04
