r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.069379845474728959e-04,3.544972204070126866e-05
9.499999999999999556e-01,3.878343212728970757e-01,1.757275975786608399e-03
1.050000000000000044e+00,2.114218785717702165e+00,2.824521174522216099e-03
1.150000000000000133e+00,2.061344286273814497e+00,3.585382324528648985e-03
1.250000000000000000e+00,1.368320086837125693e+00,2.588800196988903964e-03
1.350000000000000089e+00,9.524364077939256878e-01,2.171523066760950357e-03
1.450000000000000178e+00,7.581327778309288057e-01,1.520941352590398114e-03
1.550000000000000044e+00,6.836043317395754659e-01,1.039649794873349778e-03
1.650000000000000133e+00,7.074032239611770523e-01,8.952561143561999467e-04
1.750000000000000000e+00,8.011417090734868074e-01,2.107879033416905964e-03
1.850000000000000089e+00,9.438748074458288562e-01,1.148223591410453027e-03
1.950000000000000178e+00,1.084021451742495312e+00,1.715706830462092542e-03
2.049999999999999822e+00,1.179161705001128713e+00,1.075255347197025474e-03
2.150000000000000355e+00,1.177511778864766878e+00,6.215125918232050888e-04
2.250000000000000000e+00,1.093962179436999360e+00,7.942655570108952522e-04
2.350000000000000533e+00,9.922136385116555601e-01,1.019264794904158533e-03
2.450000000000000178e+00,9.277070565893785759e-01,9.506699358485374597e-04
2.549999999999999822e+00,9.021663043793051173e-01,5.596951068973308584e-04
2.650000000000000355e+00,9.174471429242444520e-01,7.867356632848683225e-04
2.750000000000000000e+00,9.597948116370806915e-01,9.403242329859618810e-04
2.850000000000000533e+00,1.007015830675266788e+00,1.070888260464272638e-03
2.950000000000000178e+00,1.041085735139872570e+00,9.815775893397195740e-04
3.049999999999999822e+00,1.054887488990235767e+00,5.496954439974188018e-04
3.150000000000000355e+00,1.044304867747098964e+00,6.324651539134890739e-04
3.250000000000000000e+00,1.018104169131152981e+00,6.116753498522737795e-04
3.350000000000000533e+00,9.913178293273503527e-01,3.294306645209869790e-04
3.450000000000000178e+00,9.728855566202504468e-01,7.055398319891216215e-04
3.549999999999999822e+00,9.695551743507978548e-01,8.115513029295839606e-04
3.650000000000000355e+00,9.785722495206380378e-01,1.015234916396816778e-03
3.750000000000000000e+00,9.920377800392803369e-01,6.886307160998623219e-04
3.850000000000000533e+00,1.007816229919989315e+00,9.278262796153840999e-04
3.950000000000000178e+00,1.016487236914866532e+00,6.346202117213343855e-04
4.050000000000000711e+00,1.017523333676247921e+00,6.917982456711421540e-04
4.150000000000000355e+00,1.011635445894714325e+00,4.206617349180643553e-04
4.250000000000000000e+00,1.003234661936343919e+00,9.764320264122549296e-04
4.349999999999999645e+00,9.947082795419719403e-01,4.667578182045986819e-04
4.450000000000000178e+00,9.908703948172383758e-01,5.330173322591596347e-04
4.550000000000000711e+00,9.901363497595758734e-01,8.577417957094353798e-04
4.650000000000000355e+00,9.948880108294760882e-01,5.748184881375998376e-04
4.750000000000000000e+00,9.993544894897503639e-01,4.712239049764369936e-04
4.850000000000000533e+00,1.004366474633557882e+00,3.912952789768173417e-04
4.950000000000000178e+00,1.006494664968297759e+00,7.151716460051498869e-04
5.050000000000000711e+00,1.005821044791122887e+00,4.169128138456548987e-04
5.150000000000000355e+00,1.002381929802998561e+00,5.186276040055457946e-04
5.250000000000000000e+00,9.999720583097386761e-01,3.595641538325452689e-04
5.350000000000000533e+00,9.975408789002200294e-01,3.582178341741737763e-04
5.450000000000000178e+00,9.966282536761390531e-01,4.445588319613173376e-04
5.550000000000000711e+00,9.977833142522557486e-01,4.125276233664578883e-04
5.650000000000000355e+00,9.997249210573002642e-01,5.093657092593651195e-04
5.750000000000000000e+00,1.000442403139436109e+00,5.527902656741730345e-04
5.850000000000000533e+00,1.002551948910072932e+00,5.184206754344261765e-04
5.950000000000000178e+00,1.002756378297408713e+00,3.104645446681364809e-04
6.050000000000000711e+00,1.001612527939558461e+00,5.927973115439397851e-04
6.150000000000000355e+00,1.000350070589876905e+00,4.224328974904486959e-04
6.250000000000000000e+00,9.991215675989369993e-01,5.173785463467918963e-04
6.350000000000000533e+00,9.993678447680001131e-01,5.373178500884571388e-04
6.450000000000000178e+00,9.991021192474424106e-01,5.217526643542928257e-04
6.550000000000000711e+00,9.993190707657794158e-01,3.123550669088710221e-04
6.650000000000000355e+00,9.999093629710884557e-01,2.854284263189841350e-04
6.750000000000000000e+00,1.001701361507199017e+00,4.091202033488262348e-04
6.850000000000000533e+00,1.000494234855359155e+00,4.785212699693981633e-04
6.950000000000000178e+00,1.000887294628897362e+00,4.412123936016736775e-04
7.050000000000000711e+00,1.001224480591712318e+00,2.764336326848232882e-04
7.150000000000000355e+00,1.000340393310825471e+00,4.209671954672887951e-04
7.250000000000000000e+00,9.991500812451320490e-01,2.968770722436446844e-04
7.350000000000000533e+00,1.000318882788454156e+00,4.565818213472286856e-04
7.450000000000000178e+00,1.000333225388832181e+00,3.244333219605566331e-04
7.550000000000000711e+00,9.998458705052006845e-01,3.412953509044477831e-04
7.650000000000000355e+00,1.000714703181650123e+00,3.181407698935319697e-04
7.750000000000000000e+00,1.000548596608674901e+00,2.876748835007696386e-04
7.850000000000000533e+00,9.999657442211760117e-01,3.402184763190387235e-04
7.950000000000000178e+00,9.998017502952070146e-01,3.247526300829823545e-04
8.050000000000000711e+00,1.000813990313262236e+00,2.491706654313165497e-04
8.150000000000000355e+00,1.000903466163855615e+00,3.482471316054954781e-04
8.250000000000000000e+00,9.998457459509847434e-01,1.932218292421720388e-04
8.350000000000001421e+00,1.000774903509317637e+00,3.084166457252676859e-04
8.449999999999999289e+00,1.000097960720024215e+00,3.037248780566928464e-04
8.550000000000000711e+00,1.000327547874617640e+00,3.422111845073922548e-04
8.650000000000000355e+00,1.000484798488645577e+00,2.675828639890513510e-04
8.750000000000000000e+00,9.998088221802374775e-01,4.018339944915090946e-04
8.850000000000001421e+00,1.000386180037695638e+00,2.947496969866122171e-04
8.949999999999999289e+00,1.000292136535773091e+00,3.496705805937812273e-04
9.050000000000000711e+00,1.000646513395817339e+00,2.816269398805633958e-04
9.150000000000000355e+00,1.000220408199488542e+00,3.274656048243821294e-04
9.250000000000000000e+00,1.000180611166453959e+00,2.622524525115080100e-04
9.350000000000001421e+00,1.000628244134837530e+00,2.817812210643196188e-04
9.449999999999999289e+00,9.985228265635333056e-01,2.201988153718098735e-04
9.550000000000000711e+00,9.732313881295077129e-01,3.246582477601297622e-04
9.650000000000002132e+00,9.428242655739321743e-01,2.203362497660720138e-04
9.750000000000000000e+00,9.125690281915040947e-01,1.744968433113566774e-04
9.850000000000001421e+00,8.832999103402345842e-01,4.003596315754885020e-04
9.949999999999999289e+00,8.542253726088608889e-01,3.038562781575819007e-04
