r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.949312051962516946e-04,1.409435945165956812e-05
9.499999999999999556e-01,3.871203318260005855e-01,4.189119822952075238e-04
1.050000000000000044e+00,2.091268696206048272e+00,1.017650409015934555e-03
1.150000000000000133e+00,2.036159672007316068e+00,6.473383307481380940e-04
1.250000000000000000e+00,1.352766149146822583e+00,7.666567369359118160e-04
1.350000000000000089e+00,9.450134769829861003e-01,9.140947630505459869e-04
1.450000000000000178e+00,7.535722164397411493e-01,6.075588822405100439e-04
1.550000000000000044e+00,6.867554295654532126e-01,5.672325722431808799e-04
1.650000000000000133e+00,7.072768882014417446e-01,3.469293731698041379e-04
1.750000000000000000e+00,8.028279041755906897e-01,5.428975645660631460e-04
1.850000000000000089e+00,9.463348501997213003e-01,4.504463026386123755e-04
1.950000000000000178e+00,1.090284179003631060e+00,6.209489933855318923e-04
2.049999999999999822e+00,1.185059843905511112e+00,6.397876192736656102e-04
2.150000000000000355e+00,1.178373668707276556e+00,4.405536589614430783e-04
2.250000000000000000e+00,1.089307902578378506e+00,4.059865517619386005e-04
2.350000000000000533e+00,9.904604933745974060e-01,3.467013954475557636e-04
2.450000000000000178e+00,9.238830997009893631e-01,2.822252679060895000e-04
2.549999999999999822e+00,9.016253838905321505e-01,3.307890463602045279e-04
2.650000000000000355e+00,9.192475137474204194e-01,2.309372190554395199e-04
2.750000000000000000e+00,9.608460837334884541e-01,3.195220191274167538e-04
2.850000000000000533e+00,1.008790332892866903e+00,3.807206968579001337e-04
2.950000000000000178e+00,1.043669346399487274e+00,2.952746861709296382e-04
3.049999999999999822e+00,1.054852867524976201e+00,3.302317152281549709e-04
3.150000000000000355e+00,1.042655099562502796e+00,2.351551340565852168e-04
3.250000000000000000e+00,1.017149573078300007e+00,1.794813472773269293e-04
3.350000000000000533e+00,9.903605275699016719e-01,2.275266447724147434e-04
3.450000000000000178e+00,9.736663947076188430e-01,2.891462062741405087e-04
3.549999999999999822e+00,9.690358305088097035e-01,2.574171043026464542e-04
3.650000000000000355e+00,9.778072097247267891e-01,4.235344387896891410e-04
3.750000000000000000e+00,9.934330623585483355e-01,2.530497138240993130e-04
3.850000000000000533e+00,1.008646012116570123e+00,2.965544040218040024e-04
3.950000000000000178e+00,1.016899919624136839e+00,2.734997652047891454e-04
4.050000000000000711e+00,1.017591466424600632e+00,2.434341386082990199e-04
4.150000000000000355e+00,1.011064244725089489e+00,1.507989286973408468e-04
4.250000000000000000e+00,1.002330467174708861e+00,1.529109956998155647e-04
4.349999999999999645e+00,9.948430964018847300e-01,1.790303458769832215e-04
4.450000000000000178e+00,9.899413379786722311e-01,1.683069363753418319e-04
4.550000000000000711e+00,9.902735964418614145e-01,2.473975424045704802e-04
4.650000000000000355e+00,9.945302556911472802e-01,2.052056698480498014e-04
4.750000000000000000e+00,9.996646807359471643e-01,1.852223300537786019e-04
4.850000000000000533e+00,1.004476639918061798e+00,2.099084091131393315e-04
4.950000000000000178e+00,1.006513949417159548e+00,1.507137472123872793e-04
5.050000000000000711e+00,1.005965605020656684e+00,2.129574326684448011e-04
5.150000000000000355e+00,1.002819521070122954e+00,2.442182781546603683e-04
5.250000000000000000e+00,1.000049677624337718e+00,1.176945546028985062e-04
5.350000000000000533e+00,9.973397518681407226e-01,1.442537120964493009e-04
5.450000000000000178e+00,9.966612540014905264e-01,1.752809486578785594e-04
5.550000000000000711e+00,9.974259764544705087e-01,1.485186507803720182e-04
5.650000000000000355e+00,9.990755230228556272e-01,2.952801126576310321e-04
5.750000000000000000e+00,1.000838287931932635e+00,1.598901542575705730e-04
5.850000000000000533e+00,1.002268971908225392e+00,1.885658755413073366e-04
5.950000000000000178e+00,1.002785158868890081e+00,2.313125637924347592e-04
6.050000000000000711e+00,1.001902868482641207e+00,1.700748923261546832e-04
6.150000000000000355e+00,1.000970212754562105e+00,1.533338046406962395e-04
6.250000000000000000e+00,9.996880928661253662e-01,1.581006527178835885e-04
6.350000000000000533e+00,9.992112195382809592e-01,5.944651027909566356e-05
6.450000000000000178e+00,9.990254363561967832e-01,1.477330295167254251e-04
6.550000000000000711e+00,9.991781054515630478e-01,1.730140242225115365e-04
6.650000000000000355e+00,1.000018206379848174e+00,1.897232295066180417e-04
6.750000000000000000e+00,1.000560635261201758e+00,1.144901066214772551e-04
6.850000000000000533e+00,1.001025468485994052e+00,1.045275108941527318e-04
6.950000000000000178e+00,1.001160485323465021e+00,8.757760736655329685e-05
7.050000000000000711e+00,1.000810751284478606e+00,1.643256287173104418e-04
7.150000000000000355e+00,1.000272584776664253e+00,1.097395235438319454e-04
7.250000000000000000e+00,9.999388949155380013e-01,1.231433538688969502e-04
7.350000000000000533e+00,9.999219074671662488e-01,1.294110347136336991e-04
7.450000000000000178e+00,9.999095986283658144e-01,1.551753306448930205e-04
7.550000000000000711e+00,1.000143374196408086e+00,1.173774166526316785e-04
7.650000000000000355e+00,1.000369416589893756e+00,6.773127451556511139e-05
7.750000000000000000e+00,1.000373359632619641e+00,1.429988089781249151e-04
7.850000000000000533e+00,1.000615062125990384e+00,1.060925711180018221e-04
7.950000000000000178e+00,1.000431029848632081e+00,1.512835689121509990e-04
8.050000000000000711e+00,1.000388433586500314e+00,9.382240309694533280e-05
8.150000000000000355e+00,1.000222146800347600e+00,9.941152137502628290e-05
8.250000000000000000e+00,1.000208772117086919e+00,9.347654408174229008e-05
8.350000000000001421e+00,1.000168379473809654e+00,8.326341642439891611e-05
8.449999999999999289e+00,1.000096417198527377e+00,1.150376568343044792e-04
8.550000000000000711e+00,1.000059943697882980e+00,1.395070669771123644e-04
8.650000000000000355e+00,1.000103089829085246e+00,8.268906207871938325e-05
8.750000000000000000e+00,1.000379742524286852e+00,9.338723147346515686e-05
8.850000000000001421e+00,1.000280752213894342e+00,1.235504148807773240e-04
8.949999999999999289e+00,1.000347943721861643e+00,1.226382808554327152e-04
9.050000000000000711e+00,1.000406105814531932e+00,7.911513594231411807e-05
9.150000000000000355e+00,1.000246159580642002e+00,1.266492259965379711e-04
9.250000000000000000e+00,1.000389086932254479e+00,1.286523970646969730e-04
9.350000000000001421e+00,1.000101285548249841e+00,1.186672996649029254e-04
9.449999999999999289e+00,9.999515266212594122e-01,7.051789525374252009e-05
9.550000000000000711e+00,1.000120406092577907e+00,1.286368526545053300e-04
9.650000000000002132e+00,1.000290165991076341e+00,3.245748044687593213e-05
9.750000000000000000e+00,1.000356674286276171e+00,7.919128504590102120e-05
9.850000000000001421e+00,9.976302572476349884e-01,7.634872590976629245e-05
9.949999999999999289e+00,9.730690720790237114e-01,1.114359275439670679e-04
