r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.050125343838913802e-04,1.072211914144551232e-05
9.499999999999999556e-01,3.974939434640282765e-01,4.372215271094188373e-04
1.050000000000000044e+00,2.135391171536408450e+00,9.003154856072450099e-04
1.150000000000000133e+00,2.069119965666587735e+00,4.199501398178529768e-04
1.250000000000000000e+00,1.367884281066118257e+00,4.987651541527316759e-04
1.350000000000000089e+00,9.494200895194320200e-01,2.840277001346526290e-04
1.450000000000000178e+00,7.541534874156871071e-01,3.671065898814000923e-04
1.550000000000000044e+00,6.878067381707458905e-01,3.482836998040691437e-04
1.650000000000000133e+00,7.102565771903052161e-01,3.415819062358529967e-04
1.750000000000000000e+00,8.065820684685609532e-01,2.793612366672656977e-04
1.850000000000000089e+00,9.519711925036459244e-01,3.324490642391135010e-04
1.950000000000000178e+00,1.097395388688684026e+00,3.981931602935353631e-04
2.049999999999999822e+00,1.190307599187001575e+00,3.269744041063162303e-04
2.150000000000000355e+00,1.179619377794107304e+00,2.486324444444197850e-04
2.250000000000000000e+00,1.088018419882986088e+00,3.853327454519572186e-04
2.350000000000000533e+00,9.872220702321181651e-01,2.754190563831740630e-04
2.450000000000000178e+00,9.212532869130107827e-01,3.849248825485985766e-04
2.549999999999999822e+00,8.998476783781926835e-01,1.473914545805498234e-04
2.650000000000000355e+00,9.191474736852567329e-01,2.731534847451347033e-04
2.750000000000000000e+00,9.634132280032844386e-01,2.560587926681973363e-04
2.850000000000000533e+00,1.012484747269789320e+00,1.768653992259704058e-04
2.950000000000000178e+00,1.046280016412163505e+00,1.698632219997170542e-04
3.049999999999999822e+00,1.056045041842103682e+00,1.924670457686336871e-04
3.150000000000000355e+00,1.042155185337522827e+00,2.159957172397900156e-04
3.250000000000000000e+00,1.015695676992726115e+00,1.930335619178275420e-04
3.350000000000000533e+00,9.884494691511868103e-01,2.040736707274394459e-04
3.450000000000000178e+00,9.708719173791162671e-01,7.893386246220154845e-05
3.549999999999999822e+00,9.683493075360420921e-01,1.927570659896344631e-04
3.650000000000000355e+00,9.783227048652299862e-01,1.462188317784561585e-04
3.750000000000000000e+00,9.946745242038511625e-01,1.710180284123293145e-04
3.850000000000000533e+00,1.009604053426221837e+00,1.642765591818041971e-04
3.950000000000000178e+00,1.017664414166306042e+00,1.531963768790628444e-04
4.050000000000000711e+00,1.017870217702344871e+00,1.435578105297685410e-04
4.150000000000000355e+00,1.010973457749211768e+00,2.269509743346994702e-04
4.250000000000000000e+00,1.001530813948002585e+00,2.172824443656846407e-04
4.349999999999999645e+00,9.933136342095117977e-01,1.069823540901800556e-04
4.450000000000000178e+00,9.890663503618168928e-01,9.326008998369005303e-05
4.550000000000000711e+00,9.899951840240366341e-01,1.475761961341955119e-04
4.650000000000000355e+00,9.946607912394569428e-01,1.092127939684288824e-04
4.750000000000000000e+00,1.000467042930055950e+00,8.614855843918568421e-05
4.850000000000000533e+00,1.005171536406820554e+00,1.191754446212760725e-04
4.950000000000000178e+00,1.006932087903526618e+00,9.878557359273092663e-05
5.050000000000000711e+00,1.005630480374030800e+00,1.365949316499485402e-04
5.150000000000000355e+00,1.002924000892087664e+00,7.025874220017354365e-05
5.250000000000000000e+00,9.992600018929426176e-01,1.122056493148728253e-04
5.350000000000000533e+00,9.967465386359201096e-01,1.006908883702263400e-04
5.450000000000000178e+00,9.962258171419046127e-01,1.752711526094431315e-04
5.550000000000000711e+00,9.970367375890472061e-01,7.389895123806638664e-05
5.650000000000000355e+00,9.991550147996537401e-01,1.432807448350649330e-04
5.750000000000000000e+00,1.001056692922258851e+00,1.710474143803692555e-04
5.850000000000000533e+00,1.002128851269809218e+00,1.146239290952161575e-04
5.950000000000000178e+00,1.002719395059321617e+00,9.395325538284989063e-05
6.050000000000000711e+00,1.002022523995894199e+00,9.083270514690615762e-05
6.150000000000000355e+00,1.000484214131424743e+00,9.363054922495339552e-05
6.250000000000000000e+00,9.996023808282317180e-01,9.000267374880783968e-05
6.350000000000000533e+00,9.987648951272344311e-01,1.122608475223606949e-04
6.450000000000000178e+00,9.985945346237032894e-01,8.011952042207866461e-05
6.550000000000000711e+00,9.992275174754112754e-01,1.029195999328712664e-04
6.650000000000000355e+00,1.000146157891511178e+00,1.018262045116256355e-04
6.750000000000000000e+00,1.000765598478181806e+00,9.225546719130055576e-05
6.850000000000000533e+00,1.001035482691472023e+00,5.539470225069778359e-05
6.950000000000000178e+00,1.000954725973360215e+00,9.231831559325018831e-05
7.050000000000000711e+00,1.000545343011141730e+00,1.043297073393466241e-04
7.150000000000000355e+00,1.000274910749945345e+00,8.692596731427661030e-05
7.250000000000000000e+00,9.996905518112967348e-01,1.100908128445470132e-04
7.350000000000000533e+00,9.995390793524384643e-01,6.126059955396306932e-05
7.450000000000000178e+00,9.996855586708622843e-01,7.446127969104253364e-05
7.550000000000000711e+00,9.998632953048496308e-01,6.696647337943483543e-05
7.650000000000000355e+00,1.000217329293531687e+00,1.246089532036007781e-04
7.750000000000000000e+00,1.000450263598153366e+00,5.427215351809641983e-05
7.850000000000000533e+00,1.000491154935069904e+00,1.206579848320164409e-04
7.950000000000000178e+00,1.000384404125419735e+00,9.441787762026775978e-05
8.050000000000000711e+00,1.000214351426793602e+00,7.560972447287713004e-05
8.150000000000000355e+00,1.000043265609115384e+00,4.573478230199247917e-05
8.250000000000000000e+00,9.999079862617662462e-01,5.203684379902259857e-05
8.350000000000001421e+00,9.998562936816395297e-01,5.983172748367391122e-05
8.449999999999999289e+00,1.000128628636252071e+00,5.664394085672645089e-05
8.550000000000000711e+00,1.000110225619982751e+00,1.007587599860125305e-04
8.650000000000000355e+00,1.000071555827998893e+00,7.419460177473292419e-05
8.750000000000000000e+00,1.000177431894154312e+00,1.045284346273217893e-04
8.850000000000001421e+00,1.000199248383881079e+00,9.086325901363429881e-05
8.949999999999999289e+00,1.000196243363924209e+00,7.800981036017278207e-05
9.050000000000000711e+00,1.000265286635783069e+00,8.146179271043873843e-05
9.150000000000000355e+00,1.000187682226043817e+00,5.738854503591111811e-05
9.250000000000000000e+00,1.000097546885198918e+00,6.793855118524388937e-05
9.350000000000001421e+00,1.000034024945334554e+00,7.112737735562568156e-05
9.449999999999999289e+00,1.000128738439670206e+00,7.356207830998890329e-05
9.550000000000000711e+00,1.000172367386701122e+00,7.436425626653060097e-05
9.650000000000002132e+00,1.000079349139280094e+00,5.943362890311178291e-05
9.750000000000000000e+00,1.000295681047036700e+00,4.691709640745656717e-05
9.850000000000001421e+00,1.000256264439437492e+00,6.320051968409496994e-05
9.949999999999999289e+00,1.000253018778177960e+00,3.373276245581661753e-05
