r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.803659588025465659e-04,5.509309507951349074e-06
9.499999999999999556e-01,4.090698204813461025e-01,2.159968198841963794e-04
1.050000000000000044e+00,2.186986963882055157e+00,7.397162413817457175e-04
1.150000000000000133e+00,2.103276284500014803e+00,3.910423672345649969e-04
1.250000000000000000e+00,1.378501360235984352e+00,2.402461483461153431e-04
1.350000000000000089e+00,9.528921047633278629e-01,2.138721772441761653e-04
1.450000000000000178e+00,7.549516457119476165e-01,1.220159589857462717e-04
1.550000000000000044e+00,6.865251724616068252e-01,2.628518205525067278e-04
1.650000000000000133e+00,7.081243780965754686e-01,2.835610741467130659e-04
1.750000000000000000e+00,8.069185730001100509e-01,3.164669008927394251e-04
1.850000000000000089e+00,9.560969278972002439e-01,3.341336555783449408e-04
1.950000000000000178e+00,1.102699558902557442e+00,2.505290632442427282e-04
2.049999999999999822e+00,1.195534252153590993e+00,3.039824167842010145e-04
2.150000000000000355e+00,1.182482147309633858e+00,2.230434286838015360e-04
2.250000000000000000e+00,1.086727843175795849e+00,1.472234482183795224e-04
2.350000000000000533e+00,9.845225554844292404e-01,2.031821333522442798e-04
2.450000000000000178e+00,9.173556848214756698e-01,1.678455376460212263e-04
2.549999999999999822e+00,8.976964038583263861e-01,2.149644304668927870e-04
2.650000000000000355e+00,9.191011392623401610e-01,1.475415657379538549e-04
2.750000000000000000e+00,9.644179773079180062e-01,1.473210551064476790e-04
2.850000000000000533e+00,1.014682346834635540e+00,1.379772082515849055e-04
2.950000000000000178e+00,1.049169870793009718e+00,1.657879291635888739e-04
3.049999999999999822e+00,1.057585409225100692e+00,2.169793673722651879e-04
3.150000000000000355e+00,1.042196439350477011e+00,8.784535838566109671e-05
3.250000000000000000e+00,1.014330565837264553e+00,1.622666198041987091e-04
3.350000000000000533e+00,9.864416198439858174e-01,8.727030194834478236e-05
3.450000000000000178e+00,9.695928813107268507e-01,1.670447116148955180e-04
3.549999999999999822e+00,9.675755119287355877e-01,1.219011317951969726e-04
3.650000000000000355e+00,9.784974426081467502e-01,1.022918726193412336e-04
3.750000000000000000e+00,9.956972021968020226e-01,1.022526038330480799e-04
3.850000000000000533e+00,1.011273714163545723e+00,1.041049714835229041e-04
3.950000000000000178e+00,1.019108018430802121e+00,1.116349413478116533e-04
4.050000000000000711e+00,1.018035147445721211e+00,1.386969648095547601e-04
4.150000000000000355e+00,1.010469058044286550e+00,1.248329030433977503e-04
4.250000000000000000e+00,1.000432813998311854e+00,1.936100350042095305e-04
4.349999999999999645e+00,9.924282967427618951e-01,1.354857209115392267e-04
4.450000000000000178e+00,9.884373139420118415e-01,1.117672711443939542e-04
4.550000000000000711e+00,9.899201747924737393e-01,1.203274176187160320e-04
4.650000000000000355e+00,9.949175138030353915e-01,8.959942790434839580e-05
4.750000000000000000e+00,1.001079982785300526e+00,1.094770847948232310e-04
4.850000000000000533e+00,1.005354286911273487e+00,7.787415980355864419e-05
4.950000000000000178e+00,1.007315807662568785e+00,1.082638242488545571e-04
5.050000000000000711e+00,1.005598853708675744e+00,5.936820225630935500e-05
5.150000000000000355e+00,1.002194753442329445e+00,1.722964086522809648e-04
5.250000000000000000e+00,9.989849634020139257e-01,9.120747289534803914e-05
5.350000000000000533e+00,9.963648495262173999e-01,6.792832047494350254e-05
5.450000000000000178e+00,9.958627770092081111e-01,8.238728130386244240e-05
5.550000000000000711e+00,9.970187988731783468e-01,8.970939992208213580e-05
5.650000000000000355e+00,9.991513454978926401e-01,8.780408227604529913e-05
5.750000000000000000e+00,1.001212047207279854e+00,5.222915864045439457e-05
5.850000000000000533e+00,1.002503258554177101e+00,7.140750564579528381e-05
5.950000000000000178e+00,1.002733070503998070e+00,1.068762232504014939e-04
6.050000000000000711e+00,1.001708903650906368e+00,8.093411332392468809e-05
6.150000000000000355e+00,1.000482177292954411e+00,1.195517728443688723e-04
6.250000000000000000e+00,9.989506873021877231e-01,1.396189452005937011e-04
6.350000000000000533e+00,9.984811878606520974e-01,1.126155175297225325e-04
6.450000000000000178e+00,9.986235245651922110e-01,5.143755072073395176e-05
6.550000000000000711e+00,9.994007628244206964e-01,9.516193656407403523e-05
6.650000000000000355e+00,1.000091017312312314e+00,7.396940629234366395e-05
6.750000000000000000e+00,1.000710209210920798e+00,5.352370318122094949e-05
6.850000000000000533e+00,1.001106197365440709e+00,5.150513003063291736e-05
6.950000000000000178e+00,1.000923317787338451e+00,5.639077573090049553e-05
7.050000000000000711e+00,1.000526769493458534e+00,5.994759453854103256e-05
7.150000000000000355e+00,9.999283443773310243e-01,8.885486049835731573e-05
7.250000000000000000e+00,9.996283140894887120e-01,6.076922593837541081e-05
7.350000000000000533e+00,9.994482146053877969e-01,4.069929671053261288e-05
7.450000000000000178e+00,9.995981683298413856e-01,3.801707662726667118e-05
7.550000000000000711e+00,9.999112731025370238e-01,7.697234981557873348e-05
7.650000000000000355e+00,1.000307612414854441e+00,9.610901976653297171e-05
7.750000000000000000e+00,1.000386659561405267e+00,4.890231777828364770e-05
7.850000000000000533e+00,1.000470453764578105e+00,7.540270523259631384e-05
7.950000000000000178e+00,1.000441568520212599e+00,4.606794565073618858e-05
8.050000000000000711e+00,1.000205136030352993e+00,9.110014599284799728e-05
8.150000000000000355e+00,1.000014533759419511e+00,4.474611498291496201e-05
8.250000000000000000e+00,9.996721745350999333e-01,7.297453335836701679e-05
8.350000000000001421e+00,9.998261759323451292e-01,5.782829472725243273e-05
8.449999999999999289e+00,9.999582278869768581e-01,6.655827599416503097e-05
8.550000000000000711e+00,1.000009548617497135e+00,8.887342127719123316e-05
8.650000000000000355e+00,1.000246365754407174e+00,4.201332560727522470e-05
8.750000000000000000e+00,1.000246927834285815e+00,4.280839973223354758e-05
8.850000000000001421e+00,1.000228425421351375e+00,5.821970075796379496e-05
8.949999999999999289e+00,1.000215883868098343e+00,4.961716815539418679e-05
9.050000000000000711e+00,1.000243947504519060e+00,1.007945471632562567e-04
9.150000000000000355e+00,9.999859652781705188e-01,7.013653830174029411e-05
9.250000000000000000e+00,1.000097736327559161e+00,6.380317555837987115e-05
9.350000000000001421e+00,9.999610173189326101e-01,3.713236531517125744e-05
9.449999999999999289e+00,1.000153709249223200e+00,4.231592802195307715e-05
9.550000000000000711e+00,1.000021814591952829e+00,4.296105123214631681e-05
9.650000000000002132e+00,1.000115615777477984e+00,4.753169900390832680e-05
9.750000000000000000e+00,1.000206154102036393e+00,5.313807605035434658e-05
9.850000000000001421e+00,9.999891197024532996e-01,3.679681167350628440e-05
9.949999999999999289e+00,1.000003922714073790e+00,5.309886271539858269e-05
