r,gCA_mean,gCA_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,4.315256322208917486e-03,4.134294830528453791e-04
9.428571428571428381e-01,3.272044459403960492e-01,3.962732395031704456e-03
1.000000000000000000e+00,2.004083496282416554e+00,7.404471374782641696e-03
1.057142857142856940e+00,3.429029434870781934e+00,8.484755075692691773e-03
1.114285714285714324e+00,3.369581748387537434e+00,7.204885955758045905e-03
1.171428571428571264e+00,2.674383438974953897e+00,7.689993091100028565e-03
1.228571428571428648e+00,2.003748655365960918e+00,8.598962018336204008e-03
1.285714285714285587e+00,1.532964613720040781e+00,5.417755571624728247e-03
1.342857142857142971e+00,1.229028327836273249e+00,5.590041306232178958e-03
1.399999999999999911e+00,1.033653760436401559e+00,3.435364864498980427e-03
1.457142857142857295e+00,8.944626813264433540e-01,4.294924535330303834e-03
1.514285714285714235e+00,8.246328929340396297e-01,3.797133994413624206e-03
1.571428571428571175e+00,7.942642000302078120e-01,3.660528675656697824e-03
1.628571428571428559e+00,7.857173175825963307e-01,2.899514590712512063e-03
1.685714285714285499e+00,8.109721869798933724e-01,1.961612227843529364e-03
1.742857142857142883e+00,8.665655469020758783e-01,3.135063375790634720e-03
1.799999999999999822e+00,9.383857808180797733e-01,2.916812443555354302e-03
1.857142857142857206e+00,1.018151119283026818e+00,4.228542157198824335e-03
1.914285714285714146e+00,1.096464338402311611e+00,2.375519485060052869e-03
1.971428571428571530e+00,1.176992341529185415e+00,3.789151032337973596e-03
2.028571428571428470e+00,1.225966118579641329e+00,3.003484163771788940e-03
2.085714285714285410e+00,1.247494114151479261e+00,2.611671204999940071e-03
2.142857142857142794e+00,1.228181692617191345e+00,4.343707941173154639e-03
2.200000000000000178e+00,1.185347438945029142e+00,2.533730896156463804e-03
2.257142857142857117e+00,1.123880169170528465e+00,3.013018627969611760e-03
2.314285714285714057e+00,1.062080993358439418e+00,3.125612678249185816e-03
2.371428571428571441e+00,1.003855724893566670e+00,1.353374248452277702e-03
2.428571428571428381e+00,9.558016535553397475e-01,2.997723314111454176e-03
2.485714285714285765e+00,9.331197028232681712e-01,2.142930392657436435e-03
2.542857142857142705e+00,9.174145833397975291e-01,2.339634039377196974e-03
2.599999999999999645e+00,9.202277765731196046e-01,2.364489458197889353e-03
2.657142857142857029e+00,9.325009321770469928e-01,1.405997052577201683e-03
2.714285714285714413e+00,9.536790133990840079e-01,2.515443948122458601e-03
2.771428571428571352e+00,9.800035134265785430e-01,3.562335632977369979e-03
2.828571428571428292e+00,1.007573534073612276e+00,2.412503832598130067e-03
2.885714285714285676e+00,1.026904217013706599e+00,2.354139542327979284e-03
2.942857142857143060e+00,1.045351773761917791e+00,1.689925050791901825e-03
3.000000000000000000e+00,1.059404551305273445e+00,1.757491593566896503e-03
3.057142857142856940e+00,1.059769929520094855e+00,2.355109291170796437e-03
3.114285714285713880e+00,1.052188078547095618e+00,1.769795602078697450e-03
3.171428571428571264e+00,1.044995905656254331e+00,1.542917211786908743e-03
3.228571428571428648e+00,1.026544339286932450e+00,1.228844539568321867e-03
3.285714285714285587e+00,1.012613241347458448e+00,1.128023429924541413e-03
3.342857142857142527e+00,9.961635293072248487e-01,1.782873485989907095e-03
3.399999999999999911e+00,9.849142127029250071e-01,1.159501344529281254e-03
3.457142857142857295e+00,9.751176205337704905e-01,1.466482778135330548e-03
3.514285714285714235e+00,9.722251511089405884e-01,1.347711439498031202e-03
3.571428571428571175e+00,9.738455084850554666e-01,1.661594326635451938e-03
3.628571428571428559e+00,9.755904301770705889e-01,1.984978143049600900e-03
3.685714285714285499e+00,9.804980078688775302e-01,1.453952687539576379e-03
3.742857142857142883e+00,9.921596879282509329e-01,1.689554870010121900e-03
3.799999999999999822e+00,1.000513620714535090e+00,1.849406221489668239e-03
3.857142857142856762e+00,1.009978373265549179e+00,1.401473971556555778e-03
3.914285714285714146e+00,1.014403163102381766e+00,1.511262161318065438e-03
3.971428571428571530e+00,1.017815932359662057e+00,1.596311479004878945e-03
4.028571428571428470e+00,1.019211000115819887e+00,2.367202084965582421e-03
4.085714285714285410e+00,1.016575339502036490e+00,1.093307319086534715e-03
4.142857142857142350e+00,1.008694263144876091e+00,1.170071409347478398e-03
4.200000000000000178e+00,1.007025747064209664e+00,1.516972723183104658e-03
4.257142857142857117e+00,1.002770043890687912e+00,1.534307203574115193e-03
4.314285714285714057e+00,9.960463374195324127e-01,1.690743893156818663e-03
4.371428571428570997e+00,9.921882426009812628e-01,8.449510166596227185e-04
4.428571428571428825e+00,9.914983268692866281e-01,1.353205355508814347e-03
4.485714285714285765e+00,9.884032536823983417e-01,1.043935111750356973e-03
4.542857142857142705e+00,9.893759170447673501e-01,1.455727173846838810e-03
4.599999999999999645e+00,9.902700465121647699e-01,9.613908049716690836e-04
4.657142857142856585e+00,9.932600025428719448e-01,1.373332336132584552e-03
4.714285714285714413e+00,9.976194321684623834e-01,1.294121311646470856e-03
4.771428571428571352e+00,9.994912607827691753e-01,6.971925244163981262e-04
4.828571428571428292e+00,1.001501321676915079e+00,1.500520085635957939e-03
4.885714285714285232e+00,1.003487031719880740e+00,1.469292619357616056e-03
4.942857142857143060e+00,1.005978823882130335e+00,1.488086133626908159e-03
5.000000000000000000e+00,1.004908652884459075e+00,9.374622608644732694e-04
5.057142857142856940e+00,1.003061633020960297e+00,8.863875441860898357e-04
5.114285714285713880e+00,1.003270950233499104e+00,1.142819661056388662e-03
5.171428571428570820e+00,1.001579333669406102e+00,8.773459231411121330e-04
5.228571428571428648e+00,9.990250936208816546e-01,5.951714547388536935e-04
5.285714285714285587e+00,9.991640351578299217e-01,5.572547058411957957e-04
5.342857142857142527e+00,9.987822190980644166e-01,1.121160168732190064e-03
5.400000000000000355e+00,9.970906219807383897e-01,9.707448875713971855e-04
5.457142857142857295e+00,9.957544710583479119e-01,9.433167991893731327e-04
5.514285714285714235e+00,9.975872545891414367e-01,7.527358764410856497e-04
5.571428571428571175e+00,9.959412049476294992e-01,1.140776524773720168e-03
5.628571428571428115e+00,9.977508178534139072e-01,7.339477761264857642e-04
5.685714285714285054e+00,9.966245217169087400e-01,1.288197118170160763e-03
5.742857142857142883e+00,9.988538300897766842e-01,1.037884991193400996e-03
