r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,5.260427050298340228e-05,2.649021712695708343e-06
9.499999999999999556e-01,1.435106670262800144e-01,1.547615928642209098e-04
1.050000000000000044e+00,9.716621354866290527e-01,4.785320428774601461e-04
1.150000000000000133e+00,1.209716031704423544e+00,4.652502009039694107e-04
1.250000000000000000e+00,1.149868544042743190e+00,4.397825869970080738e-04
1.350000000000000089e+00,1.101647997697948966e+00,3.691644488346776539e-04
1.450000000000000178e+00,1.063940290380355425e+00,2.477388759282379881e-04
1.550000000000000044e+00,1.035429750227272239e+00,3.365357889751443882e-04
1.650000000000000133e+00,1.014028800870252933e+00,2.206200006076931613e-04
1.750000000000000000e+00,9.990969419290121056e-01,1.467376589685509785e-04
1.850000000000000089e+00,9.914047836724344531e-01,2.845833027201711239e-04
1.950000000000000178e+00,9.890646298266805303e-01,1.712968409974788319e-04
2.049999999999999822e+00,9.915356212705367378e-01,2.433993703405157327e-04
2.150000000000000355e+00,9.955614109534789424e-01,8.076516673659199822e-05
2.250000000000000000e+00,9.980773142850895008e-01,2.090949768961647111e-04
2.350000000000000533e+00,9.996104867183734921e-01,1.262580856650830693e-04
2.450000000000000178e+00,1.000277906317648791e+00,1.784969179004055522e-04
2.549999999999999822e+00,1.000451816969871288e+00,1.479742091505877077e-04
2.650000000000000355e+00,1.000576165808485962e+00,1.826504319406077061e-04
2.750000000000000000e+00,1.000158981872610653e+00,1.930341166164826604e-04
2.850000000000000533e+00,1.000271136401491567e+00,2.001061794676944200e-04
2.950000000000000178e+00,9.999268785874082521e-01,1.923332528390281869e-04
3.049999999999999822e+00,9.997230225858129149e-01,1.321113083254393675e-04
3.150000000000000355e+00,9.997528562528209539e-01,1.723895589091004575e-04
3.250000000000000000e+00,9.996842800944604202e-01,9.332804481669999125e-05
3.350000000000000533e+00,9.997982641456246711e-01,1.111679206195423386e-04
3.450000000000000178e+00,9.999339113570775428e-01,1.109855659036516526e-04
3.549999999999999822e+00,9.997640999197532352e-01,9.788973546620803330e-05
3.650000000000000355e+00,9.997425371238563008e-01,9.196206203797428378e-05
3.750000000000000000e+00,9.997408968418938224e-01,1.439874848405760959e-04
3.850000000000000533e+00,1.000008527366045730e+00,1.279962432544823250e-04
3.950000000000000178e+00,9.998637105158852956e-01,1.463175897917459072e-04
4.050000000000000711e+00,1.000001745332160130e+00,6.675710355924430780e-05
4.150000000000000355e+00,9.998139472589585575e-01,1.251814693854059568e-04
4.250000000000000000e+00,9.997048471865964681e-01,9.764026813627202264e-05
4.349999999999999645e+00,9.998665216867863581e-01,1.236960685317415774e-04
4.450000000000000178e+00,9.998247481282224181e-01,9.623245112868170266e-05
4.550000000000000711e+00,9.997953545809554754e-01,8.623738781330011745e-05
4.650000000000000355e+00,9.998438368351614258e-01,7.232669813087893782e-05
4.750000000000000000e+00,9.998284986233093585e-01,1.354655161974990026e-04
4.850000000000000533e+00,9.997804193967863018e-01,1.262445980199722935e-04
4.950000000000000178e+00,9.997879056598225622e-01,7.800200204559709313e-05
5.050000000000000711e+00,9.996360249793003749e-01,8.338534331436139803e-05
5.150000000000000355e+00,9.998658243992208927e-01,6.453658252940038843e-05
5.250000000000000000e+00,9.998219719849495979e-01,7.126811550724617913e-05
5.350000000000000533e+00,9.998399055957036818e-01,5.815705010853454210e-05
5.450000000000000178e+00,9.997903185846478413e-01,9.845242794780129927e-05
5.550000000000000711e+00,9.998291805466662518e-01,7.460816079959435771e-05
5.650000000000000355e+00,9.998112538347699862e-01,6.881769676408479883e-05
5.750000000000000000e+00,9.999084003418881039e-01,7.162913608224355186e-05
5.850000000000000533e+00,9.998771211953026983e-01,6.724928717730596227e-05
5.950000000000000178e+00,9.997667269605692297e-01,7.569549052543346316e-05
6.050000000000000711e+00,9.998370262426860000e-01,3.975315850568344263e-05
6.150000000000000355e+00,9.998482774722269317e-01,5.169019144572691477e-05
6.250000000000000000e+00,9.999167628128059482e-01,6.500451090364281351e-05
6.350000000000000533e+00,9.997227005830655600e-01,5.854827607101767244e-05
6.450000000000000178e+00,9.997861206637004283e-01,6.288459726906729620e-05
6.550000000000000711e+00,9.998350643511242364e-01,6.527777365032497463e-05
6.650000000000000355e+00,9.997877505809608101e-01,8.468345037896540676e-05
6.750000000000000000e+00,9.998171481195713417e-01,5.865862847646658790e-05
6.850000000000000533e+00,9.997998346227270350e-01,6.610072692956563535e-05
6.950000000000000178e+00,9.998308673630479371e-01,5.503501699776601897e-05
7.050000000000000711e+00,9.998550678012858572e-01,6.895274192419753373e-05
7.150000000000000355e+00,9.997437098538741740e-01,5.119530839786216598e-05
7.250000000000000000e+00,9.998985092710805933e-01,5.551404027077420727e-05
7.350000000000000533e+00,9.998408418002011633e-01,4.618218496311201200e-05
7.450000000000000178e+00,9.998764852358558164e-01,5.612301276881766470e-05
7.550000000000000711e+00,9.998795604743702103e-01,6.541335409526156757e-05
7.650000000000000355e+00,9.998799930633029964e-01,4.658781289211267858e-05
7.750000000000000000e+00,9.998198268400602107e-01,4.979948362788727193e-05
7.850000000000000533e+00,9.996905767708718082e-01,5.345600499112901528e-05
7.950000000000000178e+00,9.998363735845817724e-01,7.328073622977370914e-05
8.050000000000000711e+00,9.998268984984143293e-01,5.064925807074658530e-05
8.150000000000000355e+00,9.997801826743486497e-01,4.752811432509941207e-05
8.250000000000000000e+00,9.998161694289532386e-01,4.880448721079594078e-05
8.350000000000001421e+00,9.998420390977186267e-01,4.207532998227074208e-05
8.449999999999999289e+00,9.997944095492080629e-01,4.642139632531113981e-05
8.550000000000000711e+00,9.998155332472128398e-01,5.483797270114536856e-05
8.650000000000000355e+00,9.997753755557333699e-01,2.754684087604852640e-05
8.750000000000000000e+00,9.998006376639265724e-01,3.280625308648028453e-05
8.850000000000001421e+00,9.997578914695829377e-01,3.997022163337071222e-05
8.949999999999999289e+00,9.998220521764202839e-01,5.788680310534827711e-05
9.050000000000000711e+00,9.998193215616157925e-01,3.945332438544792240e-05
9.150000000000000355e+00,9.998436536784996997e-01,4.350245490379054455e-05
9.250000000000000000e+00,9.997606750183978264e-01,3.741165420434468643e-05
9.350000000000001421e+00,9.997647421094919551e-01,4.898442761141369608e-05
9.449999999999999289e+00,9.998046328337746314e-01,3.285236563697552719e-05
9.550000000000000711e+00,9.998656329915129870e-01,4.481598840735803236e-05
9.650000000000002132e+00,9.997892561023572489e-01,4.573044718360049030e-05
9.750000000000000000e+00,9.998390111581410000e-01,4.131716443954710707e-05
9.850000000000001421e+00,9.998115561176890154e-01,4.426335150738276399e-05
9.949999999999999289e+00,9.997908083140985003e-01,4.712459057016716928e-05
