A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
1.2888126705866072,0.20710613935406644,0.0,0.0,0.0,0.0,1.7208440735587949,0.11509090412305836,0.03131316294009445,3.67548
1.4373068048211088,0.13912997698214932,0.0,0.0,0.0,0.0,1.4152661010150902,0.09788234521225672,0.03245812518437376,3.01565
1.3492064738227973,0.13222606404009382,0.0,0.0,0.0,0.0,1.4391915683094476,0.07586855922931908,0.02890979729199148,2.62432
1.5285246273350306,0.08177559777925897,0.0,0.0,0.0,0.0,1.2213692222744228,0.0333150163375117,0.01951807762555757,1.70688
1.5218975650213242,0.08528563255290525,6.289947423008429,0.03832711201569821,-0.4238700825231697,0.12627756802200435,1.3801090444952715,0.02915073838382793,0.021038957810436163,1.38556
1.6446418659525057,0.08054158267844533,6.295934336669759,0.04530361331385682,-0.4268857779538604,0.1473920911815313,1.3174841046449481,0.024247357503414512,0.01923553806149261,1.26055
1.8029266085419393,0.05564661738521075,6.355359661217091,0.014304667177419716,-0.6600063217918961,0.043562634550955166,1.2672100108058195,0.015475179337386175,0.014446312930477562,1.07122
4.370231770222751,0.18848301686193067,6.631067080630933,0.02681938710674899,-1.6495743965909824,0.08907928614196388,0.9719231463291417,0.011541815877599792,0.011989254869322924,0.96268
3.8729635302015573,0.09691475056878908,6.578965626632845,0.006440472115143658,-1.473569548811574,0.0250964681559286,0.9985850740529365,0.007746754874693335,0.009219693033768132,0.84024
3.343363609882862,0.06580203508825894,6.574319667614965,0.011337601049515506,-1.452810945491766,0.03796842130350598,1.0385927051482766,0.006466099213119583,0.008378380860785196,0.77176
2.033000519130306,0.016209533507863756,6.454354719729439,0.004121350374384602,-4.1303545201665415,0.014035423357830298,1.2083801178611142,0.003976015225260081,0.006063124609634599,0.65577
