r,gCA_mean,gCA_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.428571428571428381e-01,2.634211679463004385e-01,2.513416790043221383e-02
1.000000000000000000e+00,1.680994416366374811e+00,7.922495540001470160e-02
1.057142857142856940e+00,2.750227932018931121e+00,8.001657856144960002e-02
1.114285714285714324e+00,2.755552151665380922e+00,8.379759601834047000e-02
1.171428571428571264e+00,2.180422647778548217e+00,5.146912533941732509e-02
1.228571428571428648e+00,1.660182588619536714e+00,6.574980710652437998e-02
1.285714285714285587e+00,1.443080021946735014e+00,6.945674363289479347e-02
1.342857142857142971e+00,1.189987157524045935e+00,4.845161671738085207e-02
1.399999999999999911e+00,9.801168349396338630e-01,5.078111530443808058e-02
1.457142857142857295e+00,8.566705512371786124e-01,4.099858118513229066e-02
1.514285714285714235e+00,8.012088543363923288e-01,2.932845908265875601e-02
1.571428571428571175e+00,7.050853218511480280e-01,1.897973203100544043e-02
1.628571428571428559e+00,7.300765669584189377e-01,2.716940421264088523e-02
1.685714285714285499e+00,7.565359611279216523e-01,2.352206848977772199e-02
1.742857142857142883e+00,8.034402001732526832e-01,2.895742759019960186e-02
1.799999999999999822e+00,9.420700829819035338e-01,1.878866400070684436e-02
1.857142857142857206e+00,9.767130080638549705e-01,2.940462295315156988e-02
1.914285714285714146e+00,1.126339166286582039e+00,3.233357228245510584e-02
1.971428571428571530e+00,1.193444713983911942e+00,2.506732429367367065e-02
2.028571428571428470e+00,1.229669767502618027e+00,2.618309062290104239e-02
2.085714285714285410e+00,1.284946100344278364e+00,2.249746449332363368e-02
2.142857142857142794e+00,1.278738186900581830e+00,2.223491220167182758e-02
2.200000000000000178e+00,1.232971825233949881e+00,1.819131673076244612e-02
2.257142857142857117e+00,1.128988396676542161e+00,1.949266096682427535e-02
2.314285714285714057e+00,1.051485574579069215e+00,1.933354484180753799e-02
2.371428571428571441e+00,1.038803827070369667e+00,1.936269519596689470e-02
2.428571428571428381e+00,9.838238467519448971e-01,1.242819625359724463e-02
2.485714285714285765e+00,9.279483203168613636e-01,1.889372471698319220e-02
2.542857142857142705e+00,9.402657676004630982e-01,3.281301010399622492e-02
2.599999999999999645e+00,9.544899748242053894e-01,2.047652546693682143e-02
2.657142857142857029e+00,9.778965572977753595e-01,1.565807273633697955e-02
2.714285714285714413e+00,9.672759395820145212e-01,2.046175006063039731e-02
2.771428571428571352e+00,1.010401512850594763e+00,2.288407253451591600e-02
2.828571428571428292e+00,1.029190332617232917e+00,3.238958750350011406e-02
2.885714285714285676e+00,9.924814299192279421e-01,1.178163453723318072e-02
2.942857142857143060e+00,1.031905663202330459e+00,1.495617815622268809e-02
3.000000000000000000e+00,1.076709116484256157e+00,1.453406170695165783e-02
3.057142857142856940e+00,1.103074632136653133e+00,1.202154637962020434e-02
3.114285714285713880e+00,1.031963135603457760e+00,1.776707594313517435e-02
3.171428571428571264e+00,1.086984287477605449e+00,2.076775598582385890e-02
3.228571428571428648e+00,1.058789788640996266e+00,1.860961047694618259e-02
3.285714285714285587e+00,1.019583054236035569e+00,1.741104701907794997e-02
3.342857142857142527e+00,9.913449749363373309e-01,1.481466108780305976e-02
3.399999999999999911e+00,1.007107927177091522e+00,2.011643595705814302e-02
3.457142857142857295e+00,1.005156472885012420e+00,1.371259460374224005e-02
3.514285714285714235e+00,9.753376391311825433e-01,2.138496218857966966e-02
3.571428571428571175e+00,9.891128941900344529e-01,1.857895977770276930e-02
3.628571428571428559e+00,9.606777588762795972e-01,1.033511395635598740e-02
3.685714285714285499e+00,1.014606949762984822e+00,1.285939725395384738e-02
3.742857142857142883e+00,1.010830979125962203e+00,1.645265113879004065e-02
3.799999999999999822e+00,1.000470556314049908e+00,1.207980673603797558e-02
3.857142857142856762e+00,1.032374605985868721e+00,1.092486169694696987e-02
3.914285714285714146e+00,1.034879759845863889e+00,1.928760103744918408e-02
3.971428571428571530e+00,1.036767789549049246e+00,1.688642152088966689e-02
4.028571428571428470e+00,1.033471028319391083e+00,9.191406189336894308e-03
4.085714285714285410e+00,1.032787554308441269e+00,1.415602900141628602e-02
4.142857142857142350e+00,1.020120387081274727e+00,1.220581335762936301e-02
4.200000000000000178e+00,1.019365210493452967e+00,9.288650518215077478e-03
4.257142857142857117e+00,1.041900641185374621e+00,1.068661955596723542e-02
4.314285714285714057e+00,9.912422663811712997e-01,1.174677283325000453e-02
4.371428571428570997e+00,9.919694087959058937e-01,1.498797441322135410e-02
4.428571428571428825e+00,1.019128247384907482e+00,8.798072949307289559e-03
4.485714285714285765e+00,1.008298376723969048e+00,1.292964194820177791e-02
4.542857142857142705e+00,1.008913203597224584e+00,1.562718329315077384e-02
4.599999999999999645e+00,9.751521871468284974e-01,8.157890217048347284e-03
4.657142857142856585e+00,1.012136782273867830e+00,9.207817456214916624e-03
4.714285714285714413e+00,9.878087148007965723e-01,1.126460297152351818e-02
4.771428571428571352e+00,1.035433903663870447e+00,1.082743262373686566e-02
4.828571428571428292e+00,1.008203056068062597e+00,1.432160309077262252e-02
4.885714285714285232e+00,1.006682034911108747e+00,8.961717408035680885e-03
4.942857142857143060e+00,1.000100491706575445e+00,1.082243751640894064e-02
5.000000000000000000e+00,1.019193746262566647e+00,1.145305231233826639e-02
5.057142857142856940e+00,1.004042847396058757e+00,8.589115940146609465e-03
5.114285714285713880e+00,9.956897428547900608e-01,8.181663920218422772e-03
5.171428571428570820e+00,1.008974910765991551e+00,7.709177654602129663e-03
5.228571428571428648e+00,9.962686998952786643e-01,1.257054211782044663e-02
5.285714285714285587e+00,1.020640934136705757e+00,1.041241656357542317e-02
5.342857142857142527e+00,1.008985876488534661e+00,1.037076726172897652e-02
5.400000000000000355e+00,1.020162107021676201e+00,7.570926356839634622e-03
5.457142857142857295e+00,9.981209411151512612e-01,1.407874185611388343e-02
5.514285714285714235e+00,1.020671289729042419e+00,1.027431407507425204e-02
5.571428571428571175e+00,1.010843210965719274e+00,9.179698631388510943e-03
5.628571428571428115e+00,9.980055746150666707e-01,7.755279854934872368e-03
5.685714285714285054e+00,1.009063138073210020e+00,9.163929779734208969e-03
5.742857142857142883e+00,1.014474131422060221e+00,1.107848189512512446e-02
