t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,5.966412906666665776e+02,6.974736429073712429e+01
8.000000000000000444e-01,4.118175866666666707e+02,3.520299037696472766e+01
1.199999999999999956e+00,3.624146222222221922e+02,2.372819866016769907e+01
1.600000000000000089e+00,3.407692933333332235e+02,1.786931853624108868e+01
2.000000000000000000e+00,3.291716480000000047e+02,1.445443452777045401e+01
2.399999999999999911e+00,3.217896444444444910e+02,1.223992269826132429e+01
2.799999999999999822e+00,3.166817523809525028e+02,1.063326619032505960e+01
3.200000000000000178e+00,3.129525099999999611e+02,9.433337918509613118e+00
3.600000000000000089e+00,3.100903644444444467e+02,8.446326921677210109e+00
4.000000000000000000e+00,3.075701866666666433e+02,7.633940363408596497e+00
4.400000000000000355e+00,3.055188606060605707e+02,7.030689332291626847e+00
4.799999999999999822e+00,3.037265333333333501e+02,6.466709887531098211e+00
5.200000000000000178e+00,3.020833230769229658e+02,6.086991416775600072e+00
5.599999999999999645e+00,3.006578857142857260e+02,5.841078478055897527e+00
6.000000000000000000e+00,2.995253333333333785e+02,5.668047020344308962e+00
6.400000000000000355e+00,2.986531666666666638e+02,5.588326766959947456e+00
6.799999999999999822e+00,2.979538666666666700e+02,5.594182015148873255e+00
7.200000000000000178e+00,2.974193037037037470e+02,5.594030317191721835e+00
7.599999999999999645e+00,2.970124771929824306e+02,5.594523071393401992e+00
8.000000000000000000e+00,2.965681200000000217e+02,5.555160605141720609e+00
8.400000000000000355e+00,2.961210031746031746e+02,5.495911833342955077e+00
8.800000000000000711e+00,2.957114909090909123e+02,5.470543752326985754e+00
9.199999999999999289e+00,2.952406840579710661e+02,5.418459369284812865e+00
9.599999999999999645e+00,2.947953888888888514e+02,5.399035152593816278e+00
1.000000000000000000e+01,2.944086933333333036e+02,5.384026306356589409e+00
1.040000000000000036e+01,2.940146461538461722e+02,5.393151844660065031e+00
1.080000000000000071e+01,2.937121580246913481e+02,5.427894348123848189e+00
1.119999999999999929e+01,2.935396571428571519e+02,5.474164850764309698e+00
1.159999999999999964e+01,2.933355494252873541e+02,5.508490075128835706e+00
1.200000000000000000e+01,2.931910666666666430e+02,5.592634384471761422e+00
1.240000000000000036e+01,2.930676559139784558e+02,5.680987258322818256e+00
1.280000000000000071e+01,2.929359916666666095e+02,5.750917925744523096e+00
1.319999999999999929e+01,2.927950545454546045e+02,5.819609738267694787e+00
1.359999999999999964e+01,2.926962196078431475e+02,5.926783637255389259e+00
1.400000000000000000e+01,2.925645714285714121e+02,6.034421226739839383e+00
1.440000000000000036e+01,2.924374222222222102e+02,6.122893058218785711e+00
1.480000000000000071e+01,2.923067531531531245e+02,6.242328498798834779e+00
1.519999999999999929e+01,2.921877614035087163e+02,6.333652501581346961e+00
1.559999999999999964e+01,2.920485128205128831e+02,6.409326696050226424e+00
1.600000000000000000e+01,2.919091799999999921e+02,6.458990718023295940e+00
1.639999999999999858e+01,2.917694113821138444e+02,6.513255959075769042e+00
1.680000000000000071e+01,2.916589650793650890e+02,6.559627135142228838e+00
1.719999999999999929e+01,2.915622821705426304e+02,6.594239771573956688e+00
1.760000000000000142e+01,2.914213030303029655e+02,6.610924374946061555e+00
1.800000000000000000e+01,2.912070874074073572e+02,6.631255842315255222e+00
1.839999999999999858e+01,2.910089159420290343e+02,6.650056552026154755e+00
1.880000000000000071e+01,2.908308368794326384e+02,6.665125326290505470e+00
1.919999999999999929e+01,2.906918333333333635e+02,6.652360918948505564e+00
1.960000000000000142e+01,2.905124027210884492e+02,6.635985152325932113e+00
2.000000000000000000e+01,2.903397173333333399e+02,6.617602134169012551e+00
2.039999999999999858e+01,2.902133281045752256e+02,6.623753018801111558e+00
2.080000000000000071e+01,2.900871230769230351e+02,6.608072614122515454e+00
2.119999999999999929e+01,2.899301433962264696e+02,6.579103080777279011e+00
2.160000000000000142e+01,2.897874567901234286e+02,6.550328884443063160e+00
2.200000000000000000e+01,2.896066618181818058e+02,6.527562846420198461e+00
2.239999999999999858e+01,2.894226380952380850e+02,6.505680524683927324e+00
2.280000000000000071e+01,2.892297122807017331e+02,6.532990525757602640e+00
2.319999999999999929e+01,2.890409103448276937e+02,6.551089473340367064e+00
2.360000000000000142e+01,2.888291344632767732e+02,6.557939939896074932e+00
2.400000000000000000e+01,2.886297599999999761e+02,6.580031538882972875e+00
2.439999999999999858e+01,2.884780153005464740e+02,6.613831388760170071e+00
2.480000000000000071e+01,2.883362881720430551e+02,6.652563367366318481e+00
2.519999999999999929e+01,2.881676275132275578e+02,6.691709831579093937e+00
2.560000000000000142e+01,2.880323291666666137e+02,6.742972122496902365e+00
2.600000000000000000e+01,2.879419446153846138e+02,6.794219960649471091e+00
2.639999999999999858e+01,2.878202545454545316e+02,6.842198839111977904e+00
2.680000000000000071e+01,2.876756935323382436e+02,6.901634277078271040e+00
2.719999999999999929e+01,2.875318941176470844e+02,6.962138112290393366e+00
2.760000000000000142e+01,2.873758338164250858e+02,7.009447949184052895e+00
2.800000000000000000e+01,2.872316152380952303e+02,7.056038945351231106e+00
2.839999999999999858e+01,2.871145840375586999e+02,7.104409588314229751e+00
2.880000000000000071e+01,2.870381629629629288e+02,7.160080019467381263e+00
2.919999999999999929e+01,2.869706082191781320e+02,7.209771060018768551e+00
2.960000000000000142e+01,2.869356648648648047e+02,7.260745241123632177e+00
3.000000000000000000e+01,2.868939448888888819e+02,7.315712322775509868e+00
3.039999999999999858e+01,2.868340877192982816e+02,7.376098498454561891e+00
3.080000000000000071e+01,2.867876779220779326e+02,7.431969766018473145e+00
3.119999999999999929e+01,2.867812786324786316e+02,7.509674935205883806e+00
3.160000000000000142e+01,2.867330565400843625e+02,7.592035241549007551e+00
3.200000000000000000e+01,2.866566599999999880e+02,7.670269935439923081e+00
3.239999999999999858e+01,2.865933860082305387e+02,7.743066917819776407e+00
3.279999999999999716e+01,2.865528292682926690e+02,7.812895646858199150e+00
3.320000000000000284e+01,2.865090795180723262e+02,7.881943416067626274e+00
3.360000000000000142e+01,2.864311714285713606e+02,7.946686464721200771e+00
3.400000000000000000e+01,2.863573584313725178e+02,8.013178810069655711e+00
3.439999999999999858e+01,2.863230821705426479e+02,8.092598019564368528e+00
3.479999999999999716e+01,2.862810605363984564e+02,8.164535404369566152e+00
3.520000000000000284e+01,2.862191333333333318e+02,8.233348611392742100e+00
3.560000000000000142e+01,2.861650127340823246e+02,8.306694395197888880e+00
3.600000000000000000e+01,2.861026014814814857e+02,8.378548083063607876e+00
3.639999999999999858e+01,2.860351413919414654e+02,8.450384290748644389e+00
3.679999999999999716e+01,2.859608608695651810e+02,8.516438869138196921e+00
3.720000000000000284e+01,2.858884014336916835e+02,8.570680333548494900e+00
3.760000000000000142e+01,2.858081475177305038e+02,8.631212525709965888e+00
3.800000000000000000e+01,2.857171677192982884e+02,8.695301010500102734e+00
3.839999999999999858e+01,2.856161361111111319e+02,8.758456481531400328e+00
3.879999999999999716e+01,2.854915738831615499e+02,8.820844143756858102e+00
3.920000000000000284e+01,2.853452217687074040e+02,8.884010571414400204e+00
3.960000000000000142e+01,2.852110437710437623e+02,8.949321405156240417e+00
4.000000000000000000e+01,2.850688640000000191e+02,9.017646721979572177e+00
4.039999999999999858e+01,2.849077122112211100e+02,9.097896169530047317e+00
4.079999999999999716e+01,2.847706196078430594e+02,9.178228898912664135e+00
4.120000000000000284e+01,2.846264595469255028e+02,9.254978520288217325e+00
4.160000000000000142e+01,2.844614589743589477e+02,9.326782526437256138e+00
4.200000000000000000e+01,2.843087034920635006e+02,9.396471909852042614e+00
4.239999999999999858e+01,2.841717408805030800e+02,9.469925943161806359e+00
4.279999999999999716e+01,2.840459638629283745e+02,9.543590312649632423e+00
4.320000000000000284e+01,2.839497037037036762e+02,9.623188541276750385e+00
4.360000000000000142e+01,2.838460183486238861e+02,9.698939349230581541e+00
4.400000000000000000e+01,2.837567272727272893e+02,9.783762064354634802e+00
4.439999999999999858e+01,2.836664504504504976e+02,9.866448669147803940e+00
4.479999999999999716e+01,2.835897857142857674e+02,9.942572957422463276e+00
4.520000000000000284e+01,2.835151622418878787e+02,1.001760356121804030e+01
4.560000000000000142e+01,2.834412397660818783e+02,1.008731728832099073e+01
4.600000000000000000e+01,2.833822376811594381e+02,1.016149579003903014e+01
4.639999999999999858e+01,2.833238620689655249e+02,1.023718877744428646e+01
4.679999999999999716e+01,2.832620626780627617e+02,1.030512609270342317e+01
4.720000000000000284e+01,2.831981016949151808e+02,1.037251369589964511e+01
4.760000000000000142e+01,2.831173557422968656e+02,1.043165153813172097e+01
4.800000000000000000e+01,2.830304222222222279e+02,1.049420452198215159e+01
4.839999999999999858e+01,2.829505674931129988e+02,1.056182888255802332e+01
4.879999999999999716e+01,2.828645683060109377e+02,1.062640539610534240e+01
4.920000000000000284e+01,2.827903306233062040e+02,1.068505603906451285e+01
4.960000000000000142e+01,2.827226451612902451e+02,1.074433805138471953e+01
5.000000000000000000e+01,2.826364160000000538e+02,1.080188689480632824e+01
5.039999999999999858e+01,2.825580529100528793e+02,1.085674632694365194e+01
5.079999999999999716e+01,2.824954960629921743e+02,1.091223189109073921e+01
5.120000000000000284e+01,2.824442916666665724e+02,1.097068457519484497e+01
5.160000000000000142e+01,2.823908217054263332e+02,1.102880819023045511e+01
5.200000000000000000e+01,2.823451076923077494e+02,1.108653103758033431e+01
5.239999999999999858e+01,2.823114300254453610e+02,1.114534575436271879e+01
5.279999999999999716e+01,2.822929898989899584e+02,1.120394251038993438e+01
5.320000000000000284e+01,2.822935939849623423e+02,1.125903764357320114e+01
5.360000000000000142e+01,2.822877213930348148e+02,1.130879332349602073e+01
5.400000000000000000e+01,2.822695308641974634e+02,1.135691363935629106e+01
5.439999999999999858e+01,2.822550392156862813e+02,1.140387051256689865e+01
5.479999999999999716e+01,2.822365742092457594e+02,1.144958279535730661e+01
5.520000000000000284e+01,2.822339903381642898e+02,1.149240281914389961e+01
5.560000000000000142e+01,2.822462350119903931e+02,1.154359038882163091e+01
5.600000000000000000e+01,2.822722857142857151e+02,1.159535160177813395e+01
5.639999999999999858e+01,2.823071583924349852e+02,1.164395823117122220e+01
5.679999999999999716e+01,2.823190985915493343e+02,1.169084796499800838e+01
5.720000000000000284e+01,2.823096317016317016e+02,1.173377626804570895e+01
5.760000000000000142e+01,2.822958333333332916e+02,1.176868612567750638e+01
5.800000000000000000e+01,2.822862344827586298e+02,1.180742330631937520e+01
5.839999999999999858e+01,2.822635251141552999e+02,1.184679963378770751e+01
5.879999999999999716e+01,2.822366258503401468e+02,1.189001134272137072e+01
5.920000000000000284e+01,2.822010090090089989e+02,1.192819868023879870e+01
5.960000000000000142e+01,2.821715794183444928e+02,1.196661169075494158e+01
6.000000000000000000e+01,2.821409777777777208e+02,1.200586010894906153e+01
6.039999999999999858e+01,2.821037527593819050e+02,1.204672643386782660e+01
6.079999999999999716e+01,2.820708070175439275e+02,1.208269828700831816e+01
6.120000000000000284e+01,2.820352418300652744e+02,1.212246074654623307e+01
6.160000000000000142e+01,2.819961731601732140e+02,1.216736353558735573e+01
6.200000000000000000e+01,2.819468387096774222e+02,1.221905773643202586e+01
6.239999999999999858e+01,2.818865128205128485e+02,1.227641744034343674e+01
6.279999999999999716e+01,2.818327983014862070e+02,1.233023089858403054e+01
6.320000000000000284e+01,2.817792067510548009e+02,1.238510305021981495e+01
6.360000000000000142e+01,2.817215765199160842e+02,1.244618503960979616e+01
6.400000000000000000e+01,2.816734833333333654e+02,1.250807989975571211e+01
6.440000000000000568e+01,2.816109813664596118e+02,1.256677210790552124e+01
6.479999999999999716e+01,2.815358518518518167e+02,1.262127712316853589e+01
6.520000000000000284e+01,2.814579631901839889e+02,1.267734443254993160e+01
6.559999999999999432e+01,2.813922764227642119e+02,1.273660222471016112e+01
6.600000000000000000e+01,2.813241050505050680e+02,1.279648532413695960e+01
6.640000000000000568e+01,2.812668433734939413e+02,1.285525723769760909e+01
6.679999999999999716e+01,2.812176606786428010e+02,1.291091429947731406e+01
6.720000000000000284e+01,2.811639206349206006e+02,1.296549703636496531e+01
6.759999999999999432e+01,2.811114635108481821e+02,1.302104963251770720e+01
6.800000000000000000e+01,2.810603921568628039e+02,1.307566878773659447e+01
6.840000000000000568e+01,2.810320467836257308e+02,1.313339155872711572e+01
6.879999999999999716e+01,2.810059844961240856e+02,1.319576445513566831e+01
6.920000000000000284e+01,2.809780655105972755e+02,1.325601016290803180e+01
6.959999999999999432e+01,2.809589578544060942e+02,1.331382516022591744e+01
7.000000000000000000e+01,2.809165104761904672e+02,1.336521332533273210e+01
7.040000000000000568e+01,2.808828636363636519e+02,1.341581613521691629e+01
7.079999999999999716e+01,2.808445800376647981e+02,1.346374895817157835e+01
7.120000000000000284e+01,2.808032359550561523e+02,1.350624413297571280e+01
7.159999999999999432e+01,2.807531322160149330e+02,1.354255077783244587e+01
7.200000000000000000e+01,2.806868148148147952e+02,1.357738406415855792e+01
7.240000000000000568e+01,2.806221289134438166e+02,1.361042524356747485e+01
7.279999999999999716e+01,2.805638534798534920e+02,1.364389935803577991e+01
7.320000000000000284e+01,2.804970346083788399e+02,1.367501764497000494e+01
7.359999999999999432e+01,2.804303333333333512e+02,1.369901617384529757e+01
7.400000000000000000e+01,2.803706810810811021e+02,1.372628571618573723e+01
7.440000000000000568e+01,2.803225519713261633e+02,1.375681576425778196e+01
7.479999999999999716e+01,2.802769768270944724e+02,1.378830264205102552e+01
7.520000000000000284e+01,2.802298297872340527e+02,1.382260310763150102e+01
7.559999999999999432e+01,2.801905185185185019e+02,1.385503576088095024e+01
7.600000000000000000e+01,2.801474245614035112e+02,1.388587743401269137e+01
7.640000000000000568e+01,2.800992390924956226e+02,1.391626391134308349e+01
7.679999999999999716e+01,2.800620694444444894e+02,1.394641182026815507e+01
7.720000000000000284e+01,2.800150742659757839e+02,1.398309243856798290e+01
7.759999999999999432e+01,2.799501855670102941e+02,1.401591624052911200e+01
7.800000000000000000e+01,2.798762529914529864e+02,1.404599854141094184e+01
7.840000000000000568e+01,2.797942585034014087e+02,1.407206483385693119e+01
7.879999999999999716e+01,2.797138138747885137e+02,1.409736900499082601e+01
7.920000000000000284e+01,2.796196094276093618e+02,1.412910662916343796e+01
7.959999999999999432e+01,2.795184053601340679e+02,1.416237740514283949e+01
8.000000000000000000e+01,2.794177333333332740e+02,1.419709342460848944e+01
8.040000000000000568e+01,2.793254394693200311e+02,1.423137384637279368e+01
8.079999999999999716e+01,2.792333069306931179e+02,1.426399424871215693e+01
8.120000000000000284e+01,2.791448801313629247e+02,1.429334607334626916e+01
8.159999999999999432e+01,2.790685882352942144e+02,1.431778461665338575e+01
8.200000000000000000e+01,2.789955382113820974e+02,1.435060237942417949e+01
8.240000000000000568e+01,2.789146278317151655e+02,1.438548110406467195e+01
8.279999999999999716e+01,2.788220933977456184e+02,1.441908697633177461e+01
8.320000000000000284e+01,2.787341538461538448e+02,1.445621688104709079e+01
8.359999999999999432e+01,2.786296012759170821e+02,1.448879838003322362e+01
8.400000000000000000e+01,2.785230730158729671e+02,1.452418455366060179e+01
8.440000000000000568e+01,2.784181737756713346e+02,1.455787981651342733e+01
8.479999999999999716e+01,2.783304025157232786e+02,1.459360885121198059e+01
8.520000000000000284e+01,2.782307104851330450e+02,1.463406559475258639e+01
8.559999999999999432e+01,2.781269657320872852e+02,1.467834100262942343e+01
8.600000000000000000e+01,2.780246201550387468e+02,1.471809745216358500e+01
8.640000000000000568e+01,2.779406419753086084e+02,1.475706494440687599e+01
8.679999999999999716e+01,2.778589124423963312e+02,1.479831841584554475e+01
8.720000000000000284e+01,2.777889663608561932e+02,1.483915800974918220e+01
8.759999999999999432e+01,2.777285966514460256e+02,1.487354268525376000e+01
8.800000000000000000e+01,2.776768848484848036e+02,1.490474951296177331e+01
8.840000000000000568e+01,2.776219728506786737e+02,1.493167022572375835e+01
8.879999999999999716e+01,2.775716516516516776e+02,1.495199408703167698e+01
8.920000000000000284e+01,2.775327713004484167e+02,1.497676774366633090e+01
8.959999999999999432e+01,2.775040119047619669e+02,1.499864512629535618e+01
9.000000000000000000e+01,2.774687288888889043e+02,1.501879686532914704e+01
9.040000000000000568e+01,2.774381238938052547e+02,1.504041478250538688e+01
9.079999999999999716e+01,2.774164698972099927e+02,1.506706648215549293e+01
9.120000000000000284e+01,2.773774035087719199e+02,1.509262299957018705e+01
9.159999999999999432e+01,2.773313653566230528e+02,1.511761670779645073e+01
9.200000000000000000e+01,2.772805101449275185e+02,1.514041946329801647e+01
9.240000000000000568e+01,2.772443867243867430e+02,1.516254585479962280e+01
9.279999999999999716e+01,2.772103103448276329e+02,1.517944461927151423e+01
9.320000000000000284e+01,2.771644749642346142e+02,1.519730080970863106e+01
9.359999999999999432e+01,2.771155783475783778e+02,1.520989707466644880e+01
9.400000000000000000e+01,2.770694695035461450e+02,1.522155434079541436e+01
9.440000000000000568e+01,2.770161807909603908e+02,1.523484551525054620e+01
9.479999999999999716e+01,2.769562081575246566e+02,1.524804550072882670e+01
9.520000000000000284e+01,2.768992044817927081e+02,1.526144210483062302e+01
9.559999999999999432e+01,2.768532329149232964e+02,1.527619414853994506e+01
9.600000000000000000e+01,2.768048333333333630e+02,1.529692322633498236e+01
9.640000000000000568e+01,2.767541908713693033e+02,1.531912469956274769e+01
9.679999999999999716e+01,2.767032176308539988e+02,1.534133062895360489e+01
9.720000000000000284e+01,2.766506556927296856e+02,1.535888468848447452e+01
9.759999999999999432e+01,2.766024371584699679e+02,1.537317373921108654e+01
9.800000000000000000e+01,2.765679564625850730e+02,1.539085992608300479e+01
9.840000000000000568e+01,2.765499728997289708e+02,1.540798957520324208e+01
9.879999999999999716e+01,2.765339703103913394e+02,1.542736491862046044e+01
9.920000000000000284e+01,2.765151397849462001e+02,1.544714327076875371e+01
9.959999999999999432e+01,2.764929370816600454e+02,1.546238962059107003e+01
1.000000000000000000e+02,2.764690666666666630e+02,1.547788829289156176e+01
1.004000000000000057e+02,2.764391181938910336e+02,1.549020250405834176e+01
1.007999999999999972e+02,2.764127301587301417e+02,1.550683514402460261e+01
1.012000000000000028e+02,2.763878050065876550e+02,1.552481274866804206e+01
1.015999999999999943e+02,2.763631391076115733e+02,1.554651326114253251e+01
1.020000000000000000e+02,2.763328627450979980e+02,1.557017702620017552e+01
1.024000000000000057e+02,2.763018541666666579e+02,1.559558125299376208e+01
1.027999999999999972e+02,2.762799273670558478e+02,1.562193769846765079e+01
1.032000000000000028e+02,2.762615297157622649e+02,1.564602529859020130e+01
1.035999999999999943e+02,2.762437580437580209e+02,1.567111923474238644e+01
1.040000000000000000e+02,2.762299692307691998e+02,1.569868239710948288e+01
1.044000000000000057e+02,2.762158058748403278e+02,1.572862564204963576e+01
1.047999999999999972e+02,2.762077353689567758e+02,1.575672967930777624e+01
1.052000000000000028e+02,2.762053231939163425e+02,1.579143481252272174e+01
1.055999999999999943e+02,2.762155959595960439e+02,1.582593014380356955e+01
1.060000000000000000e+02,2.762215849056603929e+02,1.586323947010188284e+01
1.064000000000000057e+02,2.762362606516290384e+02,1.589759420412478086e+01
1.067999999999999972e+02,2.762477403245943037e+02,1.593043381177126783e+01
1.072000000000000028e+02,2.762582089552238926e+02,1.596174465231758077e+01
1.075999999999999943e+02,2.762615117719950604e+02,1.599446635622434876e+01
1.080000000000000000e+02,2.762628444444443971e+02,1.602352683415540469e+01
1.084000000000000057e+02,2.762728364083640145e+02,1.605014350043112970e+01
1.087999999999999972e+02,2.762789901960783823e+02,1.607442480794792061e+01
1.092000000000000028e+02,2.762918485958485917e+02,1.610169705119097827e+01
1.095999999999999943e+02,2.762958248175183371e+02,1.613432516081454082e+01
1.100000000000000000e+02,2.762890278787878060e+02,1.616982125437824180e+01
1.104000000000000057e+02,2.762816425120772692e+02,1.620784883271500831e+01
1.107999999999999972e+02,2.762684669073405530e+02,1.624279039969534821e+01
1.112000000000000028e+02,2.762513093525179784e+02,1.627758017488413955e+01
1.115999999999999943e+02,2.762243058542413792e+02,1.631047856996127621e+01
1.120000000000000000e+02,2.762037333333333322e+02,1.634756456836509031e+01
1.124000000000000057e+02,2.761835634638196098e+02,1.638627097179760028e+01
1.127999999999999972e+02,2.761439148936170227e+02,1.642426799852408692e+01
1.132000000000000028e+02,2.760982991755005287e+02,1.646244122558553968e+01
1.135999999999999943e+02,2.760597840375587566e+02,1.650117769686958979e+01
1.140000000000000000e+02,2.760250760233918186e+02,1.653940768306674158e+01
1.144000000000000057e+02,2.759969510489510185e+02,1.657948795614301574e+01
1.147999999999999972e+02,2.759802462253193767e+02,1.661960095270269022e+01
1.152000000000000028e+02,2.759597314814814695e+02,1.665857143199452040e+01
1.155999999999999943e+02,2.759333610149942615e+02,1.669697435764772209e+01
1.160000000000000000e+02,2.759057103448275825e+02,1.673277301952863994e+01
1.164000000000000057e+02,2.758776449026345858e+02,1.676978472510539220e+01
1.167999999999999972e+02,2.758489406392694150e+02,1.680572568465613870e+01
1.172000000000000028e+02,2.758158543799772247e+02,1.683995967240629810e+01
1.175999999999999943e+02,2.757746031746031576e+02,1.687133783610052618e+01
1.180000000000000000e+02,2.757321310734463395e+02,1.690606226311279059e+01
1.184000000000000057e+02,2.756864504504504225e+02,1.694253880546608926e+01
1.187999999999999972e+02,2.756338945005611549e+02,1.697720789650267648e+01
1.192000000000000028e+02,2.755802863534675566e+02,1.700802254178974238e+01
1.195999999999999943e+02,2.755363389074693714e+02,1.703918333482775793e+01
1.200000000000000000e+02,2.754968444444443776e+02,1.707111502846115059e+01
1.204000000000000057e+02,2.754680398671096100e+02,1.710308377068235686e+01
1.207999999999999972e+02,2.754309139072847756e+02,1.713053644246139839e+01
1.212000000000000028e+02,2.753954147414741556e+02,1.715641007068566992e+01
1.215999999999999943e+02,2.753536140350878441e+02,1.718091602659603012e+01
1.220000000000000000e+02,2.753205508196721212e+02,1.719957608296533635e+01
1.224000000000000057e+02,2.752886100217864396e+02,1.721811506444002049e+01
1.227999999999999972e+02,2.752543496199783704e+02,1.723445391575989660e+01
1.232000000000000028e+02,2.752212813852813156e+02,1.725294321442259360e+01
1.235999999999999943e+02,2.751840431499460919e+02,1.727326944766468131e+01
1.240000000000000000e+02,2.751503913978494325e+02,1.729405022857901741e+01
1.244000000000000057e+02,2.751186623794212096e+02,1.731375695178191876e+01
1.247999999999999972e+02,2.750858290598290523e+02,1.732981267895210209e+01
1.252000000000000028e+02,2.750552161874334161e+02,1.734295380076525817e+01
1.255999999999999943e+02,2.750321443736730771e+02,1.735292848219202000e+01
1.260000000000000000e+02,2.750200634920635139e+02,1.736402127432096520e+01
1.264000000000000057e+02,2.750056708860758476e+02,1.737446047458541187e+01
1.267999999999999972e+02,2.749937329127234307e+02,1.738541270912996950e+01
1.272000000000000028e+02,2.749850817610063132e+02,1.739644239253404479e+01
1.275999999999999943e+02,2.749747628004180342e+02,1.740769395259946606e+01
1.280000000000000000e+02,2.749681166666667309e+02,1.741804528796443563e+01
1.284000000000000057e+02,2.749670529595015864e+02,1.742825046629486252e+01
1.288000000000000114e+02,2.749657474120082270e+02,1.743595561561015472e+01
1.291999999999999886e+02,2.749586130030960476e+02,1.744470345000254241e+01
1.295999999999999943e+02,2.749502139917696013e+02,1.745509472517596450e+01
1.300000000000000000e+02,2.749426543589743233e+02,1.746359910875542454e+01
1.304000000000000057e+02,2.749276155419222505e+02,1.746685573402852043e+01
1.308000000000000114e+02,2.749078083588175332e+02,1.746866764813232820e+01
1.311999999999999886e+02,2.748851463414634395e+02,1.747040540675853038e+01
1.315999999999999943e+02,2.748688956433637145e+02,1.747308062392030337e+01
1.320000000000000000e+02,2.748638383838383561e+02,1.747524533424422089e+01
1.324000000000000057e+02,2.748718630412889752e+02,1.747761896046583985e+01
1.328000000000000114e+02,2.748912851405622177e+02,1.748202035681487843e+01
1.331999999999999886e+02,2.749204404404404727e+02,1.749019925018635391e+01
1.335999999999999943e+02,2.749464830339321679e+02,1.749990398047270901e+01
1.340000000000000000e+02,2.749691303482586591e+02,1.750734702849362279e+01
1.344000000000000057e+02,2.749899444444444043e+02,1.751664621922844489e+01
