t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.664327587499999481e+03,3.696633085333634199e+02
8.000000000000000444e-01,1.208705287499999713e+03,1.858459447300471368e+02
1.199999999999999956e+00,1.087211112499999899e+03,1.250294133338765619e+02
1.600000000000000089e+00,1.030743346874999816e+03,9.465374295702943641e+01
2.000000000000000000e+00,9.968382675000000290e+02,7.617255611040505414e+01
2.399999999999999911e+00,9.732081875000000082e+02,6.371637091707631839e+01
2.799999999999999822e+00,9.559250892857144208e+02,5.497941532586807512e+01
3.200000000000000178e+00,9.418780312499997081e+02,4.835671895976515344e+01
3.600000000000000089e+00,9.310008749999999509e+02,4.341777472138727489e+01
4.000000000000000000e+00,9.215843250000000353e+02,3.921669818867022173e+01
4.400000000000000355e+00,9.146888522727271038e+02,3.598575398154775939e+01
4.799999999999999822e+00,9.095483437500000719e+02,3.351071790210326640e+01
5.200000000000000178e+00,9.049653749999999945e+02,3.158451111492475860e+01
5.599999999999999645e+00,9.009609910714289072e+02,2.986526318896357424e+01
6.000000000000000000e+00,8.978832250000001522e+02,2.863887247657967094e+01
6.400000000000000355e+00,8.947664999999997235e+02,2.765497776198910884e+01
6.799999999999999822e+00,8.916000000000001364e+02,2.679260398687465639e+01
7.200000000000000178e+00,8.883932291666666288e+02,2.608688584308617564e+01
7.599999999999999645e+00,8.853695723684211316e+02,2.535458414225531598e+01
8.000000000000000000e+00,8.823621187500000360e+02,2.456362692863375941e+01
8.400000000000000355e+00,8.799065892857142899e+02,2.401667239801528808e+01
8.800000000000000711e+00,8.779772897727273175e+02,2.366559776911480029e+01
9.199999999999999289e+00,8.765387282608695614e+02,2.336893352274150715e+01
9.599999999999999645e+00,8.750679999999999836e+02,2.307048419898386626e+01
1.000000000000000000e+01,8.733367650000000140e+02,2.263242120545710634e+01
1.040000000000000036e+01,8.719202019230767746e+02,2.241141577325132417e+01
1.080000000000000071e+01,8.704341805555553719e+02,2.216679133753742548e+01
1.119999999999999929e+01,8.691362276785714585e+02,2.188393694488833319e+01
1.159999999999999964e+01,8.681895000000000664e+02,2.159845079005598834e+01
1.200000000000000000e+01,8.671276500000000169e+02,2.133711976306229730e+01
1.240000000000000036e+01,8.662152701612903911e+02,2.112745371938649441e+01
1.280000000000000071e+01,8.652006562499998381e+02,2.089337645569282387e+01
1.319999999999999929e+01,8.642384545454546014e+02,2.072161917769978956e+01
1.359999999999999964e+01,8.631649191176469458e+02,2.053227942690697816e+01
1.400000000000000000e+01,8.622668357142858895e+02,2.045668769630815120e+01
1.440000000000000036e+01,8.614962604166664732e+02,2.042062194038090794e+01
1.480000000000000071e+01,8.605951925675675511e+02,2.037941620071892146e+01
1.519999999999999929e+01,8.595340559210526408e+02,2.033049800839300403e+01
1.559999999999999964e+01,8.583923076923077815e+02,2.029120142060676457e+01
1.600000000000000000e+01,8.571632062500000302e+02,2.021445003801040130e+01
1.639999999999999858e+01,8.559860487804878630e+02,2.012140241543173147e+01
1.680000000000000071e+01,8.550890446428571749e+02,2.011112609000042539e+01
